timestamp_ms,CPU_000,CPU_001,CPU_002,CPU_003,CPU_004,CPU_005,CPU_006,CPU_007,CPU_008,CPU_009,CPU_010,CPU_011,CPU_012,CPU_013,CPU_014,CPU_015
1454526209832.56,2002.43014945826,4.99359139515774,0.998718279031549,0.998718279031549,0.998718279031549,0,1.9974365580631,2.33034265107361,8.65555841827342,9.32137060429446,17.3111168365468,18.9756473015994,8.98846451128394,7.65684013924187,5.99230967418929,6.99102795322084
1454526212836.38,2002.45033057681,4.32782282585178,0.998728344427335,0.998728344427335,0.998728344427335,0,1.99745668885467,2.33036613699711,6.99109841099134,9.98728344427335,14.3151062701251,12.3176495812705,18.9758385441194,9.98728344427335,7.65691730727623,5.99237006656401
1454526215840.06,2001.54465461234,4.32802403691955,0.998774777750666,0.998774777750666,0.998774777750666,0,1.99754955550133,2.33047448141822,6.32557359242089,8.32312314792222,12.3182222589249,8.988972999756,8.988972999756,20.3084204809302,8.32312314792222,6.99142344425466
1454526218843.78,2002.51689860156,4.66088721204021,0.998761545437189,0.998761545437189,0.998761545437189,0,1.99752309087438,2.66336412116584,8.9888539089347,12.9839000906835,11.9851385452463,12.318059060392,8.9888539089347,11.6522180301005,21.3069129693267,8.32301287864324
1454526221847.6,2002.45016782422,3.99491305301591,0.998728263253977,0.998728263253977,0.998728263253977,0,1.99745652650795,2.33036594759261,14.3151051066403,7.3240072638625,8.32273552711647,16.3125616331483,9.98728263253977,10.3201920536244,7.3240072638625,20.9732935283335
1454526224851.57,2002.68313554142,4.99339212651617,0.998678425303234,0.998678425303234,0.998678425303234,0,1.99735685060647,2.33024965904088,21.3051397398023,8.6552130192947,13.3157123373765,9.65389144459793,13.6486051458109,10.3196770614668,11.31835548677,8.98810582772911
1454526227855.41,2002.10407772343,4.99360844127894,0.998721688255787,0.998721688255787,0.998721688255787,0,1.99744337651157,2.33035060593017,6.65814458837191,22.3047843710459,10.6530313413951,11.9846602590694,8.98849519430209,9.65430965313928,10.9859385708137,8.65558796488349
1454526230859.07,2002.55677643292,3.66219859364291,0.998781434629885,0.998781434629885,0.998781434629885,0,1.99756286925977,2.66341715901303,11.652450070682,11.9853772155586,23.9707544311172,8.32317862191571,8.32317862191571,9.98781434629885,9.98781434629885,8.98903291166897
1454526233862.85,2002.47685960146,4.66079402068504,0.998741575861079,0.998741575861079,0.998741575861079,0,1.99748315172216,2.33039701034252,23.3039701034252,24.968539396527,18.3102622241198,36.6205244482396,13.6494682034348,19.9748315172216,19.3090037999809,14.3152959206755
1454526236866.75,2002.3969491483,4.32770745451835,0.998701720273466,0.998701720273466,0.998701720273466,0,1.99740344054693,2.66320458739591,8.65541490903671,11.6515200698571,12.9831223635551,12.9831223635551,21.3056366991673,9.65411662931017,6.99091204191426,11.6515200698571
1454526239870.69,2002.37025950132,4.99344204364418,0.998688408728836,0.998688408728836,0.998688408728836,0,1.99737681745767,2.33027295370062,17.6434952208761,10.3197802235313,11.3184686322601,13.9816377222037,8.32240340607363,23.6356256732491,11.3184686322601,9.32109181480247
1454526242874.55,2002.75638174221,4.66066977134158,0.998714951001767,0.998714951001767,0.998714951001767,0,1.99742990200353,2.66323986933805,13.6491043303575,10.9858644610194,16.6452491833628,19.6413940363681,14.9807242650265,8.9884345590159,26.6323986933804,11.6516744283539
1454526245878.88,2002.44325105327,4.32708814223612,0.998558802054489,0.998558802054489,0.998558802054489,0,1.99711760410898,2.32997053812714,8.32132335045408,8.9870292184904,9.65273508652673,14.9783820308173,8.9870292184904,11.6498526906357,7.65561748241775,25.2968229853804
1454526248882.71,2002.4434949911,4.99362467578827,0.998724935157653,0.998724935157653,0.998724935157653,0,1.99744987031531,2.33035818203452,21.6390402617492,11.3188825984534,9.98724935157654,13.6492407804879,7.65689116954201,10.653065975015,10.9859742867342,12.6505158453303
1454526251886.3,2002.2705575725,4.32815384909254,0.99880473440597,0.99880473440597,0.99880473440597,0,1.99760946881194,2.66347929174925,6.99163314084179,23.305443802806,9.65511243259104,13.6503313702149,7.32456805231045,7.6575029637791,9.32217752112239,11.652721901403
1454526254889.87,2002.2839031969,3.99524556673809,0.998811391684521,0.998811391684521,0.998811391684521,0,1.99762278336904,2.33055991393055,13.3174852224603,10.9869253085297,23.638536269867,15.3151080058293,8.65636539459918,8.98930252516069,10.3210510474067,10.3210510474067
1454526257893.46,2002.27072032295,4.9940240779588,0.998804815591759,0.998804815591759,0.998804815591759,0,1.99760963118352,2.33054456971411,11.6527228485705,14.6491372953458,11.9856577871011,22.9725107586105,17.9784866806517,7.65750358620349,8.65630840179525,12.6515276641623
1454526260896.98,2001.98432535783,3.99531214107666,0.998828035269164,0.998828035269164,0.998828035269164,0,1.99765607053833,2.66354142738444,10.3212230311147,11.6529937448069,13.9835924937683,10.6541657095378,19.9765607053833,7.65768160373026,6.32591089003804,13.6506498153452
1454526263900.59,2002.257212126,4.32812500127004,0.998798077216162,0.998798077216162,0.998798077216162,0,1.99759615443232,2.33052884683771,6.99158654051314,10.6538461569724,11.3197115417832,19.3100961595125,8.65625000254007,21.6406250063502,10.320913464567,11.6526442341886
1454526266904.13,2001.63820375031,4.99410729478621,0.998821458957241,0.998821458957241,0.998821458957241,0,1.99764291791448,2.33058340423356,7.32469069901977,10.6540955622106,10.3211550758915,18.3117267475494,10.6540955622106,6.99175021270069,19.3105482065067,8.98939313061517
1454526269907.69,2002.29057607582,4.32819712154733,0.998814720357076,0.998814720357076,0.998814720357076,0,1.99762944071415,2.33056768083318,6.99170304249953,9.98814720357076,10.9869619239278,11.6528384041659,11.6528384041659,14.9822208053561,10.6540236838088,20.6421708873796
1454526272911.23,2001.63804104857,4.32822597033123,0.998821377768746,0.998821377768746,0.998821377768746,0,1.99764275553749,2.33058321479374,24.6375939849624,10.3211542369437,11.3199756147125,12.6517374517375,7.99057102214997,9.65527331843121,12.6517374517375,12.9846779109937
1454526275914.75,2002.65021071467,4.32825481949971,0.998828035269164,0.998828035269164,0.998828035269164,0,1.99765607053833,2.33059874896138,12.6518217800761,22.6401021327677,9.32239499584553,11.98593642323,10.3212230311147,9.65533767426859,10.6541657095378,15.6483058858836
1454526278918.31,2002.29057607582,4.32819712154733,0.998814720357076,0.998814720357076,0.998814720357076,0,1.99762944071415,1.99762944071415,11.3199001640469,14.9822208053561,22.3068620879747,13.317529604761,8.98933248321369,10.6540236838088,7.99051776285661,12.3187148844039
1454526281921.82,2002.32394113755,4.66121303224572,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.66355030414041,9.98831364052654,17.9789645529478,10.3212574285441,21.6413462211408,8.32359470043878,6.32593197233348,5.99298818431592,12.651863944667
1454526284925.44,2002.5836338266,4.32811092930105,0.998794829838703,0.998794829838703,0.998794829838703,0,1.99758965967741,2.33052126962364,8.98915346854833,12.3184695680107,19.9758965967741,12.6514011779569,22.3064178663977,9.32208507849456,6.99156380887092,12.3184695680107
1454526287929.04,2001.59801722315,4.66107322706654,0.998801405799973,0.998801405799973,0.998801405799973,0,1.99760281159995,2.33053661353327,12.9844182753997,12.318550671533,15.9808224927996,18.6442929082662,9.65508025606641,21.6406971256661,11.319749265733,9.65508025606641
1454526290932.71,2002.55026565809,3.66218668698903,0.998778187360644,0.998778187360644,0.998778187360644,0,1.99755637472129,2.33048243717484,12.3182643107813,7.65729943643161,12.3182643107813,11.3194861234206,9.65485581115289,7.99022549888515,19.9755637472129,4.99389093680322
1454526293936.35,2002.23719428981,4.66101109412326,0.998788091597842,0.998788091597842,0.998788091597842,0,1.99757618319568,2.33050554706163,8.32323409664868,9.32202218824652,17.9781856487611,13.9830332823698,11.6525277353082,10.9866690075763,8.98909282438057,20.9745499235547
1454526296939.88,2002.31075773638,5.32706553438345,0.998824787696898,0.998824787696898,0.998824787696898,0,1.9976495753938,2.33059117129276,21.9741453293317,9.98824787696898,10.3211894728679,15.3153134113524,9.98824787696898,11.6529558564638,9.65530628107001,7.99059830157518
1454526299943.49,2002.59014481841,3.99519230886465,0.998798077216162,0.998798077216162,0.998798077216162,0,1.99759615443232,2.33052884683771,7.9903846177293,20.3088942367286,7.65745192532391,8.32331731013469,11.3197115417832,6.99158654051314,8.32331731013469,9.32211538735085
1454526302947.03,2002.30392196708,4.32822597033123,0.998821377768746,0.998821377768746,0.998821377768746,0,1.99764275553749,2.33058321479374,9.65527331843121,8.32351148140622,20.6423084738874,9.32233285917497,11.6529160739687,7.65763056289372,8.32351148140622,9.98821377768746
1454526305950.6,2002.2839031969,4.32818269729959,0.998811391684521,0.998811391684521,0.998811391684521,0,1.99762278336904,2.33055991393055,8.65636539459918,9.98811391684521,10.6539881779682,20.3091649642519,6.65874261123014,7.99049113347617,5.99286835010713,6.32580548066863
1454526308954.12,2001.65138267941,4.99414017634582,0.998828035269164,0.998828035269164,0.998828035269164,0,1.99765607053833,2.33059874896138,9.65533767426859,10.9871083879608,10.9871083879608,10.3212230311147,21.3083314190755,6.65885356846109,7.65768160373026,4.99414017634582
1454526311957.67,2002.63035113074,4.99409065119886,0.998818130239772,0.998818130239772,0.998818130239772,0,1.99763626047954,2.33057563722613,11.3199388093841,10.3211206791443,10.9869994326375,10.9869994326375,6.65878753493181,18.6446050978091,6.9917269116784,6.65878753493181
1454526314961.27,2001.93095102508,3.99520562319989,0.998801405799973,0.998801405799973,0.998801405799973,0,1.99760281159995,2.33053661353327,7.32454364253314,11.9856168695997,8.32334504833311,9.65508025606641,10.9868154637997,7.32454364253314,18.9772267101995,8.32334504833311
1454526317964.77,2002.33061428334,4.66122856667222,0.998834692858332,0.998834692858332,0.998834692858332,0,1.99766938571666,2.33061428333611,5.99300815714999,11.3201265190611,8.65656733810554,9.65540203096388,11.6530714166805,9.98834692858332,6.99184285000832,18.3119693690694
1454526320968.34,2002.2839031969,3.66230843617658,0.998811391684521,0.998811391684521,0.998811391684521,0,1.99762278336904,2.33055991393055,19.3103535725674,11.6527995696527,14.9821708752678,7.65755400291466,7.99049113347617,8.65636539459918,7.32461687235316,8.32342826403768
1454526323971.85,2001.99099734954,5.32710060828082,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,7.65770712440368,23.6390089492462,9.98831364052654,9.65536985250899,8.98948227647389,6.99181954836858,8.65653848845634,12.651863944667
1454526326975.44,2002.27072032295,5.32695901648938,0.998804815591759,0.998804815591759,0.998804815591759,0,1.99760963118352,2.33054456971411,11.9856577871011,8.65630840179525,19.9760963118352,7.3245686476729,11.3197879100399,8.65630840179525,8.32337346326466,9.98804815591759
1454526329979,2001.9576378357,3.66232064130928,0.998814720357076,0.998814720357076,0.998814720357076,0,1.99762944071415,2.33056768083318,9.98814720357076,11.3199001640469,11.6528384041659,20.6421708873796,5.99288832214246,10.3210854436898,7.32464128261856,7.99051776285661
1454526332982.6,2002.59681862895,4.99400702899987,0.998801405799973,0.998801405799973,0.998801405799973,0,1.99760281159995,2.33053661353327,9.98801405799973,14.6490872850663,12.318550671533,11.6526830676664,20.6418957198661,6.32574223673317,7.65747744446646,9.65508025606641
1454526335986.11,2001.65805356152,3.99532545621062,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,7.32476333638613,10.6542012165616,9.98831364052654,10.9871450045792,5.66004439629837,19.310739705018,5.66004439629837,9.65536985250899
1454526338989.6,2002.3372874736,4.32829809397352,0.998838021686198,0.998838021686198,0.998838021686198,0,1.9976760433724,2.33062205060113,8.32365018071831,7.99070417348958,11.3201642457769,9.65543420963324,8.98954219517578,9.32248820240451,19.3108684192665,5.66008212288845
1454526341993.12,2001.65138267941,5.32708285476888,0.998828035269164,0.998828035269164,0.998828035269164,0,1.99765607053833,2.33059874896138,5.99296821161499,8.65650963899942,8.32356696057637,12.9847644584991,9.32239499584553,10.9871083879608,7.65768160373026,19.3106753485372
1454526344996.67,2002.63035113074,3.99527252095909,0.998818130239772,0.998818130239772,0.998818130239772,0,1.99763626047954,1.99763626047954,21.3081201117818,10.3211206791443,7.32466628842499,7.65760566517158,9.98818130239771,8.32348441866476,6.65878753493181,9.65524192565113
1454526348000.28,2001.9242794336,4.99399038608081,0.998798077216162,0.998798077216162,0.998798077216162,0,1.99759615443232,2.6634615392431,7.32451923291852,21.6406250063502,8.65625000254007,6.99158654051314,10.9867788493778,7.32451923291852,7.65745192532391,9.98798077216162
1454526351003.82,2002.96980288559,3.66234505181874,0.998821377768746,0.998821377768746,0.998821377768746,0,1.99764275553749,2.33058321479374,8.32351148140622,8.32351148140622,20.9752489331437,6.65880918512497,5.32704734809998,12.6517374517375,8.65645194066247,7.99057102214997
1454526354007.29,2002.01768576109,4.32832694410347,0.998844679408493,0.998844679408493,0.998844679408493,0,1.99768935881699,2.33063758528648,13.9838255117189,12.9849808323104,11.9861361529019,21.6416347205174,8.32370566173745,9.65549856761544,10.3213950205544,7.32486098232895
1454526357010.84,2001.96430964953,5.32702959494303,0.998818049051818,0.998818049051818,0.998818049051818,0,1.99763609810364,2.33057544778758,12.6516952879897,14.3163920364094,15.3152100854612,13.6505133370415,25.3033905759794,14.3163920364094,12.9846346376736,12.6516952879897
1454526360014.43,2002.60365526148,3.66228432383645,0.998804815591759,0.998804815591759,0.998804815591759,0,1.99760963118352,2.66347950824469,8.32337346326466,13.650332479754,11.9856577871011,11.9856577871011,6.99163370914232,20.6419661888964,6.99163370914232,6.32576383208114
1454526363018.01,2001.94429434145,4.99404031517076,0.998808063034153,0.998808063034153,0.998808063034153,0,1.99761612606831,2.33055214707969,6.99165644123907,9.32220858831876,12.6515687984326,10.6539526723643,9.65514460933014,10.3210166513529,21.3079053447286,6.99165644123907
1454526366021.65,2002.23735703483,3.9951526911237,0.998788172780925,0.998788172780925,0.998788172780925,0,1.99757634556185,2.33050573648883,5.99272903668555,8.32323477317438,11.6525286824441,10.3208111187362,8.98909355502833,10.9866699005902,8.65616416410135,17.3123283282027
1454526369025.16,2001.65805356152,4.66121303224572,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,20.9754586451057,10.3212574285441,13.6506953087196,8.98948227647389,7.32476333638613,9.65536985250899,9.65536985250899,6.65887576035103
1454526372028.69,2002.64353654826,4.66118196370335,0.998824706507861,0.998824706507861,0.998824706507861,0,1.99764941301572,2.33059098185168,5.99294823904717,20.9753188366651,11.9858964780943,10.6541302027505,8.6564807897348,9.98824706507862,9.98824706507862,10.9870717715865
1454526375032.17,2002.01101359149,4.32831251899042,0.998841350536251,0.998841350536251,0.998841350536251,0,1.9976827010725,2.33062981791792,10.3213606222079,8.65662503798084,24.6380866465609,8.65662503798084,7.99073080429001,9.98841350536251,9.32251927167168,9.6554663885171
1454526378035.74,2002.2839031969,4.6611198278611,0.998811391684521,0.998811391684521,0.998811391684521,0,1.99762278336904,2.33055991393055,9.65517678628371,11.3198624390912,12.9845480918988,21.3079763559365,5.65993121954562,6.99167974179165,7.32461687235316,7.65755400291466
1454526381039.29,2002.63018834889,4.32821154589121,0.998818049051818,0.998818049051818,0.998818049051818,0,1.99763609810364,2.33057544778758,7.32466569304666,9.98818049051818,11.9858165886218,9.98818049051818,20.3093003307203,7.32466569304666,6.32584764399485,4.32821154589121
1454526384042.8,2001.99099734954,4.66121303224572,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,7.99065091242123,10.6542012165616,12.3189201566494,11.6530325806143,7.99065091242123,19.9766272810531,7.32476333638613,6.65887576035103
1454526387046.41,2002.25737487428,4.99399079200435,0.998798158400869,0.998798158400869,0.998798158400869,0,1.99759631680174,2.3305290362687,6.65865438933913,8.98918342560783,14.6490396565461,12.9843760592113,10.3209143034757,8.32331798667391,20.6418286069513,4.66105807253739
1454526390049.94,2002.31059497943,4.3282403948674,0.998824706507861,0.998824706507861,0.998824706507861,0,1.99764941301572,2.33059098185168,7.32471451439098,9.65530549624266,10.3211886339146,11.3200133404224,10.9870717715865,8.98942235857075,7.32471451439098,19.3106109924853
1454526393053.48,2002.30392196708,4.66116642958748,0.998821377768746,0.998821377768746,0.998821377768746,0,1.99764275553749,2.33058321479374,20.9752489331437,9.32233285917497,8.98939239991872,8.32351148140622,10.6540946962,9.32233285917497,10.9870351554562,9.32233285917497
1454526396056.99,2001.65805356152,3.66238166819307,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,7.99065091242123,22.6401775851935,9.32242606449144,9.32242606449144,8.98948227647389,6.65887576035103,11.3200887925967,9.98831364052654
1454526399060.59,2002.26388482701,4.66107322706654,0.998801405799973,0.998801405799973,0.998801405799973,0,1.99760281159995,1.99760281159995,10.3209478599331,10.6538816618664,22.6394985314661,16.6466900966662,10.6538816618664,10.9868154637997,9.65508025606641,12.9844182753997
1454526402064.14,2001.6315330005,5.32703002794545,0.998818130239772,0.998818130239772,0.998818130239772,0,1.99763626047954,2.66351501397272,10.3211206791443,13.3175750698636,11.9858175628773,23.6386957490079,9.32230254890453,7.65760566517158,6.32584815818522,16.6469688373295
1454526405067.69,2002.63018834889,3.99527219620727,0.998818049051818,0.998818049051818,0.998818049051818,0,1.99763609810364,2.33057544778758,15.6481494351451,11.9858165886218,18.6446035823006,11.3199378892539,21.6410577294561,8.98936244146636,7.99054439241454,11.9858165886218
1454526408071.25,2001.62469959558,4.99407360178538,0.998814720357076,0.998814720357076,0.998814720357076,0,1.99762944071415,2.33056768083318,10.3210854436898,15.3151590454752,11.9857766442849,11.6528384041659,8.32345600297564,22.3068620879747,8.32345600297564,12.3187148844039
1454526411074.76,2002.98982871359,3.66238166819307,0.998831364052654,0.998831364052654,0.998831364052654,0,1.99766272810531,2.33060651612286,7.32476333638613,10.9871450045792,9.65536985250899,17.3130769769127,12.3189201566494,12.651863944667,19.9766272810531,7.65770712440368
1454526414078.31,2001.96430964953,4.32821154589121,0.998818049051818,0.998818049051818,0.998818049051818,0,1.99763609810364,2.33057544778758,8.65642309178242,9.98818049051818,11.6528772389379,10.98699853957,12.9846346376736,12.9846346376736,15.9810887848291,22.3069364288239
1454526417081.83,2001.98432535783,5.32708285476888,0.998828035269164,0.998828035269164,0.998828035269164,0,1.99765607053833,2.33059874896138,22.3071594543447,10.3212230311147,7.99062428215331,9.65533767426859,10.6541657095378,14.9824205290375,13.6506498153452,12.9847644584991
1454526420085.46,2002.57696010394,3.66223550476198,0.998791501298722,0.998791501298722,0.998791501298722,0,1.99758300259744,2.33051350303035,8.32326251082268,22.6392740294377,20.3087605264073,8.98912351168849,10.653776013853,9.65498451255431,11.6525675151518,9.65498451255431
1454526423089.1,2002.23719428981,4.99394045798921,0.998788091597842,0.998788091597842,0.998788091597842,0,1.99757618319568,2.33050554706163,12.9842451907719,10.3208102798444,22.3062673790185,8.65616346051463,12.651315826906,8.65616346051463,8.32323409664868,10.6537396437103
1454526426092.69,2002.27072032295,4.66108913942821,0.998804815591759,0.998804815591759,0.998804815591759,0,1.99760963118352,2.33054456971411,14.6491372953458,12.9844626026929,9.32217827885642,22.6395758200799,13.650332479754,6.99163370914232,6.99163370914232,8.98924334032583
1454526429096.28,2001.93762266103,4.66108876056119,0.99880473440597,0.99880473440597,0.99880473440597,0,1.99760946881194,2.3305443802806,12.651526635809,13.3173964587463,11.3197869899343,9.65511243259104,21.307834333994,10.653917166997,7.6575029637791,17.3126153963701
1454526432099.81,2001.97765341059,4.66118196370335,0.998824706507861,0.998824706507861,0.998824706507861,0,1.99764941301572,2.33059098185168,8.32353922089885,13.3176627534382,16.3141368729617,12.6517796157662,7.99059765206289,19.9764941301572,8.32353922089885,10.9870717715865
1454526435103.42,2002.59030759374,4.66105807253739,0.998798158400869,0.998798158400869,0.998798158400869,0,1.99759631680174,2.3305290362687,8.65625070614087,10.6538470229426,10.3209143034757,16.9795686928148,14.6490396565461,10.3209143034757,25.3028866794887,11.9855779008104
1454526438107.52,2001.93062963915,3.99454066439471,0.998635166098677,0.998635166098677,0.998635166098677,0,1.99727033219735,2.33014872089691,13.6480139366819,9.65347327228721,9.32059488358765,13.6480139366819,9.98635166098677,11.9836219931841,11.6507436044846,20.3055817106731
1454526441111.68,2002.55651363641,3.99446113092368,0.99861528273092,0.99861528273092,0.99861528273092,0,1.99723056546184,2.33010232637215,25.9639973510039,10.9847681100401,8.98753754457828,7.98892226184736,7.98892226184736,8.32179402275767,11.3176398709504,9.6532810663989
1454526444115.73,2002.62975057517,4.99325901905379,0.998651803810757,0.998651803810757,0.998651803810757,0,1.99730360762151,2.3301875422251,6.65767869207171,20.6388039454223,8.98786623429681,9.3207501689004,8.32209836508964,7.32344656127889,9.98651803810757,10.6522859073147
1454526447120.07,2001.77071305615,4.99277696971106,0.998555393942211,0.998555393942211,0.998555393942211,0,1.99711078788442,2.32996258586516,10.6512575353836,12.648368323268,21.9682186667286,9.98555393942211,8.65414674749916,12.9812201212487,9.31985034346064,13.3140719192295
1454526450124,2002.70982909189,3.9947669463269,0.998691736581726,0.998691736581726,0.998691736581726,0,1.99738347316345,2.33028071869069,8.65532838370829,12.9829925755624,10.985609102399,23.3028071869069,8.98822562923553,9.32112287476277,7.32373940159932,10.985609102399
1454526453127.94,2002.70315563756,4.99344204364418,0.998688408728836,0.998688408728836,0.998688408728836,0,1.99737681745767,2.33027295370062,9.98688408728836,11.3184686322601,10.9855724960172,12.6500531772319,22.3040411282773,16.3119106759043,8.98819567855952,12.6500531772319
1454526456131.82,2002.07722872753,3.99483318003497,0.998708295008742,0.998708295008742,0.998708295008742,0,1.99741659001748,2.3303193550204,7.98966636006994,14.6477216601282,10.9857912450962,18.3096520751603,8.98837465507868,21.3057769601865,7.32386083006411,14.9806244251311
1454526459135.72,2002.3969491483,5.32640917479182,0.998701720273466,0.998701720273466,0.998701720273466,0,1.99740344054693,1.99740344054693,11.9844206432816,10.9857189230081,12.6502217901306,11.6515200698571,14.980525804102,8.98831548246119,21.6385372725918,10.6528183495836
1454526462140.12,2001.73069723663,4.32698687463854,0.998535432608894,0.998535432608894,0.998535432608894,0,1.99707086521779,2.66276115362372,9.65250918188598,9.31966403768301,14.3123412007275,8.98681889348005,13.9794960565245,12.3152703355097,10.3181994702919,21.3020892289897
1454526465143.81,2002.86984254555,3.99508612209884,0.998771530524711,0.998771530524711,0.998771530524711,0,1.99754306104942,2.33046690455766,22.9717452020684,12.3181822098048,10.9864868357718,10.6535629922636,14.6486491143624,9.98771530524711,9.98771530524711,9.32186761823064
1454526468147.44,2002.2440296035,4.6610270060607,0.998791501298722,0.998791501298722,0.998791501298722,0,1.99758300259744,2.33051350303035,11.6525675151518,23.6380655307364,8.65619301125559,12.3184285160176,12.6513590164505,9.65498451255431,15.6477335203466,11.9854980155847
1454526471151.49,2002.62975057517,3.66172328063944,0.998651803810757,0.998651803810757,0.998651803810757,0,1.99730360762151,2.3301875422251,9.3207501689004,14.6468931225578,21.3045718146295,8.98786623429681,7.32344656127889,11.3180537765219,8.32209836508964,8.98786623429681
1454526474155.41,2002.38360423587,4.99347532228397,0.998695064456794,0.998695064456794,0.998695064456794,0,1.99739012891359,2.33028848373252,9.65405228974901,16.6449177409466,10.3198489993869,22.6370881276873,7.32376380601649,8.98825558011114,7.98956051565435,10.3198489993869
1454526477159.78,2002.41640188853,4.99272706587897,0.998545413175794,0.998545413175794,0.998545413175794,0,1.99709082635159,2.32993929741019,8.98690871858214,11.3168480159923,14.6453327265783,9.31975718964074,24.9636353293948,10.9839995449337,10.3183026028165,10.6511510738751
1454526480164.23,2002.03035422636,3.66123589301579,0.998518879913397,0.998518879913397,0.998518879913397,0,1.99703775982679,1.99703775982679,8.32099066594497,11.9822265589608,10.9837076790474,13.313585065512,7.32247178603158,24.2972927445593,7.98815103930717,9.98518879913397
1454526483168.07,2002.10391500008,4.66070083305639,0.998721607083511,0.998721607083511,0.998721607083511,0,1.99744321416702,2.33035041652819,9.32140166611277,8.9884944637516,10.6530304755575,16.9782673204197,12.6504736897245,10.3201232731963,23.6364113676431,12.3175664873633
1454526486172,2002.37693184636,4.32766419185414,0.998691736581726,0.998691736581726,0.998691736581726,0,1.99738347316345,2.66317796421793,7.65663664712656,9.32112287476277,9.32112287476277,10.3198146113445,8.98822562923553,11.3185063479262,11.3185063479262,20.9725264682162
1454526489176,2002.33022636485,4.66045272969374,0.99866844207723,0.99866844207723,0.99866844207723,0,1.99733688415446,2.33022636484687,23.9680426098535,9.32090545938748,14.9800266311585,9.9866844207723,11.3182423435419,10.6524633821571,9.65379494007989,8.65512649800266
1454526492179.97,2002.68313554142,5.32628493495058,0.998678425303234,0.998678425303234,0.998678425303234,0,1.99735685060647,2.33024965904088,10.3196770614668,22.63671097354,16.3117476132862,9.65389144459793,7.65653459399146,10.3196770614668,10.3196770614668,10.9854626783356
1454526495183.94,2002.68313554142,3.66182089277853,0.998678425303234,0.998678425303234,0.998678425303234,0,1.99735685060647,2.33024965904088,9.98678425303234,9.65389144459793,20.6393541229335,17.9762116554582,9.65389144459793,10.3196770614668,8.32232021086029,10.3196770614668
