timestamp_ms,IRQ_000_IR-IO-APIC-edge_timer,IRQ_001_IR-IO-APIC-edge_i8042,IRQ_008_IR-IO-APIC-edge_rtc0,IRQ_009_IR-IO-APIC-fasteoi_acpi,IRQ_012_IR-IO-APIC-edge_i8042,IRQ_016_IR-IO-APIC-fasteoi_ehci_hcd:usb1_mmc0,IRQ_018_IR-IO-APIC-fasteoi_i801_smbus,IRQ_019_IR-IO-APIC-fasteoi_firewire_ohci,IRQ_023_IR-IO-APIC-fasteoi_ehci_hcd:usb2,IRQ_040_DMAR_MSI-edge_dmar0,IRQ_041_DMAR_MSI-edge_dmar1,IRQ_042_IR-PCI-MSI-edge_ahci,IRQ_043_IR-PCI-MSI-edge_xhci_hcd,IRQ_044_IR-PCI-MSI-edge_i915,IRQ_045_IR-PCI-MSI-edge_mei_me,IRQ_046_IR-PCI-MSI-edge_snd_hda_intel,IRQ_047_IR-PCI-MSI-edge_iwlwifi,IRQ_048_IR-PCI-MSI-edge_em1,IRQ_CAL_Function_call_interrupts,IRQ_ERR,IRQ_IWI_IRQ_work_interrupts,IRQ_LOC_Local_timer_interrupts,IRQ_MCE_Machine_check_exceptions,IRQ_MCP_Machine_check_polls,IRQ_MIS,IRQ_NMI_Non-maskable_interrupts,IRQ_PMI_Performance_monitoring_interrupts,IRQ_RES_Rescheduling_interrupts,IRQ_RTR_APIC_ICR_read_retries,IRQ_SPU_Spurious_interrupts,IRQ_THR_Hypervisor_callback_interrupts,IRQ_THR_Threshold_APIC_interrupts,IRQ_TLB_TLB_shootdowns,IRQ_TRM_Thermal_event_interrupts
1424904563523.43,0,0,0,0,0,7.65225516852945,0,0,0,0,0,9.64849564727627,0,0,0,0,0,2.66165397166242,6.65413492915604,0,0,348.676670287777,0,0,0,13.3082698583121,13.3082698583121,6.32142818269824,0,0,0,0,0.332706746457802,0
1424904566530.44,0,0,0,0,0,91.1204150003333,0,0,0,0,0,29.9300633212774,0,0,0,0,0,0.997668777375912,8.6464627372579,0,0,399.40006720949,0,0,0,18.2905942518917,18.2905942518917,22.2812693613954,0,0,0,0,0.332556259125304,0
1424904569533.69,0,0,0,0,0,40.9556313993174,0,0,0,0,0,70.5901939565471,0,0,0,1.99783567801548,0,3.66269874302839,6.99242487305419,0,0,404.228752185133,0,0,0,18.3134937151419,18.3134937151419,14.317822359111,0,0,0,0,0.332972613002581,0
1424904572537.37,0,0,0,0,0,40.9497658877773,0,0,0,0,0,15.6474715180938,0,0,0,0,0,2.66339940733511,0.998774777750666,0,0,985.124855788074,0,0,0,97.2140783677315,97.2140783677315,3.99509911100266,0,0,0,0,0,0
1424904575540.38,0,0,0,7.65898275232986,0,4.32899025131688,0,0,0,0,0,14.3189677543558,0,0,0,0,0,2.33099475070909,0.332999250101298,0,0,999.996748054198,0,0,0,100.232774280491,100.232774280491,2.66399400081038,0,0,0,0,0,0
1424904578543.04,0,0,0,0,0,1.99822813364712,0,0,0,0,0,16.9849391360005,0,0,0,0,0,7.32683649003943,0.33303802227452,0,0,1000.11318089038,0,0,0,99.9114066823559,99.9114066823559,3.3303802227452,0,0,0,0,0,0
1424904581546.99,0,0,0,0,0,7.98948064718499,0,0,0,0,0,60.2539998808535,0,0,0,0,0,1.99737016179625,0,0,0,381.164805876117,0,0,0,37.9500330741287,37.9500330741287,1.66447513483021,0,0,0,0,0,0
1424904584550.06,0,0,0,0,0,2.996933070202,0,0,0,0,0,25.3074348150391,0,0,0,0,0,21.3115240547698,0,0,0,16.3166356044331,0,0,0,1.33197025342311,1.33197025342311,2.33094794349045,0,0,0,0,0,0
1424904587552.57,0,0,0,0,0,5.99498417705694,0,0,0,0,0,3.99665611803796,0,0,0,0,0,15.6535697956487,0,0,0,17.6518978546677,0,0,0,1.33221870601265,1.33221870601265,1.66527338251582,0,0,0,0,0,0
1424904590555.04,0,0,0,0,0,0.999177353736348,0,0,0,0,0,37.6356803240691,0,0,0,0,0,1.33223647164846,0,0,0,14.321542070221,0,0,0,2.33141382538481,2.33141382538481,0.666118235824232,0,0,0,0,0,0
1424904593558.87,0,0,0,0,0,4.32780805234983,0,0,0,0,0,11.9846992218918,0,0,0,0,0,6.65816623438436,0,0,0,23.3035818203453,0,0,0,0.332908311719218,0.332908311719218,2.99617480547296,0,0,0,0,0,0
