timestamp_ms,cpu_00,cpu_01,cpu_02,cpu_03,cpu_04,cpu_05,cpu_06,cpu_07,cpu_08,cpu_09,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23
1459955977000,0,0,11.11,0,3,100,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459955978000,0,0,12.09,0,3.96,100,1,100,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,0,0
1459955979000,0,0,10.22,0,2.97,100,1,100,1,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0
1459955980000,0,0,11.11,0,3,100,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955981000,0,0,11.11,0,3,100,1,100,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,0,0
1459955982000,0,0,12.09,0,3,100,1.98,100,1.96,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459955983000,0,0,11.11,0,3,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955984000,0,0,10.11,0,2,100,2,100,1,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459955985000,0,0,11.11,0,3,100,0,100,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459955986000,0,0,9.09,0,3,100,1,100,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955987000,0,0,12.09,0,3.96,100,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459955988000,0,0,10.11,0,3,100,1.98,100,1,0,0,0,0,0,0.99,0,1,0,0.99,0,0,0,0,0
1459955989000,0,0,12.09,0,3,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955990000,0,0,11.24,0,2.97,100,2,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1459955991000,0,0.99,11.11,0,3,100,1,100,1,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459955992000,0,0,12.09,0,2.02,100,1,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955993000,0,0,9.09,0,3,100,1.01,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955994000,0,0,12.09,0,3,100,1.98,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1459955995000,0,0,12.09,0,2.97,100,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955996000,0,0,11.11,0.99,3,100,2,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1459955997000,0,0,11.11,0,3,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459955998000,0,0,11.11,0,3,100,1.98,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1459955999000,0,0,10.12,0,3,100,0,100,1,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459956000000,0,0,10.11,0,2.97,100,2.94,100,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956001000,0,0,13.48,0,4,100,0,100,0,0,0,0,0,0,1.98,0,2,0,0,0,0,0,0,0
1459956002000,0,0,9.1,0,3,100,1,100,1,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459956003000,0,0,11.11,0,1,100,1.98,100,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1459956004000,0,0,10.11,0,1,100,1.01,100,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956005000,0,0,10.12,0,2,100,1.98,100,1.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956006000,0,0,11.11,0,1,100,1,100,2,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0,0,0
1459956007000,0,0,9.1,0,1.98,100,1,100,1,0,1.98,0,0,0,0,0,0.99,0,0,0,0,0,0,1
1459956008000,0,0,10.11,0,1.01,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956009000,0,0,9.09,0,2.94,100,1,100,1.01,0,1,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459956010000,0,0,10.11,0,1,100,1,100,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956011000,0.99,0,10.12,0,1.01,100,1.01,100,1.01,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459956012000,0,0,10.11,0,1.98,100,1,100,1.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956013000,0,0,11.11,0,1,100,1.98,100,1.01,0,1,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459956014000,0,0,9.09,0,2,100,1.01,100,2,0,0.99,0,0,0,0,0,1,0,0,0,0,0,0,0
1459956015000,0,0,10.23,0,1,100,1,100,1,0,0,0,0,0,1,0,0.99,0,0,0,0,0,0,0
1459956016000,0,0,11.23,0,0.99,100,1,100,2,0,1,0,0,0,0,0,0,0,0.99,0,0,0,0,0
1459956017000,0,0,3.16,0,0,100,2,100,1.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459956018000,0,0,0,0,0,100,0,100,1.01,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459956019000,0,0,0,0,0,100,1.98,100,1.98,0,0,0,0,0,0.99,0,0,0,0.99,0,0,0,0,0
