timestamp_ms,cpu_00,cpu_01,cpu_02,cpu_03,cpu_04,cpu_05,cpu_06,cpu_07,cpu_08,cpu_09,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47
1459958327000,0,0,0,0,0,0,0.99,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958328000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958329000,0,0,0,0,0,0,0,0,0,0,0,0,4.12,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.98,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958331000,0,0,0,0,0,0,0.99,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,5.94,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958332000,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958333000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99
1459958334000,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,2,0,5,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958335000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1.98,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958336000,0,1,0,0,0,0,0.99,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958337000,0,0,0,0,0,0,0.99,0,0.99,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958338000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,2,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958339000,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958340000,0,0.99,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958341000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958342000,0,0,0,0,0,0,1,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958343000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,2,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958344000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958345000,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1.01,0,5,0,0.99,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958346000,0,0,0,0,0,0,0.99,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958347000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958348000,0,0,0,0,0,0,0,0,1,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,7,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958349000,0,0,0,0,0,0,0.99,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958350000,0,0.99,0,0,0,0,0.99,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958351000,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,1,0,5.05,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958352000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459958353000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,1.98,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958354000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958355000,0,0,0,0,0,0,0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958356000,0,0,0,0,0,0,0.99,0,0,0,0,0,1.04,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958357000,0,0,0,0,0,0,1,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958358000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958359000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01,0,4.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958360000,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.98,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958361000,0,0,0,0,0,0,0.99,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958362000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958363000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459958364000,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,2,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459958365000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958366000,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958367000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958368000,0,0.99,0,0,0,0,0.99,0,0,0,0,0,1.04,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459958369000,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1,0,5,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958370000,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958371000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1.01,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459958372000,0,0,0,0,0,0,0.99,0,0.99,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
