timestamp_ms,IRQ_000_IR-IO-APIC-edge_timer,IRQ_001_IR-IO-APIC-edge_i8042,IRQ_008_IR-IO-APIC-edge_rtc0,IRQ_009_IR-IO-APIC-fasteoi_acpi,IRQ_012_IR-IO-APIC-edge_i8042,IRQ_016_IR-IO-APIC-fasteoi_ehci_hcd:usb1_mmc0,IRQ_018_IR-IO-APIC-fasteoi_i801_smbus,IRQ_019_IR-IO-APIC-fasteoi_firewire_ohci,IRQ_023_IR-IO-APIC-fasteoi_ehci_hcd:usb2,IRQ_040_DMAR_MSI-edge_dmar0,IRQ_041_DMAR_MSI-edge_dmar1,IRQ_042_IR-PCI-MSI-edge_ahci,IRQ_043_IR-PCI-MSI-edge_xhci_hcd,IRQ_044_IR-PCI-MSI-edge_i915,IRQ_045_IR-PCI-MSI-edge_mei_me,IRQ_046_IR-PCI-MSI-edge_snd_hda_intel,IRQ_047_IR-PCI-MSI-edge_iwlwifi,IRQ_048_IR-PCI-MSI-edge_em1,IRQ_CAL_Function_call_interrupts,IRQ_ERR,IRQ_IWI_IRQ_work_interrupts,IRQ_LOC_Local_timer_interrupts,IRQ_MCE_Machine_check_exceptions,IRQ_MCP_Machine_check_polls,IRQ_MIS,IRQ_NMI_Non-maskable_interrupts,IRQ_PMI_Performance_monitoring_interrupts,IRQ_RES_Rescheduling_interrupts,IRQ_RTR_APIC_ICR_read_retries,IRQ_SPU_Spurious_interrupts,IRQ_THR_Hypervisor_callback_interrupts,IRQ_THR_Threshold_APIC_interrupts,IRQ_TLB_TLB_shootdowns,IRQ_TRM_Thermal_event_interrupts
1424904563523.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665413492915604,0,0,100.810144176714,0,0,0,3.65977421103582,3.65977421103582,6.65413492915604,0,0,0,0,0.665413492915604,0
1424904566530.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32090014600486,0,0,280.344926442631,0,0,0,17.9580379927664,17.9580379927664,10.974356551135,0,0,0,0,0,0
1424904569533.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33080829101806,0,0,198.451677349538,0,0,0,10.6551236160826,10.6551236160826,10.6551236160826,0,0,0,0,0,0
1424904572537.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665849851833777,0,0,31.9607928880213,0,0,0,1.66462462958444,1.66462462958444,6.99142344425466,0,0,0,0,0.665849851833777,0
1424904575540.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332999250101298,0,0,35.2979205107376,0,0,0,2.99699325091168,2.99699325091168,1.33199700040519,0,0,0,0,0,0
1424904578543.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33303802227452,0,0,2.99734220047068,0,0,0,0.33303802227452,0.33303802227452,1.99822813364712,0,0,0,0,0,0
1424904581546.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.50844075009,0,0,0,62.9171600965818,62.9171600965818,2.99605524269437,0,0,0,0,0,0
1424904584550.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.976667757402,0,0,0,100.230761570089,100.230761570089,2.996933070202,0,0,0,0,0,0
1424904587552.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.163193539,0,0,0,99.916402950949,99.916402950949,4.32971079454112,0,0,0,0,0,0
1424904590555.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.509590208,0,0,0,99.9177353736348,99.9177353736348,3.33059117912116,0,0,0,0,0,0
1424904593558.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.814189696618,0,0,0,93.214327281381,93.214327281381,1.99744987031531,0,0,0,0,0,0
