timestamp_ms,cpu_00,cpu_01,cpu_02,cpu_03,cpu_04,cpu_05,cpu_06,cpu_07,cpu_08,cpu_09,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47
1459956703000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956704000,0,3,0,0,0,0,0,0,0,0,1,0,32.99,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956705000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,3,0,28.71,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956706000,0,2,0,0,0,0,0,0,0,0,0,0,34.34,0,27.27,0,3.03,0,0,0,0,0,0,0,0,0,0.99,0,0,0,5.94,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0
1459956707000,0,2,0,0,0,0,0,0,0,0,0,0,32.98,0,7,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459956708000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956709000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,0,0,31.31,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956710000,0,2.02,0,0,0,0,0,0,0,0,0,0,32.99,0,1.98,0,29.7,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956711000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,31.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956712000,0,2,0,0,0,0,0,0,0,0,0,0,34.34,0,22,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956713000,0,2,0,0,0,0,0,0,0,0,0,0,32.65,0,13,0,16.33,0,0,0,0,0,0,0,0,0,1.98,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956714000,0,3,0,0,0,0,0,0,0,0,0,0,32.99,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956715000,0,2,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,31.68,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459956716000,0,2,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956717000,0,2.97,0,0,0,0,0,0,0,0,0,0,32.29,0,4,0,28.28,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956718000,0,2,0,0,0,0,0,0,0,0,0,0,33.33,0,31.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956719000,0,2.02,0,0,0,0,0,0,0,0,0,0,32.65,0,31.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956720000,0,2.97,0,0,0,0,0,0,0,0,0,0,32.98,0,16.16,0,14.85,0,0,0,0,0,0,0,0,0,0.99,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956721000,0,2,0,0,0,0,0,0,0.99,0,0,0,33.33,0,6.86,0,24.24,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956722000,0,2,0,0,0,0,0,0,0,0,0,0,31.95,0,13.13,0,17.82,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956723000,0,2,0,0,0,0,0,0,0,0,0,0,33.33,0,13.13,0,18.18,0,0,0,0,0,0,0,0,0,1,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459956724000,0.99,3,0,0,0,0,0,0,0,0,0.99,0,32.98,0.99,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956725000,0,2,0,0,0,0,0,0,0,0,0,0,33.67,0,22,0,8.91,0,0,0,0,0,0,0,0,0,1,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956726000,0,2,0,0,0,0,0,0,0,0,0,0,33.33,0,31.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956727000,0,2.02,0,0,0,0,0.99,0,0,0,0,0,33.67,0,2,0,29,0,0,0,0,0,0,0,0,0,1,0,1,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956728000,0,2,0,0,0,0,0,0,0,0,0,0,46.46,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956729000,0,2.97,0,0,0,0,0,0,0,0,0,0,45.45,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956730000,0,2,0,0,0,0,0,0,0,0,0,0,45.36,0,17.17,0,0.99,0,0,0,0,0,0,0,0,0,0.99,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956731000,0,2.02,0,0,0,0,0,0,0,0,0,0,45.91,0,17.82,0,1.01,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1459956732000,0,1.01,0,0,0,0,0,0,0,0,0,0,46.53,0,18.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459956733000,0,2.97,0,0,0,0,0,0,0,0,0,0,45.36,0,19.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956734000,0,2,0,0,0.99,0,0,0,0,0,0,0,43.87,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459956735000,0,2,0,0,0,0,0,0,0,0,0,0,44.89,0,18.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459956736000,0,2.02,0,0,0,0,0,0,0,0,0,0,46.46,0,18.81,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956737000,0,2,0,0,0,0,0,0,0,0,0,0,45.92,0,18.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956738000,0,2,0,0,0,0,0,0,0,0,0,0,47.47,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956739000,0,2,0,0,0,0,0,0,0,0,0,0,46.93,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459956740000,0,2,0,0,0,0,0,0,0,0,0,0,43.87,0,19.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956741000,0,3,0,0,0,0,0,0,0,0,0,0,44,0,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956742000,0,1.01,0,0,0,0,0,0,0,0,0,0,43.87,0,20.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956743000,0,2.97,0,0,0,0,0,0,0,0,0,0,43.43,0,20,0,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956744000,0,2,0,0,0,0,0,0,0,0,0,0,46.39,0,19.19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956745000,0,2.02,0,0,0,0,0,0,0,0,0,0,47.96,0,14.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956746000,0,2,0,0,0,0,0,0,0,0,0,0,45,0,19,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956747000,0,2,0,0,0,0,0,0,0,0,0,0,45.36,0,18,0,1.96,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459956748000,0,2,0,0,0,0,0,0,0,0.99,0,0,41.83,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956749000,0,2,0,0,0,0,0,0,0,0,0,0,43,0,21,0,2,0,0,0,0,0,0,0,0.99,0,1.98,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956750000,0,2.02,0,0,0,0,0,0,0,0,0,0,42.26,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956751000,0,2,0,0,0,0,0,0,0,0,0,0,42.42,0,21.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459956752000,0,2,0,0,0,0,0,0,0,0,0,0,41.83,0,21.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
