timestamp_ms,cpu_00,cpu_01,cpu_02,cpu_03,cpu_04,cpu_05,cpu_06,cpu_07,cpu_08,cpu_09,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47
1459955163000,0,0,0,0,2,0,0,0,0,0,0.99,0,5.26,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955164000,0,0,0,0,1,0,0,0,0,0,0,0,5.26,0,4.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955165000,0.99,0,0,0,2,0,0,0,0,0,1,0,4.25,0,4.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955166000,0,0.99,0,0,1.01,0,0,0,0,0,0,0,4.3,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955167000,0,0.99,0,0,1,0,0,0,0,0,0,0,7.29,0,4.04,0,1,0,0,0,0,0,0,0,0,0,0.99,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955168000,0.99,0,0,0,2,0,0.99,0,0,0,1,0,5.32,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459955169000,0,0,0,0,1,0,0,0,0,0,0,0,6.25,0,4.04,0,0,0,0,0,0,0,0,0,0.99,0,0.99,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955170000,0,0,0,0,2,0,0,0,0,0,0,0,4.25,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955171000,0,0,0,0,1,0,0,0,0,0,0,0,5.26,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955172000,0.99,0,0,0,2,0,0,0,0,0,0,0,7.37,0,4.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955173000,0,0.99,0,0,1.98,0,0,0,0,0,0.99,0,3.23,0,4.04,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955174000,0,0,0,0,1.01,0,0,0,0,0,0,0,5.32,0,5.94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459955175000,0.99,0,0,0,1.98,0,0,0,0,0,0,0,6.25,0,5,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955176000,0,0,0,0,1.01,0,0,0,0,0,0.99,0,3.23,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955177000,0,0,0,0,1.98,0,0,0,0,0,0.99,0,4.26,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955178000,0.99,0,0,0,1.01,0,0,0,0,0,0,0,7.29,0,4.95,0,0.99,0,0,0,0,0,0,0,0.99,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955179000,0,1,0,0,2,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459955180000,0,0,0,0,1,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0
1459955181000,0,8,0,0,2,0,0,0,0,0,0,0,9.09,0,1,0,0,0,0,0,0,0,0,0,2.97,0,2,0,1,0,5.05,0,1,0,2,0,1.98,0,1.98,0,1.02,0,2,0,1,0,2.97,0
