timestamp_ms,count,deleted
1485175274702,23787,0
1485175278959,23830,0
1485175282040,23889,0
1485175286173,23955,0
1485175290084,24088,0
1485175293139,24199,0
1485175296643,24199,0
1485175300786,24318,0
1485175303814,24383,0
1485175307373,24452,0
1485175310690,24595,0
1485175314029,24595,0
1485175318129,24743,0
1485175321416,24855,0
1485175324433,24950,0
1485175327902,25045,0
1485175331306,25045,0
1485175334484,25144,0
1485175338505,25209,0
1485175341825,25312,0
1485175345071,25312,0
1485175348971,25448,0
1485175352821,25520,0
1485175356202,25595,0
1485175359478,25760,0
1485175362690,25834,0
1485175366010,25908,0
1485175369067,25992,0
1485175373112,26058,0
1485175376964,26198,0
1485175380235,26334,0
1485175383771,26334,0
1485175387468,26503,0
1485175391141,26572,0
1485175394521,26649,0
1485175398132,26845,0
1485175401238,26966,0
1485175404769,27204,0
1485175408397,27345,0
1485175411412,27542,0
1485175414483,27730,0
1485175417639,27974,0
1485175420921,28173,0
1485175423991,28274,0
1485175427016,28497,0
1485175430210,28800,0
1485175433403,28901,0
1485175436559,29072,0
1485175439590,29258,0
1485175442884,29386,0
1485175446246,29521,0
1485175449268,27497,0
1485175452308,27678,0
1485175455438,27707,0
1485175458579,27707,0
1485175461606,25391,0
1485175464623,25439,0
1485175467666,25439,0
1485175470793,25581,0
1485175473810,25581,0
1485175476822,25726,0
