timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174520362,279183360,279183360,71630848,10964152
1485174523584,279183360,279183360,71630848,4580600
1485174526982,279183360,279183360,71630848,64246728
1485174530137,279183360,279183360,71630848,11763528
1485174533322,279183360,279183360,71630848,58739424
1485174536344,279183360,279183360,71630848,20148192
1485174539750,279183360,279183360,71630848,69475392
1485174542774,279183360,279183360,71630848,13100744
1485174546012,279183360,279183360,71630848,53450680
1485174549230,279183360,279183360,71630848,16090880
1485174552822,279183360,279183360,71630848,708320
1485174556112,279183360,279183360,71630848,54428648
1485174559130,279183360,279183360,71630848,70148120
1485174562323,279183360,279183360,71630848,37723032
1485174565539,279183360,279183360,71630848,705520
1485174568758,279183360,279183360,71630848,22020600
1485174571767,279183360,279183360,71630848,26587216
1485174574979,279183360,279183360,71630848,59050584
1485174578150,279183360,279183360,71630848,68713072
1485174581456,279183360,279183360,71630848,55691488
1485174584478,279183360,279183360,71630848,61278520
1485174587509,279183360,279183360,71630848,54401344
1485174590729,279183360,279183360,71630848,16144432
1485174593958,279183360,279183360,71630848,69871464
1485174598585,279183360,279183360,71630848,25689368
1485174602373,279183360,279183360,71630848,11756456
1485174605392,279183360,279183360,71630848,29775848
1485174608414,279183360,279183360,71630848,35103872
1485174611678,279183360,279183360,71630848,17096160
1485174614710,279183360,279183360,71630848,25847352
1485174617743,279183360,279183360,71630848,29463904
1485174620764,279183360,279183360,71630848,68285720
1485174622974,279183360,279183360,71630848,52247544
1485174626477,279183360,279183360,71630848,11611792
1485174629992,279183360,279183360,71630848,6015664
1485174633180,279183360,279183360,71630848,37416072
1485174636194,279183360,279183360,71630848,50392072
1485174639366,279183360,279183360,71630848,79528
1485174642688,279183360,279183360,71630848,44263360
1485174645708,279183360,279183360,71630848,67679680
1485174647962,279183360,279183360,71630848,39089976
1485174650985,279183360,279183360,71630848,68002176
1485174655668,279183360,279183360,71630848,41858688
1485174658801,279183360,279183360,71630848,35077256
1485174661882,279183360,279183360,71630848,22164544
1485174664936,279183360,279183360,71630848,37850160
1485174668031,279183360,279183360,71630848,57920608
1485174671215,279183360,279183360,71630848,4003416
1485174674498,279183360,279183360,71630848,4334016
1485174679393,279183360,279183360,71630848,49822208
1485174682505,279183360,279183360,71630848,63466624
1485174685704,279183360,279183360,71630848,41143008
1485174689054,279183360,279183360,71630848,45480152
1485174692354,279183360,279183360,71630848,43297320
1485174695484,279183360,279183360,71630848,12925792
1485174698605,279183360,279183360,71630848,54704088
1485174702092,279183360,279183360,71630848,53650560
1485174705215,279183360,279183360,71630848,23646512
1485174709041,279183360,279183360,71630848,43110064
1485174712912,279183360,279183360,71630848,39716624
1485174717189,279183360,279183360,71630848,56954568
1485174720373,279183360,279183360,71630848,45437080
1485174722769,279183360,279183360,71630848,42642160
1485174725792,279183360,279183360,71630848,49794640
1485174730080,279183360,279183360,71630848,45430072
1485174732326,279183360,279183360,71630848,32661560
1485174735432,279183360,279183360,71630848,41219616
1485174738644,279183360,279183360,71630848,9333616
1485174743026,279183360,279183360,71630848,24544440
1485174745314,279183360,279183360,71630848,63680400
1485174748464,279183360,279183360,71630848,70721824
1485174752836,279183360,279183360,71630848,45708352
1485174756101,279183360,279183360,71630848,13621904
1485174759120,279183360,279183360,71630848,10919792
1485174762378,279183360,279183360,71630848,16627736
1485174766017,279183360,279183360,71630848,68395392
1485174769635,279183360,279183360,71630848,31734976
1485174773068,279183360,279183360,71630848,12673352
1485174777341,279183360,279183360,71630848,44490640
1485174780438,279183360,279183360,71630848,33992056
1485174783677,279183360,279183360,71630848,24048288
1485174787497,279183360,279183360,71630848,9652136
1485174790681,279183360,279183360,71630848,65560528
1485174793985,279183360,279183360,71630848,25970912
1485174798647,279183360,279183360,71630848,53155240
1485174801893,279183360,279183360,71630848,27470328
1485174805139,279183360,279183360,71630848,3929080
1485174808350,279183360,279183360,71630848,9949000
1485174811465,279183360,279183360,71630848,56205896
1485174814865,279183360,279183360,71630848,61619040
1485174818048,279183360,279183360,71630848,46199664
1485174822003,279183360,279183360,71630848,1568144
1485174825064,279183360,279183360,71630848,53350960
1485174828193,279183360,279183360,71630848,7941184
1485174830947,279183360,279183360,71630848,47073664
1485174834489,279183360,279183360,71630848,12071784
1485174837657,279183360,279183360,71630848,30263312
1485174840766,279183360,279183360,71630848,8736776
1485174844202,279183360,279183360,71630848,48003632
1485174848504,279183360,279183360,71630848,4278256
1485174851787,279183360,279183360,71630848,1450848
1485174854982,279183360,279183360,71630848,58970072
1485174858568,279183360,279183360,71630848,52756160
1485174861875,279183360,279183360,71630848,45903200
1485174864949,279183360,279183360,71630848,22623472
1485174869199,279183360,279183360,71630848,11706904
1485174872817,279183360,279183360,71630848,49522352
1485174875936,279183360,279183360,71630848,71630848
1485174879227,279183360,279183360,71630848,34885896
1485174883240,279183360,279183360,71630848,51875464
1485174886525,279183360,279183360,71630848,48896144
1485174890196,279183360,279183360,71630848,31887312
1485174893992,279183360,279183360,71630848,17943576
1485174897275,279183360,279183360,71630848,42425680
1485174900963,279183360,279183360,71630848,56819056
1485174905155,279183360,279183360,71630848,44513960
1485174908205,279183360,279183360,71630848,31559584
1485174911722,279183360,279183360,71630848,36430968
1485174915566,279183360,279183360,71630848,65876560
1485174918953,279183360,279183360,71630848,9051800
1485174922280,279183360,279183360,71630848,6175680
1485174925401,279183360,279183360,71630848,5843744
1485174928541,279183360,279183360,71630848,20170008
1485174936111,279183360,279183360,71630848,43818048
1485174939145,279183360,279183360,71630848,67252568
1485174942299,279183360,279183360,71630848,43761888
1485174945561,279183360,279183360,71630848,70343008
1485174948910,279183360,279183360,71630848,43597744
1485174952089,279183360,279183360,71630848,65387064
1485174955159,279183360,279183360,71630848,17213744
1485174958839,279183360,279183360,71630848,41290184
1485174962412,279183360,279183360,71630848,12134736
1485174965565,279183360,279183360,71630848,5941888
1485174969080,279183360,279183360,71630848,19865648
1485174972486,279183360,279183360,71630848,9179400
1485174975904,279183360,279183360,71630848,66865232
1485174980817,279183360,279183360,71630848,55207256
1485174983483,279183360,279183360,71630848,46450792
1485174986684,279183360,279183360,71630848,17680064
1485174990037,279183360,279183360,71630848,8719664
1485174993721,279183360,279183360,71630848,7322912
1485174996867,279183360,279183360,71630848,47663280
1485175001272,279183360,279183360,71630848,37895752
1485175004205,279183360,279183360,71630848,41611856
1485175007349,279183360,279183360,71630848,26438296
1485175011923,279183360,279183360,71630848,1828424
1485175014944,279183360,279183360,71630848,978280
1485175018121,279183360,279183360,71630848,14748576
1485175022662,279183360,279183360,71630848,36716288
1485175026151,279183360,279183360,71630848,19537208
1485175029400,279183360,279183360,71630848,294688
1485175033127,279183360,279183360,71630848,2580624
1485175036912,279183360,279183360,71630848,64415616
1485175039964,279183360,279183360,71630848,26394648
1485175044904,279183360,279183360,71630848,2443744
1485175047923,279183360,279183360,71630848,40809288
1485175051271,279183360,279183360,71630848,23887456
1485175054896,279183360,279183360,71630848,3374480
1485175058738,279183360,279183360,71630848,9823560
1485175062191,279183360,279183360,71630848,40313024
1485175065658,279183360,279183360,71630848,64495416
1485175069320,279183360,279183360,71630848,71246112
1485175072460,279183360,279183360,71630848,67799272
1485175075934,279183360,279183360,71630848,14860048
1485175079402,279183360,279183360,71630848,14666776
1485175082737,279183360,279183360,71630848,49727904
1485175086934,279183360,279183360,71630848,2961528
1485175090576,279183360,279183360,71630848,9215600
1485175093594,279183360,279183360,71630848,8170256
1485175096764,279183360,279183360,71630848,62084024
1485175100637,279183360,279183360,71630848,49365752
1485175103771,279183360,279183360,71630848,7830968
1485175108811,279183360,279183360,71630848,3865080
1485175114031,279183360,279183360,71630848,6799792
1485175119372,279183360,279183360,71630848,7377528
1485175122410,279183360,279183360,71630848,39162680
1485175125433,279183360,279183360,71630848,13628976
1485175128965,279183360,279183360,71630848,4327128
1485175132584,279183360,279183360,71630848,63680936
1485175135612,279183360,279183360,71630848,36536648
1485175141033,279183360,279183360,71630848,35018400
1485175143641,279183360,279183360,71630848,64159264
1485175146761,279183360,279183360,71630848,15196952
1485175150212,279183360,279183360,71630848,63204408
1485175154313,279183360,279183360,71630848,67124656
1485175157483,279183360,279183360,71630848,10151096
1485175160872,279183360,279183360,71630848,49707168
1485175164733,279183360,279183360,71630848,32337912
1485175167746,279183360,279183360,71630848,60294064
1485175171108,279183360,279183360,71630848,39204120
1485175175117,279183360,279183360,71630848,4409504
1485175178134,279183360,279183360,71630848,8816088
1485175182652,279183360,279183360,71630848,45993072
1485175185715,279183360,279183360,71630848,42547560
1485175189312,279183360,279183360,71630848,44729160
1485175193011,279183360,279183360,71630848,54093832
1485175196862,279183360,279183360,71630848,45304064
1485175200135,279183360,279183360,71630848,42332792
1485175203752,279183360,279183360,71630848,52702512
1485175207710,279183360,279183360,71630848,51547784
1485175210734,279183360,279183360,71630848,8984232
1485175214048,279183360,279183360,71630848,63649896
1485175217259,279183360,279183360,71630848,89168
1485175220676,279183360,279183360,71630848,28284680
1485175224745,279183360,279183360,71630848,40495888
1485175228541,279183360,279183360,71630848,34807960
1485175231576,279183360,279183360,71630848,58951504
1485175235605,279183360,279183360,71630848,53795528
1485175239106,279183360,279183360,71630848,58467784
1485175242498,279183360,279183360,71630848,15188888
1485175246174,279183360,279183360,71630848,38235552
1485175249444,279183360,279183360,71630848,44020768
1485175253148,279183360,279183360,71630848,18512752
1485175256673,279183360,279183360,71630848,12307704
1485175261543,279183360,279183360,71630848,15326808
1485175264553,279183360,279183360,71630848,2226920
1485175267980,279183360,279183360,71630848,12857416
1485175271011,279183360,279183360,71630848,62443776
1485175274425,279183360,279183360,71630848,42290224
1485175278957,279183360,279183360,71630848,22556416
1485175283098,279183360,279183360,71630848,16174864
1485175286177,279183360,279183360,71630848,19540912
1485175289755,279183360,279183360,71630848,1877808
1485175293176,279183360,279183360,71630848,44169848
1485175296724,279183360,279183360,71630848,57421696
1485175300670,279183360,279183360,71630848,40795696
1485175303843,279183360,279183360,71630848,12374744
1485175307433,279183360,279183360,71630848,3538096
1485175310706,279183360,279183360,71630848,15245272
1485175314004,279183360,279183360,71630848,13185232
1485175317646,279183360,279183360,71630848,19567192
1485175321359,279183360,279183360,71630848,14951776
1485175324613,279183360,279183360,71630848,20132720
1485175327905,279183360,279183360,71630848,19081472
1485175331459,279183360,279183360,71630848,103128
1485175335112,279183360,279183360,71630848,55253312
1485175338641,279183360,279183360,71630848,993544
1485175341975,279183360,279183360,71630848,54296128
1485175345135,279183360,279183360,71630848,3802976
1485175348316,279183360,279183360,71630848,23141672
1485175352448,279183360,279183360,71630848,37596168
1485175355869,279183360,279183360,71630848,47245152
1485175359493,279183360,279183360,71630848,1787552
1485175362698,279183360,279183360,71630848,44315216
1485175365932,279183360,279183360,71630848,56817800
1485175369051,279183360,279183360,71630848,49424152
1485175373117,279183360,279183360,71630848,54630648
1485175377127,279183360,279183360,71630848,53908952
1485175380162,279183360,279183360,71630848,45507760
1485175383567,279183360,279183360,71630848,64667936
1485175387588,279183360,279183360,71630848,5934360
1485175390757,279183360,279183360,71630848,9430512
1485175394221,279183360,279183360,71630848,25786128
1485175397842,279183360,279183360,71630848,61239888
1485175401221,279183360,279183360,71630848,71563000
1485175404688,279183360,279183360,71630848,33647144
1485175408380,279183360,279183360,71630848,20518672
1485175411421,279183360,279183360,71630848,13236904
1485175414630,279183360,279183360,71630848,739216
1485175417665,279183360,279183360,71630848,1537472
1485175420900,279183360,279183360,71630848,14663184
1485175423939,279183360,279183360,71630848,28819448
1485175427044,279183360,279183360,71630848,31417760
1485175430224,279183360,279183360,71630848,1072408
1485175433547,279183360,279183360,71630848,4789696
1485175436562,279183360,279183360,71630848,3327448
1485175439584,279183360,279183360,71630848,55362552
1485175442865,279183360,279183360,71630848,62219296
1485175446191,279183360,279183360,71630848,32744944
1485175449271,279183360,279183360,71630848,39650656
1485175452315,279183360,279183360,71630848,140176
1485175455473,279183360,279183360,71630848,12058576
1485175458553,279183360,279183360,71630848,19675208
1485175461611,279183360,279183360,71630848,63199472
1485175464637,279183360,279183360,71630848,4887008
1485175467659,279183360,279183360,71630848,29483440
1485175470784,279183360,279183360,71630848,7625624
1485175473806,279183360,279183360,71630848,8340704
1485175476813,279183360,279183360,71630848,1672000
