timestamp_ms,count,deleted
1485174668024,11179,0
1485174671213,11250,0
1485174674483,11329,0
1485174679868,11555,0
1485174682977,11652,0
1485174686185,11750,0
1485174689615,11906,0
1485174692781,12008,0
1485174695867,12140,0
1485174699156,12236,0
1485174702180,12352,0
1485174705205,12457,0
1485174708696,12565,0
1485174713765,12788,0
1485174716973,12897,0
1485174720305,13003,0
1485174723481,13153,0
1485174726556,13263,0
1485174729684,13329,0
1485174733091,13427,0
1485174736257,13499,0
1485174739529,13595,0
1485174742960,13680,0
1485174746101,13762,0
1485174749166,13805,0
1485174752294,13936,0
1485174756089,14017,0
1485174759117,14092,0
1485174762265,14189,0
1485174765970,14292,0
1485174769143,14344,0
1485174772679,13681,0
1485174776577,13852,0
1485174780349,13979,0
1485174783621,14046,0
1485174787119,14126,0
1485174790553,14204,0
1485174793812,14264,0
1485174798084,14415,0
1485174801669,14555,0
1485174805032,14685,0
1485174808235,14808,0
1485174811463,14883,0
1485174814822,15026,0
1485174818025,15097,0
1485174822001,15169,0
1485174825027,15245,0
1485174828190,15331,0
1485174831274,15450,0
1485174834511,15536,0
1485174837675,15623,0
1485174840952,15730,0
1485174844198,15761,0
1485174848502,15871,0
1485174851918,15992,0
1485174854937,16031,0
1485174858676,16089,0
1485174861883,16147,0
1485174864921,16194,0
1485174868171,16251,0
1485174872793,16343,0
1485174875915,16378,0
1485174879373,16453,0
1485174883230,16531,0
1485174886559,16598,0
1485174890032,16644,0
1485174894715,16715,0
1485174897796,16826,0
1485174900831,16862,0
1485174905152,16952,0
1485174908186,17012,0
1485174911777,17012,0
1485174915608,17134,0
1485174918950,17250,0
1485174922375,17289,0
1485174925966,17401,0
1485174929486,17429,0
1485174936101,17607,0
1485174939141,17709,0
1485174942357,17709,0
1485174945719,17824,0
1485174948954,17935,0
1485174952127,17996,0
1485174955150,18082,0
1485174958835,18157,0
1485174962401,18301,0
1485174965546,18334,0
1485174969098,18513,0
1485174972479,18562,0
1485174976076,18638,0
1485174980815,18787,0
1485174983862,18850,0
1485174986886,18946,0
1485174990093,19007,0
1485174993705,19160,0
1485174996869,19278,0
1485175000793,19318,0
1485175004292,19425,0
1485175007330,19508,0
1485175011334,19590,0
1485175014942,19654,0
1485175018113,19798,0
1485175021777,19859,0
1485175026123,20001,0
1485175029405,20046,0
1485175033125,20230,0
1485175036909,20268,0
1485175039942,20300,0
1485175043740,20453,0
1485175047957,20475,0
1485175051368,20621,0
1485175054942,20673,0
1485175058922,20769,0
1485175062185,20854,0
1485175065525,20872,0
1485175069446,20983,0
1485175072458,21055,0
1485175075933,21135,0
1485175079392,21196,0
1485175082735,21235,0
1485175086931,21324,0
1485175090516,21455,0
1485175093598,21557,0
1485175097404,21584,0
1485175100635,21715,0
1485175103768,21788,0
1485175107454,21949,0
1485175114023,22050,0
1485175117850,22185,0
1485175122404,22299,0
1485175125421,22373,0
1485175128963,22475,0
1485175132574,22534,0
1485175135602,22625,0
1485175139506,22691,0
1485175144082,22755,0
1485175147101,22840,0
1485175150407,22975,0
1485175154320,23032,0
1485175157477,23119,0
1485175160958,23229,0
1485175164721,23301,0
1485175167751,23341,0
1485175171234,23453,0
1485175175114,23544,0
1485175178131,23615,0
1485175181497,23655,0
1485175185711,23729,0
1485175189309,23854,0
1485175193110,23984,0
1485175196857,24021,0
1485175200132,24120,0
1485175204150,22135,0
1485175207703,22301,0
1485175210726,22327,0
1485175214042,22394,0
1485175217258,22460,0
1485175220773,20660,0
1485175224600,20766,0
1485175228162,20766,0
1485175231574,20907,0
1485175235444,21000,0
1485175238952,21065,0
1485175242485,21196,0
1485175246122,21307,0
1485175249697,21437,0
1485175253129,21488,0
1485175256807,21623,0
1485175260296,21691,0
1485175264616,21769,0
1485175268119,21803,0
1485175271138,21854,0
1485175274721,21933,0
1485175278955,22005,0
1485175282096,22075,0
1485175286175,22173,0
1485175290088,22213,0
1485175293157,22315,0
1485175296721,22366,0
1485175300788,22588,0
1485175303817,22645,0
1485175307430,22707,0
1485175310690,22792,0
1485175314030,22867,0
1485175318148,22961,0
1485175321423,23067,0
1485175324436,23134,0
1485175327903,23178,0
1485175331458,23244,0
1485175334847,23314,0
1485175338639,23377,0
1485175341828,23400,0
1485175345086,23459,0
1485175348972,23581,0
1485175352823,23664,0
1485175356237,23801,0
1485175359491,23890,0
1485175362700,23970,0
1485175366014,24052,0
1485175369079,24114,0
1485175373119,24195,0
1485175376984,24277,0
1485175380237,24329,0
1485175383765,24437,0
1485175387591,24541,0
1485175391142,24627,0
1485175394522,24804,0
1485175398198,24848,0
1485175401390,24942,0
1485175404770,25060,0
1485175408399,25115,0
1485175411415,25251,0
1485175414486,25375,0
1485175417651,25521,0
1485175420923,25676,0
1485175423993,25854,0
1485175427013,26027,0
1485175430218,26320,0
1485175433540,26503,0
1485175436569,26725,0
1485175439592,26808,0
1485175442886,26961,0
1485175446248,27158,0
1485175449269,27172,0
1485175452311,27311,0
1485175455441,27383,0
1485175458586,24392,0
1485175461609,24470,0
1485175464624,24492,0
1485175467672,24492,0
1485175470799,24592,0
1485175473811,24592,0
1485175476829,24700,0
