timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174901011,279183360,279183360,71630848,12276696
1485174904881,279183360,279183360,71630848,50710544
1485174908185,279183360,279183360,71630848,10824064
1485174911792,279183360,279183360,71630848,214976
1485174915568,279183360,279183360,71630848,64824496
1485174918962,279183360,279183360,71630848,46413024
1485174922364,279183360,279183360,71630848,38236080
1485174925400,279183360,279183360,71630848,35946048
1485174928612,279183360,279183360,71630848,19597664
1485174936128,279183360,279183360,71630848,35960176
1485174939237,279183360,279183360,71630848,13965080
1485174942249,279183360,279183360,71630848,34521536
1485174945559,279183360,279183360,71630848,66784848
1485174948891,279183360,279183360,71630848,24791104
1485174952086,279183360,279183360,71630848,59837712
1485174955189,279183360,279183360,71630848,28570168
1485174958666,279183360,279183360,71630848,19625096
1485174962487,279183360,279183360,71630848,29307720
1485174965736,279183360,279183360,71630848,363240
1485174969177,279183360,279183360,71630848,18564936
1485174972874,279183360,279183360,71630848,15441752
1485174976227,279183360,279183360,71630848,41535256
1485174980848,279183360,279183360,71630848,26413576
1485174983480,279183360,279183360,71630848,13087560
1485174986973,279183360,279183360,71630848,27533624
1485174990040,279183360,279183360,71630848,28334520
1485174993741,279183360,279183360,71630848,49557384
1485174997085,279183360,279183360,71630848,52376
1485175000114,279183360,279183360,71630848,40594176
1485175004231,279183360,279183360,71630848,69775728
1485175007462,279183360,279183360,71630848,28060952
1485175010487,279183360,279183360,71630848,50078648
1485175014979,279183360,279183360,71630848,71209720
1485175018157,279183360,279183360,71630848,33633888
1485175021837,279183360,279183360,71630848,8389056
1485175026141,279183360,279183360,71630848,52715560
1485175029824,279183360,279183360,71630848,10043400
1485175032972,279183360,279183360,71630848,7424
1485175036811,279183360,279183360,71630848,31122848
1485175040214,279183360,279183360,71630848,1324112
1485175043759,279183360,279183360,71630848,2216632
1485175047981,279183360,279183360,71630848,10537872
1485175051303,279183360,279183360,71630848,70961016
1485175054898,279183360,279183360,71630848,46410024
1485175059068,279183360,279183360,71630848,51839216
1485175062204,279183360,279183360,71630848,49123560
1485175065493,279183360,279183360,71630848,24106240
1485175069324,279183360,279183360,71630848,54126184
1485175072628,279183360,279183360,71630848,35946752
1485175075936,279183360,279183360,71630848,6418896
1485175079449,279183360,279183360,71630848,28799824
1485175082770,279183360,279183360,71630848,57080136
1485175086793,279183360,279183360,71630848,29568064
1485175090199,279183360,279183360,71630848,5848888
1485175093588,279183360,279183360,71630848,27643240
1485175096766,279183360,279183360,71630848,28523960
1485175100745,279183360,279183360,71630848,5133208
1485175103917,279183360,279183360,71630848,40631544
1485175107475,279183360,279183360,71630848,19920128
1485175114248,279183360,279183360,71630848,6782072
1485175117902,279183360,279183360,71630848,64625176
1485175122409,279183360,279183360,71630848,18397448
1485175125621,279183360,279183360,71630848,33373808
1485175128834,279183360,279183360,71630848,51153272
1485175132578,279183360,279183360,71630848,47167568
1485175135627,279183360,279183360,71630848,60231040
1485175139739,279183360,279183360,71630848,54817432
1485175143748,279183360,279183360,71630848,1847856
1485175146763,279183360,279183360,71630848,5134624
1485175150210,279183360,279183360,71630848,57382040
1485175154315,279183360,279183360,71630848,8833992
1485175157491,279183360,279183360,71630848,53151000
1485175160876,279183360,279183360,71630848,71355808
1485175164727,279183360,279183360,71630848,21870720
1485175167760,279183360,279183360,71630848,8561856
1485175171110,279183360,279183360,71630848,4494912
1485175175025,279183360,279183360,71630848,11327704
1485175178240,279183360,279183360,71630848,33868752
1485175181525,279183360,279183360,71630848,4114592
1485175185716,279183360,279183360,71630848,25822264
1485175189763,279183360,279183360,71630848,70368648
1485175193013,279183360,279183360,71630848,29473872
1485175196860,279183360,279183360,71630848,55271744
1485175200131,279183360,279183360,71630848,6923696
1485175203646,279183360,279183360,71630848,62776408
1485175207713,279183360,279183360,71630848,20581048
1485175210800,279183360,279183360,71630848,22611312
1485175214051,279183360,279183360,71630848,17578840
1485175217196,279183360,279183360,71630848,13569008
1485175220670,279183360,279183360,71630848,59367896
1485175223707,279183360,279183360,71630848,34127832
1485175228164,279183360,279183360,71630848,53235624
1485175232143,279183360,279183360,71630848,69905040
1485175235512,279183360,279183360,71630848,63913464
1485175238998,279183360,279183360,71630848,9127376
1485175242811,279183360,279183360,71630848,9733112
1485175246099,279183360,279183360,71630848,19717032
1485175249442,279183360,279183360,71630848,62842072
1485175253164,279183360,279183360,71630848,39466672
1485175256794,279183360,279183360,71630848,46860800
1485175260331,279183360,279183360,71630848,30218760
1485175264436,279183360,279183360,71630848,54898504
1485175267981,279183360,279183360,71630848,21018544
1485175271008,279183360,279183360,71630848,22564720
1485175275831,279183360,279183360,71630848,9141424
1485175278964,279183360,279183360,71630848,68202808
1485175282096,279183360,279183360,71630848,38096928
1485175286662,279183360,279183360,71630848,21326688
1485175289754,279183360,279183360,71630848,34039960
1485175293141,279183360,279183360,71630848,47589264
1485175296727,279183360,279183360,71630848,17140536
1485175300165,279183360,279183360,71630848,52931568
1485175303821,279183360,279183360,71630848,8117768
1485175307343,279183360,279183360,71630848,41043288
1485175310710,279183360,279183360,71630848,65003368
1485175313992,279183360,279183360,71630848,56525840
1485175317984,279183360,279183360,71630848,54027184
1485175321290,279183360,279183360,71630848,15836216
1485175324476,279183360,279183360,71630848,47328960
1485175327907,279183360,279183360,71630848,23362240
1485175331312,279183360,279183360,71630848,38242488
1485175334491,279183360,279183360,71630848,27426048
1485175338566,279183360,279183360,71630848,20824120
1485175341881,279183360,279183360,71630848,40837600
1485175345084,279183360,279183360,71630848,41064112
1485175349422,279183360,279183360,71630848,50187808
1485175352577,279183360,279183360,71630848,11472792
1485175355861,279183360,279183360,71630848,7212024
1485175359394,279183360,279183360,71630848,15086472
1485175362704,279183360,279183360,71630848,45520928
1485175365950,279183360,279183360,71630848,34614464
1485175369045,279183360,279183360,71630848,63486032
1485175373123,279183360,279183360,71630848,18581288
1485175377086,279183360,279183360,71630848,121128
1485175380165,279183360,279183360,71630848,40635384
1485175383697,279183360,279183360,71630848,9624
1485175387472,279183360,279183360,71630848,32336072
1485175390716,279183360,279183360,71630848,70055504
1485175394221,279183360,279183360,71630848,12359184
1485175397844,279183360,279183360,71630848,13954304
1485175401229,279183360,279183360,71630848,39788040
1485175404688,279183360,279183360,71630848,62156008
1485175408382,279183360,279183360,71630848,29080152
1485175411422,279183360,279183360,71630848,50626192
1485175414482,279183360,279183360,71630848,46843912
1485175417881,279183360,279183360,71630848,68386680
1485175420918,279183360,279183360,71630848,14187240
1485175423941,279183360,279183360,71630848,55679136
1485175427046,279183360,279183360,71630848,24382712
1485175430224,279183360,279183360,71630848,9258576
1485175433410,279183360,279183360,71630848,39819240
1485175436557,279183360,279183360,71630848,19601720
1485175439761,279183360,279183360,71630848,44714384
1485175442861,279183360,279183360,71630848,43422928
1485175446188,279183360,279183360,71630848,20976408
1485175449269,279183360,279183360,71630848,51754256
1485175452288,279183360,279183360,71630848,49850984
1485175455476,279183360,279183360,71630848,60413728
1485175458559,279183360,279183360,71630848,27887952
1485175461611,279183360,279183360,71630848,8699216
1485175464636,279183360,279183360,71630848,61025248
1485175467661,279183360,279183360,71630848,69055360
1485175470787,279183360,279183360,71630848,34634304
1485175473807,279183360,279183360,71630848,35197712
1485175476814,279183360,279183360,71630848,4315712
