timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174742973,279183360,279183360,71630848,38094872
1485174745313,279183360,279183360,71630848,20873976
1485174748470,279183360,279183360,71630848,26793856
1485174751489,279183360,279183360,71630848,1819984
1485174756109,279183360,279183360,71630848,60025232
1485174759119,279183360,279183360,71630848,36885272
1485174762899,279183360,279183360,71630848,12990448
1485174766028,279183360,279183360,71630848,27417840
1485174769119,279183360,279183360,71630848,42988608
1485174773504,279183360,279183360,71630848,39865064
1485174776742,279183360,279183360,71630848,51382696
1485174780373,279183360,279183360,71630848,29170040
1485174783675,279183360,279183360,71630848,4266480
1485174787157,279183360,279183360,71630848,48723232
1485174790595,279183360,279183360,71630848,51796968
1485174793715,279183360,279183360,71630848,52484168
1485174798083,279183360,279183360,71630848,51371712
1485174801699,279183360,279183360,71630848,22127848
1485174804978,279183360,279183360,71630848,13533520
1485174808169,279183360,279183360,71630848,67008024
1485174811463,279183360,279183360,71630848,69853200
1485174814883,279183360,279183360,71630848,45025200
1485174818475,279183360,279183360,71630848,205656
1485174821913,279183360,279183360,71630848,19768688
1485174825063,279183360,279183360,71630848,25845360
1485174828104,279183360,279183360,71630848,28601392
1485174830907,279183360,279183360,71630848,3280680
1485174834491,279183360,279183360,71630848,5235640
1485174837658,279183360,279183360,71630848,48950616
1485174840767,279183360,279183360,71630848,1856432
1485174843855,279183360,279183360,71630848,57095728
1485174848253,279183360,279183360,71630848,54373216
1485174851729,279183360,279183360,71630848,2392960
1485174854944,279183360,279183360,71630848,23082008
1485174858408,279183360,279183360,71630848,34989544
1485174861873,279183360,279183360,71630848,64028864
1485174864925,279183360,279183360,71630848,18602560
1485174868187,279183360,279183360,71630848,593696
1485174872843,279183360,279183360,71630848,44980896
1485174876180,279183360,279183360,71630848,30364616
1485174879379,279183360,279183360,71630848,1318944
1485174883281,279183360,279183360,71630848,11216312
1485174886524,279183360,279183360,71630848,23582216
1485174890201,279183360,279183360,71630848,26205040
1485174893988,279183360,279183360,71630848,60731712
1485174897281,279183360,279183360,71630848,37458552
1485174900904,279183360,279183360,71630848,9710408
1485174904683,279183360,279183360,71630848,20824320
1485174908168,279183360,279183360,71630848,55524760
1485174911717,279183360,279183360,71630848,18592264
1485174915571,279183360,279183360,71630848,40395008
1485174918960,279183360,279183360,71630848,3387672
1485174922277,279183360,279183360,71630848,26165328
1485174925387,279183360,279183360,71630848,55946576
1485174930093,279183360,279183360,71630848,43710144
1485174936119,279183360,279183360,71630848,4722880
1485174939149,279183360,279183360,71630848,27933280
1485174942245,279183360,279183360,71630848,60100320
1485174945560,279183360,279183360,71630848,10334240
1485174948907,279183360,279183360,71630848,50819320
1485174952067,279183360,279183360,71630848,35998672
1485174955241,279183360,279183360,71630848,64059976
1485174958664,279183360,279183360,71630848,17196104
1485174962421,279183360,279183360,71630848,33615248
1485174965597,279183360,279183360,71630848,63826544
1485174969083,279183360,279183360,71630848,33601776
1485174972490,279183360,279183360,71630848,67604504
1485174975901,279183360,279183360,71630848,16500512
1485174980814,279183360,279183360,71630848,24300992
1485174983485,279183360,279183360,71630848,9055944
1485174986686,279183360,279183360,71630848,45929928
1485174990043,279183360,279183360,71630848,67478080
1485174993739,279183360,279183360,71630848,40545904
1485174996888,279183360,279183360,71630848,39075408
1485175000120,279183360,279183360,71630848,69807128
1485175004201,279183360,279183360,71630848,8432744
1485175007463,279183360,279183360,71630848,65027104
1485175010491,279183360,279183360,71630848,51577616
1485175014960,279183360,279183360,71630848,46671032
1485175018728,279183360,279183360,71630848,64669944
1485175022148,279183360,279183360,71630848,8136048
1485175026142,279183360,279183360,71630848,63973432
1485175029247,279183360,279183360,71630848,66830520
1485175032909,279183360,279183360,71630848,60803848
1485175036813,279183360,279183360,71630848,19810696
1485175039976,279183360,279183360,71630848,5250480
1485175043750,279183360,279183360,71630848,29131008
1485175047935,279183360,279183360,71630848,10173456
1485175051271,279183360,279183360,71630848,65411576
1485175054914,279183360,279183360,71630848,45556200
1485175058735,279183360,279183360,71630848,17283656
1485175062195,279183360,279183360,71630848,13859192
1485175065655,279183360,279183360,71630848,37573600
1485175069326,279183360,279183360,71630848,35302064
1485175072564,279183360,279183360,71630848,11192880
1485175075942,279183360,279183360,71630848,5755224
1485175079401,279183360,279183360,71630848,69126368
1485175083705,279183360,279183360,71630848,7100416
1485175086786,279183360,279183360,71630848,57509032
1485175090174,279183360,279183360,71630848,48240640
1485175093590,279183360,279183360,71630848,50884696
1485175096762,279183360,279183360,71630848,18755608
1485175100638,279183360,279183360,71630848,51658864
1485175104442,279183360,279183360,71630848,67403872
1485175107695,279183360,279183360,71630848,35694400
1485175114834,279183360,279183360,71630848,14446400
1485175118168,279183360,279183360,71630848,15967752
1485175122412,279183360,279183360,71630848,31322832
1485175125625,279183360,279183360,71630848,55878920
1485175128837,279183360,279183360,71630848,26038864
1485175132587,279183360,279183360,71630848,31982744
1485175135628,279183360,279183360,71630848,49265104
1485175139978,279183360,279183360,71630848,10590848
1485175143638,279183360,279183360,71630848,51251552
1485175146767,279183360,279183360,71630848,67769160
1485175150212,279183360,279183360,71630848,22884048
1485175154324,279183360,279183360,71630848,45009520
1485175157475,279183360,279183360,71630848,31195616
1485175160881,279183360,279183360,71630848,14035384
1485175164731,279183360,279183360,71630848,22634608
1485175167755,279183360,279183360,71630848,50816928
1485175171114,279183360,279183360,71630848,67314784
1485175175027,279183360,279183360,71630848,64070496
1485175178140,279183360,279183360,71630848,39631680
1485175181519,279183360,279183360,71630848,37753688
1485175185718,279183360,279183360,71630848,47310200
1485175189917,279183360,279183360,71630848,53068840
1485175193015,279183360,279183360,71630848,54344992
1485175196862,279183360,279183360,71630848,23510824
1485175200164,279183360,279183360,71630848,45514472
1485175203648,279183360,279183360,71630848,30029920
1485175207695,279183360,279183360,71630848,36294888
1485175210803,279183360,279183360,71630848,55198472
1485175214041,279183360,279183360,71630848,5789896
1485175217193,279183360,279183360,71630848,7080584
1485175220668,279183360,279183360,71630848,64999896
1485175225086,279183360,279183360,71630848,20874824
1485175228159,279183360,279183360,71630848,28354704
1485175232395,279183360,279183360,71630848,68068088
1485175235921,279183360,279183360,71630848,43476104
1485175239012,279183360,279183360,71630848,58317040
1485175242813,279183360,279183360,71630848,6394656
1485175246093,279183360,279183360,71630848,29921736
1485175249460,279183360,279183360,71630848,69331280
1485175253166,279183360,279183360,71630848,47499072
1485175256673,279183360,279183360,71630848,48718960
1485175260264,279183360,279183360,71630848,42734368
1485175264439,279183360,279183360,71630848,28936040
1485175267987,279183360,279183360,71630848,44492712
1485175271012,279183360,279183360,71630848,25477504
1485175274418,279183360,279183360,71630848,53997776
1485175279009,279183360,279183360,71630848,56844664
1485175282056,279183360,279183360,71630848,47161080
1485175286657,279183360,279183360,71630848,69763232
1485175289754,279183360,279183360,71630848,33669672
1485175293140,279183360,279183360,71630848,14939056
1485175296748,279183360,279183360,71630848,33775784
1485175300166,279183360,279183360,71630848,17906112
1485175303822,279183360,279183360,71630848,58522976
1485175307342,279183360,279183360,71630848,8749768
1485175310789,279183360,279183360,71630848,19825352
1485175313988,279183360,279183360,71630848,7960152
1485175317646,279183360,279183360,71630848,69871872
1485175321292,279183360,279183360,71630848,14790240
1485175324435,279183360,279183360,71630848,14226968
1485175328127,279183360,279183360,71630848,37752
1485175331304,279183360,279183360,71630848,2807080
1485175334487,279183360,279183360,71630848,58644232
1485175338569,279183360,279183360,71630848,39065032
1485175341884,279183360,279183360,71630848,19032696
1485175345077,279183360,279183360,71630848,70003416
1485175349784,279183360,279183360,71630848,63379384
1485175352441,279183360,279183360,71630848,9380432
1485175355858,279183360,279183360,71630848,71044840
1485175359392,279183360,279183360,71630848,24871288
1485175362700,279183360,279183360,71630848,721720
1485175365934,279183360,279183360,71630848,33312672
1485175369002,279183360,279183360,71630848,27703448
1485175373101,279183360,279183360,71630848,39095648
1485175377131,279183360,279183360,71630848,30726064
1485175380166,279183360,279183360,71630848,56526680
1485175383569,279183360,279183360,71630848,24376040
1485175387507,279183360,279183360,71630848,64605928
1485175390825,279183360,279183360,71630848,33493856
1485175394217,279183360,279183360,71630848,25489776
1485175397846,279183360,279183360,71630848,71630848
1485175401217,279183360,279183360,71630848,67492520
1485175404702,279183360,279183360,71630848,47863936
1485175408380,279183360,279183360,71630848,12764888
1485175411470,279183360,279183360,71630848,28507232
1485175414485,279183360,279183360,71630848,68674568
1485175417875,279183360,279183360,71630848,37580032
1485175420904,279183360,279183360,71630848,39871520
1485175423936,279183360,279183360,71630848,24565184
1485175427027,279183360,279183360,71630848,58677056
1485175430224,279183360,279183360,71630848,54256160
1485175433390,279183360,279183360,71630848,10483280
1485175436557,279183360,279183360,71630848,7451184
1485175439587,279183360,279183360,71630848,50645272
1485175442855,279183360,279183360,71630848,54816
1485175446187,279183360,279183360,71630848,39121832
1485175449271,279183360,279183360,71630848,42704376
1485175452288,279183360,279183360,71630848,7742544
1485175455473,279183360,279183360,71630848,36954504
1485175458554,279183360,279183360,71630848,37378416
1485175461609,279183360,279183360,71630848,17207208
1485175464625,279183360,279183360,71630848,60011584
1485175467676,279183360,279183360,71630848,43253480
1485175470784,279183360,279183360,71630848,32132976
1485175473806,279183360,279183360,71630848,32787976
1485175476813,279183360,279183360,71630848,23941056
