timestamp_ms,doc_values_memory_in_bytes,fixed_bit_set_memory_in_bytes,index_writer_max_memory_in_bytes,index_writer_memory_in_bytes,memory_in_bytes,norms_memory_in_bytes,stored_fields_memory_in_bytes,term_vectors_memory_in_bytes,terms_memory_in_bytes,version_map_memory_in_bytes
1485174584473,32516,0,103887660,29186688,1992928,44416,53656,0,1862340,45254
1485174587493,31100,0,103887660,27616248,1956132,42496,52136,0,1830400,42263
1485174590716,29828,0,103887660,26902156,1916876,40640,50504,0,1795904,37544
1485174594007,30536,0,103887660,23274548,1953469,41600,51520,0,1829813,30794
1485174598583,31480,0,103887660,20065596,2001712,42880,52912,0,1874440,26115
1485174601975,27940,0,103887660,20909304,1878194,38080,48760,0,1763414,32037
1485174605387,26524,0,103887660,20987476,1841863,36160,47168,0,1732011,30256
1485174608408,25252,0,103887660,21744792,1797271,34240,45576,0,1692203,36296
1485174611664,25724,0,103887660,25418520,1819840,34880,46256,0,1712980,39088
1485174614702,26196,0,103887660,23128484,1843203,35520,46944,0,1734543,36460
1485174617730,27140,0,103887660,22185856,1887061,36800,48272,0,1774849,33263
1485174620756,27612,0,103887660,23408888,1910167,37440,48944,0,1796171,38778
1485174623792,28084,0,103887660,23593584,1932896,38080,49616,0,1817116,41918
1485174626812,26432,0,103887660,22990420,1876232,35840,47760,0,1766200,38271
1485174629987,26904,0,103887660,22394528,1901762,36480,48464,0,1789914,34970
1485174633047,27376,0,103887660,22312860,1923275,37120,49136,0,1809643,34547
1485174636206,25724,0,103887660,19961324,1865025,34880,47272,0,1757149,29993
1485174639362,26196,0,103887660,18242264,1890494,35520,47984,0,1780794,24464
1485174642685,26668,0,103887660,20640436,1913644,36160,48664,0,1802152,19179
1485174645703,25252,0,103887660,19815432,1878898,34240,47096,0,1772310,23310
1485174648723,23836,0,103887660,18310640,1839719,32320,45520,0,1738043,21362
1485174651854,24072,0,103887660,21751800,1850831,32640,45856,0,1748263,24331
1485174655264,22420,0,103887660,23402440,1804153,30400,44104,0,1707229,29741
1485174658739,20860,0,103887660,23088852,1759312,28480,42576,0,1667396,33431
1485174661839,19680,0,103887660,22455504,1732786,26880,41352,0,1644874,26794
1485174664934,18500,0,96961816,25937384,1623191,25280,38792,0,1540619,30309
1485174668024,19444,0,103887658,19678928,1672768,26560,40136,0,1586628,22142
1485174671213,20152,0,103887658,19271680,1702708,27520,41112,0,1613924,20168
1485174674483,20624,0,103887658,21064272,1729137,28160,41800,0,1638553,23203
1485174679868,19680,0,103887658,19121928,1727196,26880,41016,0,1639620,20824
1485174682977,20388,0,103887658,21157336,1759365,27840,42016,0,1669121,27620
1485174686185,21332,0,103887658,19930452,1801956,29120,43296,0,1708208,25926
1485174689615,22040,0,103887658,19925024,1841074,30080,44384,0,1744570,26506
1485174692781,22512,0,103887658,24001436,1866243,30720,45088,0,1767923,27638
1485174695867,23220,0,103887658,21304280,1902633,31680,46144,0,1801589,27171
1485174699156,23928,0,103887658,16817528,1932082,32640,47136,0,1828378,32075
1485174702180,24872,0,103887658,16884080,1971611,33920,48424,0,1864395,22639
1485174705205,25344,0,103887658,19018508,1998050,34560,49136,0,1889010,17017
1485174708696,25816,0,103887658,19659656,2026054,35200,49896,0,1915142,26703
1485174713765,26996,0,103887658,19506956,2085503,36800,51616,0,1970091,23970
1485174716973,27796,0,103887658,17112920,2125922,38016,52960,0,2007150,22606
1485174720305,28360,0,103887658,15823252,2156195,38976,53976,0,2034883,13591
1485174723481,29068,0,103887658,11800052,2194069,39936,54984,0,2070081,6526
1485174726556,29776,0,103887658,10195556,2226911,40896,55992,0,2100247,5676
1485174729684,30484,0,103887658,10599516,2254383,41856,56936,0,2125107,12250
1485174733091,31428,0,103887658,13738968,2293345,43136,58240,0,2160541,10947
1485174736257,32136,0,103887658,14867752,2322009,44096,59192,0,2186585,6955
1485174739529,33172,0,103887658,14726388,2367963,45696,60824,0,2228271,9964
1485174742960,31992,0,103887658,14879364,2342606,44160,59536,0,2206918,13535
1485174746101,32792,0,103887658,14280576,2376275,45440,60824,0,2237219,16188
1485174749166,31232,0,103887658,15970844,2321596,43520,59216,0,2187628,19932
1485174752294,32268,0,103887658,14546704,2366164,45120,60856,0,2227920,15509
1485174756089,32740,0,103887658,13970344,2392214,45760,61536,0,2252178,14633
1485174759117,33212,0,103887658,12607276,2414329,46400,62208,0,2272509,7398
1485174762265,31796,0,103887658,11595404,2379939,44480,60616,0,2243047,10960
1485174765970,30852,0,103887658,11652876,2361916,43200,59624,0,2228240,13423
1485174769143,31324,0,103887658,16065176,2380455,43840,60280,0,2245011,16959
1485174772679,29580,0,96467111,12622916,2252848,41280,57040,0,2124948,13974
1485174776577,26748,0,96467111,9780388,2162018,37440,53936,0,2043894,6387
1485174780349,25712,0,96467111,5114344,2129540,35840,52696,0,2015292,1997
1485174783621,24768,0,96467111,8356832,2096158,34560,51744,0,1985086,6705
1485174787119,23732,0,96467111,8333600,2064370,32960,50408,0,1957270,6403
1485174790553,22880,0,103887667,10565252,2037861,32000,49752,0,1933229,10254
1485174793812,21372,0,103887667,12875848,1987516,29760,47768,0,1888616,13672
1485174798084,22788,0,103887667,11698280,2043324,31680,49712,0,1939144,14905
1485174801669,23968,0,103887667,11901076,2090107,33280,51352,0,1981507,12631
1485174805032,23024,0,103887667,10092612,2060784,32000,50416,0,1955344,7552
1485174808235,23732,0,103887667,12338988,2094332,32960,51440,0,1986200,10212
1485174811463,22644,0,103887667,9622568,2067223,31680,50448,0,1962451,5549
1485174814822,24244,0,103887667,4888536,2132237,34240,53016,0,2020737,4565
1485174818025,25044,0,103887667,7717392,2162081,35520,54272,0,2047245,4148
1485174822001,26080,0,103887667,9104972,2201003,37120,55848,0,2081955,6167
1485174825027,27116,0,103887667,12708268,2236814,38720,57432,0,2113546,12073
1485174828190,28060,0,103887667,12185572,2274744,40000,58696,0,2147988,13364
1485174831274,27168,0,103887667,9892556,2259883,38400,57360,0,2136955,4412
1485174834511,25516,0,103887667,12181900,2228082,36160,55416,0,2110990,10143
1485174837675,26224,0,103887667,10801184,2261393,37120,56408,0,2141641,11112
1485174840952,27168,0,103887667,8870408,2303045,38400,57704,0,2179773,6598
1485174844198,27732,0,103887667,11637388,2324844,39360,58656,0,2199096,8404
1485174848502,28912,0,103887667,7808624,2374840,40960,60320,0,2244648,7158
1485174851918,29856,0,103887667,2152372,2412073,42240,61608,0,2278369,858
1485174854937,30892,0,103887667,6165232,2443017,43840,63184,0,2305101,5550
1485174858676,31692,0,103887667,8318444,2474369,45120,64424,0,2333133,2856
1485174861883,32872,0,103887667,5494144,2511063,46720,65984,0,2365487,2833
1485174864921,33816,0,103887667,8519812,2540692,48000,67232,0,2391644,6245
1485174868171,31088,0,103887667,9609892,2458133,43520,63224,0,2320301,6446
1485174872793,32032,0,103887667,10076480,2492579,44800,64480,0,2351267,6732
1485174875915,32268,0,103887667,12910188,2503657,45120,64824,0,2361445,14186
1485174879373,32976,0,103887667,15630588,2532945,46080,65784,0,2388105,15796
1485174883230,32084,0,103887667,16706700,2491749,44480,64552,0,2350633,23193
1485174886559,30904,0,103887667,16353928,2462252,42880,63240,0,2325228,23746
1485174890032,31232,0,103887667,18733232,2478414,43520,63880,0,2339782,21862
1485174894715,31704,0,103887667,17345760,2503479,44160,64544,0,2363071,20100
1485174897796,32268,0,103887667,19473120,2535181,45120,65536,0,2392257,14820
1485174900831,30380,0,103887667,20274936,2487792,42560,63256,0,2351596,25091
1485174905152,28728,0,103887667,19229728,2441794,40320,61408,0,2311338,29547
1485174908186,29292,0,103887667,17997640,2469083,41280,62360,0,2336151,21060
1485174911777,29292,0,103887667,21411304,2469083,41280,62360,0,2336151,35384
1485174915608,29764,0,103887667,25132252,2498295,41920,63112,0,2363499,30922
1485174918950,28112,0,103887667,25361504,2463944,39680,61232,0,2334920,27606
1485174922375,26460,0,103887667,28539724,2411579,37440,59304,0,2288375,34080
1485174925966,26932,0,103887667,26114704,2439046,38080,60024,0,2314010,42923
1485174929486,27404,0,103887667,26853336,2456495,38720,60656,0,2329715,39427
1485174936101,26224,0,103887667,25641128,2429669,37120,59544,0,2306781,35201
1485174939141,26696,0,103887667,23709432,2457455,37760,60280,0,2332719,31647
1485174942357,26696,0,103887667,27722644,2457455,37760,60280,0,2332719,40823
1485174945719,27168,0,103887667,24744864,2487538,38400,61016,0,2360954,36293
1485174948954,27640,0,103887667,22796908,2516562,39040,61752,0,2388130,26722
1485174952127,27876,0,103887667,24416272,2530901,39360,62128,0,2401537,26503
1485174955150,26368,0,103887667,25737528,2488858,37120,60208,0,2365162,26925
1485174958835,26604,0,103887667,29097692,2504801,37440,60592,0,2380165,29777
1485174962401,25188,0,103887667,22394744,2453462,35520,59232,0,2333522,24251
1485174965546,25424,0,103887667,25795056,2463617,35840,59544,0,2342809,28395
1485174969098,26368,0,103887667,20517600,2518833,37120,61016,0,2394329,22915
1485174972479,26696,0,103887667,24486396,2536239,37760,61664,0,2410119,25697
1485174976076,24808,0,103887667,27127236,2478597,35200,59440,0,2359149,35792
1485174980815,23916,0,103887667,23053064,2464493,33600,58192,0,2348785,30471
1485174983862,24152,0,103887667,23126700,2481224,33920,58576,0,2364576,32018
1485174986886,24624,0,103887667,21047192,2507646,34560,59288,0,2389174,23725
1485174990093,24860,0,103887667,23931948,2523666,34880,59664,0,2404262,27551
1485174993705,25332,0,103887667,24326448,2552361,35520,60432,0,2431077,29247
1485174996869,25896,0,103887667,22325380,2584549,36480,61464,0,2460709,20199
1485175000793,24244,0,103887667,22516760,2540836,34240,59480,0,2422872,28138
1485175004292,25044,0,103887667,20574736,2584242,35520,60848,0,2462830,28685
1485175007330,25516,0,103887667,22285936,2608186,36160,61544,0,2484966,28582
1485175011334,25988,0,103887667,25239064,2632885,36800,62264,0,2507833,23104
1485175014942,26224,0,103887667,24366904,2647566,37120,62648,0,2521574,30984
1485175018113,27168,0,103887667,21734916,2694963,38400,64016,0,2565379,33570
1485175021777,27640,0,103887667,25088236,2718482,39040,64688,0,2587114,31902
1485175026123,28112,0,103887667,22710764,2748523,39680,65424,0,2615307,41232
1485175029405,28584,0,103887667,28182296,2770164,40320,66080,0,2635180,33822
1485175033125,25620,0,103887667,22973220,2683709,35520,61840,0,2560729,22652
1485175036909,25948,0,103887667,24844152,2700801,36160,62496,0,2576197,28996
1485175039942,26184,0,103887667,23258740,2712312,36480,62840,0,2586808,37352
1485175043740,27128,0,103887667,21854604,2762214,37760,64232,0,2633094,25092
1485175047957,27364,0,103887667,28358024,2769849,38080,64536,0,2639869,35676
1485175051368,25712,0,103887667,25608192,2731394,35840,62768,0,2607074,29510
1485175054942,26184,0,103887667,25126248,2751325,36480,63424,0,2625237,38136
1485175058922,26656,0,103887667,26464172,2775160,37120,64096,0,2647288,37734
1485175062185,27364,0,103887667,24803768,2809168,38080,65056,0,2678668,33024
1485175065525,25476,0,103887667,29840472,2757616,35520,62752,0,2633868,46362
1485175069446,25948,0,103887667,28078268,2786310,36160,63496,0,2660706,42082
1485175072458,26420,0,103887667,26579744,2811098,36800,64192,0,2683686,37612
1485175075933,26892,0,103887667,27119892,2833381,37440,64840,0,2704209,41754
1485175079392,27364,0,103887667,25999204,2857115,38080,65528,0,2726143,29938
1485175082735,27600,0,103887667,30861228,2870626,38400,65888,0,2738738,32230
1485175086931,25856,0,103887667,30910264,2805351,35840,63760,0,2679895,37838
1485175090516,26564,0,103887667,27726888,2845305,36800,64816,0,2717125,35810
1485175093598,27036,0,103887667,25688096,2874674,37440,65528,0,2744670,36030
1485175097404,25148,0,103887667,32022740,2807640,34880,63224,0,2684388,45888
1485175100635,25620,0,103887667,28250592,2838392,35520,63992,0,2713260,36756
1485175103768,25856,0,103887667,30185460,2854165,35840,64360,0,2728109,38294
1485175107454,26564,0,103887667,24505132,2898323,36800,65456,0,2769503,29956
1485175114023,27128,0,103887667,24338592,2927151,37760,66464,0,2795799,31748
1485175117850,25712,0,103887667,25263796,2898135,35840,64880,0,2771703,34180
1485175122404,24532,0,103887667,24247812,2854450,34240,63696,0,2731982,32776
1485175125421,25004,0,103887667,24786540,2880239,34880,64400,0,2755955,27140
1485175128963,25476,0,103887667,26351004,2905548,35520,65104,0,2779448,32082
1485175132574,25948,0,103887667,30399652,2925096,36160,65768,0,2797220,36486
1485175135602,26420,0,103887667,27561564,2957251,36800,66504,0,2827527,41304
1485175139506,26892,0,103887667,28918264,2981528,37440,67208,0,2849988,39176
1485175144082,27128,0,103887667,29311788,2994907,37760,67560,0,2862459,50662
1485175147101,27600,0,103887667,30312624,3022583,38400,68264,0,2888319,46092
1485175150407,28072,0,103887667,28033396,3052142,39040,69032,0,2915998,41628
1485175154320,28308,0,103887667,32779120,3064994,39360,69392,0,2927934,50042
1485175157477,28780,0,103887667,32631944,3087660,40000,70096,0,2948784,45760
1485175160958,29252,0,103887667,31605080,3117749,40640,70816,0,2977041,49010
1485175164721,29724,0,103887667,32011080,3138830,41280,71456,0,2996370,40044
1485175167751,29960,0,103887667,31280496,3148780,41600,71776,0,3005444,44606
1485175171234,30668,0,103887667,32547108,3182735,42560,72792,0,3036715,42048
1485175175114,31140,0,103887667,32620952,3209483,43200,73488,0,3061655,45954
1485175178131,31612,0,103887667,31998200,3234511,43840,74176,0,3084883,40148
1485175181497,31848,0,103887667,35477784,3246886,44160,74528,0,3096350,45568
1485175185711,32084,0,103887667,36420696,3263344,44480,74920,0,3111860,46248
1485175189309,32556,0,103887667,34930012,3292218,45120,75672,0,3138870,42526
1485175193110,33264,0,103887667,29702088,3335783,46080,76720,0,3179719,35904
1485175196857,33500,0,103887667,31724560,3348060,46400,77072,0,3191088,41784
1485175200132,33972,0,103887667,32488140,3375883,47040,77792,0,3217079,33642
1485175204150,31612,0,95896308,30570484,3124482,43840,71976,0,2977054,28490
1485175207703,29960,0,103887660,26618852,3053980,41600,70496,0,2911924,26692
1485175210726,30196,0,103887660,31586284,3066815,41920,70832,0,2923867,32846
1485175214042,28308,0,103887660,33486656,3003282,39360,68624,0,2866990,36706
1485175217258,26656,0,103887660,30692268,2954812,37120,66824,0,2824212,40286
1485175220773,25712,0,95230355,30276668,2761483,35840,63088,0,2636843,35824
1485175224600,26420,0,95230355,28510888,2800965,36800,64128,0,2673617,30948
1485175228162,26420,0,95230355,32998808,2800965,36800,64128,0,2673617,44304
1485175231574,27128,0,95230355,30448288,2840127,37760,65208,0,2710031,44968
1485175235444,25476,0,95230355,28951272,2790056,35520,63304,0,2665756,39684
1485175238952,25712,0,103887663,23437884,2807069,35840,63696,0,2681821,38280
1485175242485,26420,0,103887663,24559680,2844040,36800,64712,0,2716108,37376
1485175246122,26892,0,103887663,19058748,2872773,37440,65448,0,2742993,23554
1485175249697,27364,0,103887663,17159484,2901084,38080,66208,0,2769432,24266
1485175253129,27836,0,103887663,19605448,2921648,38720,66864,0,2788228,16170
1485175256807,26184,0,103887663,19885024,2868484,36480,65064,0,2740756,17318
1485175260296,26656,0,103887663,18623856,2896593,37120,65760,0,2767057,20182
1485175264616,27364,0,103887663,17474316,2928258,38080,66720,0,2796094,15462
1485175268119,27600,0,103887663,19424468,2939836,38400,67056,0,2806780,18930
1485175271138,26092,0,103887663,17882928,2891399,36160,65192,0,2763955,18788
1485175274721,26800,0,103887663,15777468,2924834,37120,66192,0,2794722,17774
1485175278955,27272,0,103887663,15208076,2950993,37760,66904,0,2819057,16490
1485175282096,25620,0,103887663,15342160,2891857,35520,65064,0,2765653,9438
1485175286175,26092,0,103887663,16722272,2917200,36160,65760,0,2789188,16484
1485175290088,26420,0,103887663,20376840,2943621,36800,66432,0,2813969,31726
1485175293157,25148,0,103887663,19995492,2903208,34880,64880,0,2778300,34858
1485175296721,25620,0,103887663,22512636,2923007,35520,65504,0,2796363,30964
1485175300788,24440,0,103887663,16696116,2886596,33920,64312,0,2763924,22906
1485175303817,23024,0,103887663,12724944,2830065,32000,62720,0,2712321,15076
1485175307430,23496,0,103887663,12588148,2852935,32640,63376,0,2733423,12464
1485175310690,23968,0,103887663,12570088,2876925,33280,64048,0,2755629,13878
1485175314030,22316,0,103887663,15493884,2822025,31040,62120,0,2706549,12576
1485175318148,23024,0,103887663,11023704,2860687,32000,63120,0,2742543,7880
1485175321423,21988,0,103887663,6237932,2836831,30400,61856,0,2722587,5710
1485175324436,22932,0,103887663,9322232,2869432,31680,63120,0,2751700,7338
1485175327903,23876,0,103887663,11179736,2900939,32960,64384,0,2779719,11378
1485175331458,24820,0,103887663,11811000,2934210,34240,65664,0,2809486,12092
1485175334847,25528,0,103887663,10022448,2964021,35200,66600,0,2836693,6256
1485175338639,26236,0,103887663,10175916,2989692,36160,67560,0,2859736,4876
1485175341828,26472,0,103887663,14502588,3001753,36480,67896,0,2870905,15782
1485175345086,24964,0,103887663,14356620,2948274,34240,65944,0,2823126,10058
1485175348972,25672,0,103887663,11114312,2983203,35200,66976,0,2855355,8040
1485175352823,26380,0,103887663,12517320,3013998,36160,67960,0,2883498,15512
1485175356237,27560,0,103887663,6731228,3062403,37760,69616,0,2927467,4442
1485175359491,28504,0,103887663,6259756,3097632,39040,70904,0,2959184,2876
1485175362700,29632,0,103887663,5499584,3136852,40960,72800,0,2993460,3022
1485175366014,30812,0,103887663,9511680,3174216,42560,74408,0,3026436,8340
1485175369079,29632,0,103887663,10314336,3129559,40960,73048,0,2985919,11916
1485175373119,30576,0,103887663,12943740,3164403,42240,74296,0,3017291,14308
1485175376984,31048,0,103887663,15422512,3186485,42880,74952,0,3037605,21634
1485175380237,31520,0,103887663,15920256,3206846,43520,75600,0,3056206,19944
1485175383765,32228,0,103887663,13828192,3239514,44480,76584,0,3086222,16382
1485175387591,30904,0,103887663,11670956,3195344,42880,75320,0,3046240,15248
1485175391142,29488,0,103887663,12325172,3161658,40960,73704,0,3017506,17786
1485175394522,28872,0,103887663,4872700,3155005,40320,73352,0,3012461,718
1485175398198,29580,0,103887663,5479368,3178816,41280,74304,0,3033652,2706
1485175401390,28872,0,103887663,4554076,3163465,40320,73584,0,3020689,4436
1485175404770,28820,0,103887663,1480424,3163931,40640,74184,0,3020287,1424
1485175408399,27732,0,103887663,3438248,3139178,39360,73176,0,2998910,5290
1485175411415,27168,0,103887663,5573036,3126553,38400,72592,0,2988393,3022
1485175414486,28820,0,103887663,9355924,3185153,40640,74784,0,3040909,5324
1485175417651,30800,0,103887663,6646452,3267391,43520,77616,0,3115455,4002
1485175420923,30380,0,103887663,9310380,3270336,42560,76936,0,3120460,5730
1485175423993,28256,0,103887663,4544332,3176206,39680,74960,0,3033310,7476
1485175427013,27548,0,103887663,11715632,3117856,38720,74648,0,2976940,10210
1485175430218,25568,0,103887663,10278476,3091192,35840,72448,0,2957336,8846
1485175433540,27220,0,103887663,8682580,3163965,38080,74744,0,3023921,7018
1485175436569,27640,0,103887663,0,3203777,38976,76000,0,3061161,0
1485175439592,26460,0,103887663,6486268,3169489,37376,74664,0,3030989,6724
1485175442886,23864,0,103887663,8872588,3092909,33856,71728,0,2963461,7718
1485175446248,25988,0,103887663,1514564,3184582,36736,74640,0,3047218,2142
1485175449269,26224,0,103887663,0,3192469,37056,74960,0,3054229,0
1485175452311,27168,0,103887663,3069040,3230765,38336,76264,0,3088997,7336
1485175455441,25516,0,103887663,0,3131266,36096,74504,0,2995150,0
1485175458586,23772,0,94443330,0,2857125,33536,67624,0,2732193,0
1485175461609,22356,0,94443330,2132476,2760707,31616,66432,0,2640303,1704
1485175464624,20560,0,94443330,0,2705377,29376,64456,0,2590985,0
1485175467672,18436,0,94443330,402076,2550086,26496,62600,0,2442554,284
1485175470799,19144,0,94443330,0,2583368,27456,63584,0,2473184,0
1485175473811,19144,0,94443330,0,2583368,27456,63584,0,2473184,0
1485175476829,19852,0,94443330,0,2619768,28416,64600,0,2506900,0
