timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174658801,34865152,34865152,8912896,8912896
1485174661882,34865152,34865152,8912896,8430200
1485174664936,34865152,34865152,8912896,8912896
1485174668031,34865152,34865152,8912896,8912896
1485174671215,34865152,34865152,8912896,8912896
1485174674498,34865152,34865152,8912896,8912896
1485174679393,34865152,34865152,8912896,7171584
1485174682505,34865152,34865152,8912896,8912896
1485174685704,34865152,34865152,8912896,8912896
1485174689054,34865152,34865152,8912896,8912896
1485174692354,34865152,34865152,8912896,8912896
1485174695484,34865152,34865152,8912896,8912896
1485174698605,34865152,34865152,8912896,8912896
1485174702092,34865152,34865152,8912896,8912896
1485174705215,34865152,34865152,8912896,8912896
1485174709041,34865152,34865152,8912896,8912896
1485174712912,34865152,34865152,8912896,5671464
1485174717189,34865152,34865152,8912896,8912896
1485174720373,34865152,34865152,8912896,8912896
1485174722769,34865152,34865152,8912896,8912896
1485174725792,34865152,34865152,8912896,8912896
1485174730080,34865152,34865152,8912896,8912896
1485174732326,34865152,34865152,8912896,8912896
1485174735432,34865152,34865152,8912896,8912896
1485174738644,34865152,34865152,8912896,8912896
1485174743026,34865152,34865152,8912896,8912896
1485174745314,34865152,34865152,8912896,8912896
1485174748464,34865152,34865152,8912896,8912896
1485174752836,34865152,34865152,8912896,7599416
1485174756101,34865152,34865152,8912896,8912896
1485174759120,34865152,34865152,8912896,4655360
1485174762378,34865152,34865152,8912896,8912896
1485174766017,34865152,34865152,8912896,8912896
1485174769635,34865152,34865152,8912896,8912896
1485174773068,34865152,34865152,8912896,6664120
1485174777341,34865152,34865152,8912896,8912896
1485174780438,34865152,34865152,8912896,8912896
1485174783677,34865152,34865152,8912896,8912896
1485174787497,34865152,34865152,8912896,8339920
1485174790681,34865152,34865152,8912896,8912896
1485174793985,34865152,34865152,8912896,7874208
1485174798647,34865152,34865152,8912896,8912896
1485174801893,34865152,34865152,8912896,8912896
1485174805139,34865152,34865152,8912896,6810560
1485174808350,34865152,34865152,8912896,8912896
1485174811465,34865152,34865152,8912896,8912896
1485174814865,34865152,34865152,8912896,6322368
1485174818048,34865152,34865152,8912896,6263840
1485174822003,34865152,34865152,8912896,8912896
1485174825064,34865152,34865152,8912896,8912896
1485174828193,34865152,34865152,8912896,8912896
1485174830947,34865152,34865152,8912896,8912896
1485174834489,34865152,34865152,8912896,8912896
1485174837657,34865152,34865152,8912896,8912896
1485174840766,34865152,34865152,8912896,6569920
1485174844202,34865152,34865152,8912896,8148456
1485174848504,34865152,34865152,8912896,8912896
1485174851787,34865152,34865152,8912896,7765888
1485174854982,34865152,34865152,8912896,8912896
1485174858568,34865152,34865152,8912896,8912896
1485174861875,34865152,34865152,8912896,6433584
1485174864949,34865152,34865152,8912896,8437016
1485174869199,34865152,34865152,8912896,7921400
1485174872817,34865152,34865152,8912896,8912896
1485174875936,34865152,34865152,8912896,8912896
1485174879227,34865152,34865152,8912896,8912896
1485174883240,34865152,34865152,8912896,8912896
1485174886525,34865152,34865152,8912896,8912896
1485174890196,34865152,34865152,8912896,8912896
1485174893992,34865152,34865152,8912896,8164832
1485174897275,34865152,34865152,8912896,8912896
1485174900963,34865152,34865152,8912896,8912896
1485174905155,34865152,34865152,8912896,8912896
1485174908205,34865152,34865152,8912896,8912896
1485174911722,34865152,34865152,8912896,8912896
1485174915566,34865152,34865152,8912896,8912896
1485174918953,34865152,34865152,8912896,8912896
1485174922280,34865152,34865152,8912896,8912896
1485174925401,34865152,34865152,8912896,8912896
1485174928541,34865152,34865152,8912896,8912896
1485174936111,34865152,34865152,8912896,8912896
1485174939145,34865152,34865152,8912896,8912896
1485174942299,34865152,34865152,8912896,8855352
1485174945561,34865152,34865152,8912896,8912896
1485174948910,34865152,34865152,8912896,8912896
1485174952089,34865152,34865152,8912896,8912896
1485174955159,34865152,34865152,8912896,8912896
1485174958839,34865152,34865152,8912896,8912896
1485174962412,34865152,34865152,8912896,8820072
1485174965565,34865152,34865152,8912896,8912896
1485174969080,34865152,34865152,8912896,8912896
1485174972486,34865152,34865152,8912896,8912896
1485174975904,34865152,34865152,8912896,8912896
1485174980817,34865152,34865152,8912896,8912896
1485174983483,34865152,34865152,8912896,8912896
1485174986684,34865152,34865152,8912896,8912896
1485174990037,34865152,34865152,8912896,8912896
1485174993721,34865152,34865152,8912896,8912896
1485174996867,34865152,34865152,8912896,8912896
1485175001272,34865152,34865152,8912896,8912896
1485175004205,34865152,34865152,8912896,8912896
1485175007349,34865152,34865152,8912896,8912896
1485175011923,34865152,34865152,8912896,8912896
1485175014944,34865152,34865152,8912896,6825760
1485175018121,34865152,34865152,8912896,8912896
1485175022662,34865152,34865152,8912896,8912896
1485175026151,34865152,34865152,8912896,8912896
1485175029400,34865152,34865152,8912896,8912896
1485175033127,34865152,34865152,8912896,6492032
1485175036912,34865152,34865152,8912896,8912896
1485175039964,34865152,34865152,8912896,8912896
1485175044904,34865152,34865152,8912896,8912896
1485175047923,34865152,34865152,8912896,8912896
1485175051271,34865152,34865152,8912896,8912896
1485175054896,34865152,34865152,8912896,8912896
1485175058738,34865152,34865152,8912896,8912896
1485175062191,34865152,34865152,8912896,5137008
1485175065658,34865152,34865152,8912896,8912896
1485175069320,34865152,34865152,8912896,8912896
1485175072460,34865152,34865152,8912896,8912896
1485175075934,34865152,34865152,8912896,8912896
1485175079402,34865152,34865152,8912896,8912896
1485175082737,34865152,34865152,8912896,8912896
1485175086934,34865152,34865152,8912896,8912896
1485175090576,34865152,34865152,8912896,8912896
1485175093594,34865152,34865152,8912896,8912896
1485175096764,34865152,34865152,8912896,8912896
1485175100637,34865152,34865152,8912896,8529912
1485175103771,34865152,34865152,8912896,8912896
1485175108811,34865152,34865152,8912896,8912896
1485175114031,34865152,34865152,8912896,8912896
1485175119372,34865152,34865152,8912896,8912896
1485175122410,34865152,34865152,8912896,8912896
1485175125433,34865152,34865152,8912896,8912896
1485175128965,34865152,34865152,8912896,8912896
1485175132584,34865152,34865152,8912896,8912896
1485175135612,34865152,34865152,8912896,8912896
1485175141033,34865152,34865152,8912896,8912896
1485175143641,34865152,34865152,8912896,8912896
1485175146761,34865152,34865152,8912896,8912896
1485175150212,34865152,34865152,8912896,8912896
1485175154313,34865152,34865152,8912896,8912896
1485175157483,34865152,34865152,8912896,8912896
1485175160872,34865152,34865152,8912896,8912896
1485175164733,34865152,34865152,8912896,8912896
1485175167746,34865152,34865152,8912896,8912896
1485175171108,34865152,34865152,8912896,8912896
1485175175117,34865152,34865152,8912896,8912896
1485175178134,34865152,34865152,8912896,8912896
1485175182652,34865152,34865152,8912896,8912896
1485175185715,34865152,34865152,8912896,8912896
1485175189312,34865152,34865152,8912896,8912896
1485175193011,34865152,34865152,8912896,8912896
1485175196862,34865152,34865152,8912896,8912896
1485175200135,34865152,34865152,8912896,8912896
1485175203752,34865152,34865152,8912896,8912896
1485175207710,34865152,34865152,8912896,8912896
1485175210734,34865152,34865152,8912896,8912896
1485175214048,34865152,34865152,8912896,8912896
1485175217259,34865152,34865152,8912896,8912896
1485175220676,34865152,34865152,8912896,8912896
1485175224745,34865152,34865152,8912896,8912896
1485175228541,34865152,34865152,8912896,8912896
1485175231576,34865152,34865152,8912896,8912896
1485175235605,34865152,34865152,8912896,8912896
1485175239106,34865152,34865152,8912896,6967968
1485175242498,34865152,34865152,8912896,8912896
1485175246174,34865152,34865152,8912896,8912896
1485175249444,34865152,34865152,8912896,5807984
1485175253148,34865152,34865152,8912896,8912896
1485175256673,34865152,34865152,8912896,8912896
1485175261543,34865152,34865152,8912896,8912896
1485175264553,34865152,34865152,8912896,8117328
1485175267980,34865152,34865152,8912896,8912896
1485175271011,34865152,34865152,8912896,8912896
1485175274425,34865152,34865152,8912896,8357200
1485175278957,34865152,34865152,8912896,8912896
1485175283098,34865152,34865152,8912896,8912896
1485175286177,34865152,34865152,8912896,8912896
1485175289755,34865152,34865152,8912896,8912896
1485175293176,34865152,34865152,8912896,8912896
1485175296724,34865152,34865152,8912896,8912896
1485175300670,34865152,34865152,8912896,3052048
1485175303843,34865152,34865152,8912896,4654520
1485175307433,34865152,34865152,8912896,8912896
1485175310706,34865152,34865152,8912896,8912896
1485175314004,34865152,34865152,8912896,8912896
1485175317646,34865152,34865152,8912896,6619040
1485175321359,34865152,34865152,8912896,8912896
1485175324613,34865152,34865152,8912896,8912896
1485175327905,34865152,34865152,8912896,8912896
1485175331459,34865152,34865152,8912896,8912896
1485175335112,34865152,34865152,8912896,8912896
1485175338641,34865152,34865152,8912896,8912896
1485175341975,34865152,34865152,8912896,8912896
1485175345135,34865152,34865152,8912896,8912896
1485175348316,34865152,34865152,8912896,8912896
1485175352448,34865152,34865152,8912896,8912896
1485175355869,34865152,34865152,8912896,8912896
1485175359493,34865152,34865152,8912896,8912896
1485175362698,34865152,34865152,8912896,8912896
1485175365932,34865152,34865152,8912896,8912896
1485175369051,34865152,34865152,8912896,6434816
1485175373117,34865152,34865152,8912896,8912896
1485175377127,34865152,34865152,8912896,8912896
1485175380162,34865152,34865152,8912896,8175360
1485175383567,34865152,34865152,8912896,8912896
1485175387588,34865152,34865152,8912896,8912896
1485175390757,34865152,34865152,8912896,8912896
1485175394221,34865152,34865152,8912896,5686240
1485175397842,34865152,34865152,8912896,8912896
1485175401221,34865152,34865152,8912896,8912896
1485175404688,34865152,34865152,8912896,6580800
1485175408380,34865152,34865152,8912896,5936616
1485175411421,34865152,34865152,8912896,7944984
1485175414630,34865152,34865152,8912896,8912896
1485175417665,34865152,34865152,8912896,8912896
1485175420900,34865152,34865152,8912896,8912896
1485175423939,34865152,34865152,8912896,8912896
1485175427044,34865152,34865152,8912896,7782408
1485175430224,34865152,34865152,8912896,7580448
1485175433547,34865152,34865152,8912896,8912896
1485175436562,34865152,34865152,8912896,2833440
1485175439584,34865152,34865152,8912896,6643040
1485175442865,34865152,34865152,8912896,8912896
1485175446191,34865152,34865152,8912896,3014480
1485175449271,34865152,34865152,8912896,2161968
1485175452315,34865152,34865152,8912896,5960704
1485175455473,34865152,34865152,8912896,1349376
1485175458553,34865152,34865152,8912896,878304
1485175461611,34865152,34865152,8912896,5046896
1485175464637,34865152,34865152,8912896,1670528
1485175467659,34865152,34865152,8912896,654368
1485175470784,34865152,34865152,8912896,3577032
1485175473806,34865152,34865152,8912896,3577032
1485175476813,34865152,34865152,8912896,5480288
