timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174450509,34865152,34865152,8912896,8912896
1485174454664,34865152,34865152,8912896,7256736
1485174457412,34865152,34865152,8912896,8912896
1485174460862,34865152,34865152,8912896,8023608
1485174464016,34865152,34865152,8912896,8912896
1485174467689,34865152,34865152,8912896,8838624
1485174470746,34865152,34865152,8912896,8104040
1485174474453,34865152,34865152,8912896,8350848
1485174477603,34865152,34865152,8912896,8912896
1485174480632,34865152,34865152,8912896,8912896
1485174483711,34865152,34865152,8912896,8912896
1485174486725,34865152,34865152,8912896,8912896
1485174489741,34865152,34865152,8912896,8912896
1485174492011,34865152,34865152,8912896,2306288
1485174495861,34865152,34865152,8912896,8912896
1485174499221,34865152,34865152,8912896,8912896
1485174502233,34865152,34865152,8912896,4272840
1485174505439,34865152,34865152,8912896,8912896
1485174508473,34865152,34865152,8912896,8912896
1485174511521,34865152,34865152,8912896,8912896
1485174514537,34865152,34865152,8912896,6407776
1485174517267,34865152,34865152,8912896,8912896
1485174520361,34865152,34865152,8912896,8912896
1485174523582,34865152,34865152,8912896,6754752
1485174527003,34865152,34865152,8912896,8912896
1485174530131,34865152,34865152,8912896,8912896
1485174533328,34865152,34865152,8912896,8912896
1485174536340,34865152,34865152,8912896,6166656
1485174539735,34865152,34865152,8912896,6018016
1485174542764,34865152,34865152,8912896,8912896
1485174546011,34865152,34865152,8912896,7658688
1485174549227,34865152,34865152,8912896,8912896
1485174552697,34865152,34865152,8912896,6173920
1485174556116,34865152,34865152,8912896,8912896
1485174559135,34865152,34865152,8912896,8802576
1485174562378,34865152,34865152,8912896,8912896
1485174565400,34865152,34865152,8912896,6385984
1485174568744,34865152,34865152,8912896,7183488
1485174571772,34865152,34865152,8912896,8472312
1485174574924,34865152,34865152,8912896,8912896
1485174578117,34865152,34865152,8912896,8314872
1485174581389,34865152,34865152,8912896,8912896
1485174584477,34865152,34865152,8912896,8912896
1485174587528,34865152,34865152,8912896,8912896
1485174590727,34865152,34865152,8912896,8912896
1485174593961,34865152,34865152,8912896,8912896
1485174598843,34865152,34865152,8912896,8912896
1485174601867,34865152,34865152,8912896,8912896
1485174605394,34865152,34865152,8912896,8689584
1485174608413,34865152,34865152,8912896,6571744
1485174611677,34865152,34865152,8912896,5034264
1485174614708,34865152,34865152,8912896,2702368
1485174617740,34865152,34865152,8912896,8912896
1485174620764,34865152,34865152,8912896,8912896
1485174622972,34865152,34865152,8912896,5003400
1485174626480,34865152,34865152,8912896,8912896
1485174629869,34865152,34865152,8912896,8664560
1485174633086,34865152,34865152,8912896,8912896
1485174636198,34865152,34865152,8912896,6972544
1485174639280,34865152,34865152,8912896,1349160
1485174642690,34865152,34865152,8912896,5039040
1485174645707,34865152,34865152,8912896,8866456
1485174647956,34865152,34865152,8912896,8912896
1485174652189,34865152,34865152,8912896,7199776
1485174655328,34865152,34865152,8912896,8226736
1485174658827,34865152,34865152,8912896,8912896
1485174661846,34865152,34865152,8912896,8912896
1485174664940,34865152,34865152,8912896,8912896
1485174668035,34865152,34865152,8912896,8912896
1485174671088,34865152,34865152,8912896,8912896
1485174674843,34865152,34865152,8912896,8912896
1485174679377,34865152,34865152,8912896,8912896
1485174682479,34865152,34865152,8912896,7534976
1485174685599,34865152,34865152,8912896,8912896
1485174689052,34865152,34865152,8912896,8912896
1485174692389,34865152,34865152,8912896,8912896
1485174695486,34865152,34865152,8912896,5472072
1485174698585,34865152,34865152,8912896,8912896
1485174702093,34865152,34865152,8912896,8912896
1485174705644,34865152,34865152,8912896,7353984
1485174708716,34865152,34865152,8912896,8912896
1485174712918,34865152,34865152,8912896,8912896
1485174717185,34865152,34865152,8912896,5626824
1485174720406,34865152,34865152,8912896,5134728
1485174722766,34865152,34865152,8912896,8912896
1485174725789,34865152,34865152,8912896,8912896
1485174728805,34865152,34865152,8912896,8912896
1485174732325,34865152,34865152,8912896,8912896
1485174735435,34865152,34865152,8912896,8912896
1485174739908,34865152,34865152,8912896,6531488
1485174742973,34865152,34865152,8912896,8912896
1485174745313,34865152,34865152,8912896,8912896
1485174748470,34865152,34865152,8912896,7349760
1485174751489,34865152,34865152,8912896,8912896
1485174756109,34865152,34865152,8912896,5446464
1485174759119,34865152,34865152,8912896,8912896
1485174762899,34865152,34865152,8912896,8732736
1485174766028,34865152,34865152,8912896,8912896
1485174769119,34865152,34865152,8912896,7106688
1485174773504,34865152,34865152,8912896,8912896
1485174776742,34865152,34865152,8912896,8912896
1485174780373,34865152,34865152,8912896,8912896
1485174783675,34865152,34865152,8912896,8912896
1485174787157,34865152,34865152,8912896,8912896
1485174790595,34865152,34865152,8912896,8912896
1485174793715,34865152,34865152,8912896,8912896
1485174798083,34865152,34865152,8912896,8912896
1485174801699,34865152,34865152,8912896,6277248
1485174804978,34865152,34865152,8912896,8912896
1485174808169,34865152,34865152,8912896,8912896
1485174811463,34865152,34865152,8912896,8912896
1485174814883,34865152,34865152,8912896,8912896
1485174818475,34865152,34865152,8912896,8912896
1485174821913,34865152,34865152,8912896,6604128
1485174825063,34865152,34865152,8912896,8912896
1485174828104,34865152,34865152,8912896,8912896
1485174830907,34865152,34865152,8912896,8912896
1485174834491,34865152,34865152,8912896,8890888
1485174837658,34865152,34865152,8912896,7330592
1485174840767,34865152,34865152,8912896,8912896
1485174843855,34865152,34865152,8912896,8912896
1485174848253,34865152,34865152,8912896,8912896
1485174851729,34865152,34865152,8912896,8912896
1485174854944,34865152,34865152,8912896,8454784
1485174858408,34865152,34865152,8912896,7715008
1485174861873,34865152,34865152,8912896,5360352
1485174864925,34865152,34865152,8912896,8093792
1485174868187,34865152,34865152,8912896,8912896
1485174872843,34865152,34865152,8912896,8912896
1485174876180,34865152,34865152,8912896,6989168
1485174879379,34865152,34865152,8912896,8912896
1485174883281,34865152,34865152,8912896,3791152
1485174886524,34865152,34865152,8912896,8912896
1485174890201,34865152,34865152,8912896,8668888
1485174893988,34865152,34865152,8912896,8912896
1485174897281,34865152,34865152,8912896,8912896
1485174900904,34865152,34865152,8912896,8912896
1485174904683,34865152,34865152,8912896,5611248
1485174908168,34865152,34865152,8912896,8912896
1485174911717,34865152,34865152,8912896,8912896
1485174915571,34865152,34865152,8912896,8912896
1485174918960,34865152,34865152,8912896,5721504
1485174922277,34865152,34865152,8912896,8912896
1485174925387,34865152,34865152,8912896,8912896
1485174930093,34865152,34865152,8912896,8912896
1485174936119,34865152,34865152,8912896,3599088
1485174939149,34865152,34865152,8912896,8912896
1485174942245,34865152,34865152,8912896,3506320
1485174945560,34865152,34865152,8912896,8912896
1485174948907,34865152,34865152,8912896,8912896
1485174952067,34865152,34865152,8912896,8912896
1485174955241,34865152,34865152,8912896,8912896
1485174958664,34865152,34865152,8912896,8912896
1485174962421,34865152,34865152,8912896,7740976
1485174965597,34865152,34865152,8912896,8912896
1485174969083,34865152,34865152,8912896,8912896
1485174972490,34865152,34865152,8912896,8912896
1485174975901,34865152,34865152,8912896,8912896
1485174980814,34865152,34865152,8912896,8912896
1485174983485,34865152,34865152,8912896,5169480
1485174986686,34865152,34865152,8912896,8912896
1485174990043,34865152,34865152,8912896,8912896
1485174993739,34865152,34865152,8912896,8912896
1485174996888,34865152,34865152,8912896,7558112
1485175000120,34865152,34865152,8912896,6116864
1485175004201,34865152,34865152,8912896,8912896
1485175007463,34865152,34865152,8912896,8912896
1485175010491,34865152,34865152,8912896,8912896
1485175014960,34865152,34865152,8912896,8912896
1485175018728,34865152,34865152,8912896,8912896
1485175022148,34865152,34865152,8912896,8912896
1485175026142,34865152,34865152,8912896,8158720
1485175029247,34865152,34865152,8912896,8912896
1485175032909,34865152,34865152,8912896,8900400
1485175036813,34865152,34865152,8912896,8912896
1485175039976,34865152,34865152,8912896,8912896
1485175043750,34865152,34865152,8912896,8558432
1485175047935,34865152,34865152,8912896,6429312
1485175051271,34865152,34865152,8912896,6429312
1485175054914,34865152,34865152,8912896,8912896
1485175058735,34865152,34865152,8912896,8912896
1485175062195,34865152,34865152,8912896,8912896
1485175065655,34865152,34865152,8912896,7270432
1485175069326,34865152,34865152,8912896,8912896
1485175072564,34865152,34865152,8912896,6813504
1485175075942,34865152,34865152,8912896,8912896
1485175079401,34865152,34865152,8912896,8912896
1485175083705,34865152,34865152,8912896,7261480
1485175086786,34865152,34865152,8912896,5340544
1485175090174,34865152,34865152,8912896,8912896
1485175093590,34865152,34865152,8912896,8912896
1485175096762,34865152,34865152,8912896,8912896
1485175100638,34865152,34865152,8912896,8912896
1485175104442,34865152,34865152,8912896,8912896
1485175107695,34865152,34865152,8912896,8912896
1485175114834,34865152,34865152,8912896,8889912
1485175118168,34865152,34865152,8912896,8912896
1485175122412,34865152,34865152,8912896,8321840
1485175125625,34865152,34865152,8912896,5133336
1485175128837,34865152,34865152,8912896,8912896
1485175132587,34865152,34865152,8912896,8912896
1485175135628,34865152,34865152,8912896,5720664
1485175139978,34865152,34865152,8912896,8912896
1485175143638,34865152,34865152,8912896,8912896
1485175146767,34865152,34865152,8912896,7216528
1485175150212,34865152,34865152,8912896,7818064
1485175154324,34865152,34865152,8912896,5960224
1485175157475,34865152,34865152,8912896,4633296
1485175160881,34865152,34865152,8912896,8912896
1485175164731,34865152,34865152,8912896,8660744
1485175167755,34865152,34865152,8912896,8912896
1485175171114,34865152,34865152,8912896,5402952
1485175175027,34865152,34865152,8912896,8912896
1485175178140,34865152,34865152,8912896,8912896
1485175181519,34865152,34865152,8912896,8912896
1485175185718,34865152,34865152,8912896,8912896
1485175189917,34865152,34865152,8912896,3772104
1485175193015,34865152,34865152,8912896,2516368
1485175196862,34865152,34865152,8912896,8912896
1485175200164,34865152,34865152,8912896,8051120
1485175203648,34865152,34865152,8912896,7021808
1485175207695,34865152,34865152,8912896,8912896
1485175210803,34865152,34865152,8912896,5700408
1485175214041,34865152,34865152,8912896,8912896
1485175217193,34865152,34865152,8912896,8912896
1485175220668,34865152,34865152,8912896,8912896
1485175225086,34865152,34865152,8912896,8912896
1485175228159,34865152,34865152,8912896,8912896
1485175232395,34865152,34865152,8912896,8912896
1485175235921,34865152,34865152,8912896,8429536
1485175239012,34865152,34865152,8912896,7755960
1485175242813,34865152,34865152,8912896,8912896
1485175246093,34865152,34865152,8912896,8912896
1485175249460,34865152,34865152,8912896,6805440
1485175253166,34865152,34865152,8912896,8912896
1485175256673,34865152,34865152,8912896,6823200
1485175260264,34865152,34865152,8912896,8912896
1485175264439,34865152,34865152,8912896,8912896
1485175267987,34865152,34865152,8912896,8912896
1485175271012,34865152,34865152,8912896,8912896
1485175274418,34865152,34865152,8912896,6770944
1485175279009,34865152,34865152,8912896,8912896
1485175282056,34865152,34865152,8912896,8912896
1485175286657,34865152,34865152,8912896,8912896
1485175289754,34865152,34865152,8912896,8912896
1485175293140,34865152,34865152,8912896,8912896
1485175296748,34865152,34865152,8912896,8912896
1485175300166,34865152,34865152,8912896,8912896
1485175303822,34865152,34865152,8912896,8912896
1485175307342,34865152,34865152,8912896,7749888
1485175310789,34865152,34865152,8912896,8912896
1485175313988,34865152,34865152,8912896,8542480
1485175317646,34865152,34865152,8912896,8912896
1485175321292,34865152,34865152,8912896,8912896
1485175324435,34865152,34865152,8912896,8912896
1485175328127,34865152,34865152,8912896,7740272
1485175331304,34865152,34865152,8912896,6905832
1485175334487,34865152,34865152,8912896,8885040
1485175338569,34865152,34865152,8912896,8912896
1485175341884,34865152,34865152,8912896,8912896
1485175345077,34865152,34865152,8912896,7341376
1485175349784,34865152,34865152,8912896,7796544
1485175352441,34865152,34865152,8912896,8912896
1485175355858,34865152,34865152,8912896,8912896
1485175359392,34865152,34865152,8912896,8912896
1485175362700,34865152,34865152,8912896,8912896
1485175365934,34865152,34865152,8912896,8912896
1485175369002,34865152,34865152,8912896,8912896
1485175373101,34865152,34865152,8912896,6851264
1485175377131,34865152,34865152,8912896,8912896
1485175380166,34865152,34865152,8912896,8912896
1485175383569,34865152,34865152,8912896,8038824
1485175387507,34865152,34865152,8912896,8912896
1485175390825,34865152,34865152,8912896,8912896
1485175394217,34865152,34865152,8912896,7820944
1485175397846,34865152,34865152,8912896,8912888
1485175401217,34865152,34865152,8912896,8912896
1485175404702,34865152,34865152,8912896,8912896
1485175408380,34865152,34865152,8912896,4025856
1485175411470,34865152,34865152,8912896,5626896
1485175414485,34865152,34865152,8912896,5198272
1485175417875,34865152,34865152,8912896,8912896
1485175420904,34865152,34865152,8912896,8148160
1485175423936,34865152,34865152,8912896,8912896
1485175427027,34865152,34865152,8912896,8912896
1485175430224,34865152,34865152,8912896,2168648
1485175433390,34865152,34865152,8912896,8912896
1485175436557,34865152,34865152,8912896,8912896
1485175439587,34865152,34865152,8912896,8912896
1485175442855,34865152,34865152,8912896,8912896
1485175446187,34865152,34865152,8912896,2747056
1485175449271,34865152,34865152,8912896,8182800
1485175452288,34865152,34865152,8912896,4725312
1485175455473,34865152,34865152,8912896,2460312
1485175458554,34865152,34865152,8912896,934096
1485175461609,34865152,34865152,8912896,2866928
1485175464625,34865152,34865152,8912896,2866928
1485175467676,34865152,34865152,8912896,3870400
1485175470784,34865152,34865152,8912896,1336840
1485175473806,34865152,34865152,8912896,1336840
1485175476813,34865152,34865152,8912896,5666896
