timestamp_ms,max_in_bytes,peak_max_in_bytes,peak_used_in_bytes,used_in_bytes
1485174495857,724828160,724828160,150383368,103419768
1485174499179,724828160,724828160,150383368,112950016
1485174502275,724828160,724828160,150383368,126151336
1485174505438,724828160,724828160,150383368,143005408
1485174508475,724828160,724828160,150383368,59743864
1485174511519,724828160,724828160,150383368,75797440
1485174514533,724828160,724828160,150383368,88104384
1485174517263,724828160,724828160,150383368,100347672
1485174520362,724828160,724828160,150383368,114340920
1485174523584,724828160,724828160,150383368,130726872
1485174526982,724828160,724828160,150383368,137873248
1485174530137,724828160,724828160,150383368,63650216
1485174533322,724828160,724828160,150383368,71691512
1485174536344,724828160,724828160,150383368,86639224
1485174539750,724828160,724828160,150383368,94168696
1485174542774,724828160,724828160,150383368,108884160
1485174546012,724828160,724828160,150383368,114968832
1485174549230,724828160,724828160,150383368,128027864
1485174552822,724828160,724828160,150383368,140397664
1485174556112,724828160,724828160,150383368,63328952
1485174559130,724828160,724828160,150383368,73892920
1485174562323,724828160,724828160,150383368,84296360
1485174565539,724828160,724828160,150383368,98711264
1485174568758,724828160,724828160,150383368,108381312
1485174571767,724828160,724828160,150383368,121894208
1485174574979,724828160,724828160,150383368,128465960
1485174578150,724828160,724828160,150383368,140589848
1485174581456,724828160,724828160,150383368,78287048
1485174584478,724828160,724828160,150383368,88038552
1485174587509,724828160,724828160,150383368,97019992
1485174590729,724828160,724828160,150383368,108761240
1485174593958,724828160,724828160,150383368,118284848
1485174598585,724828160,724828160,150383368,130264488
1485174602373,724828160,724828160,150383368,68390408
1485174605392,724828160,724828160,150383368,77542200
1485174608414,724828160,724828160,150383368,87720544
1485174611678,724828160,724828160,150383368,100991120
1485174614710,724828160,724828160,150383368,113814632
1485174617743,724828160,724828160,150383368,121363560
1485174620764,724828160,724828160,150383368,131320080
1485174622974,724828160,724828160,150383368,138809504
1485174626477,724828160,724828160,150383368,70919728
1485174629992,724828160,724828160,150383368,78098928
1485174633180,724828160,724828160,150383368,87886368
1485174636194,724828160,724828160,150383368,94217376
1485174639366,724828160,724828160,150383368,103120392
1485174642688,724828160,724828160,150383368,112831552
1485174645708,724828160,724828160,150383368,125329208
1485174647962,724828160,724828160,150383368,134280880
1485174650985,724828160,724828160,150383368,110981744
1485174655668,724828160,724828160,150383368,77598680
1485174658801,724828160,724828160,150383368,93431328
1485174661882,724828160,724828160,150383368,104978392
1485174664936,724828160,724828160,150383368,116682096
1485174668031,724828160,724828160,150383368,123611904
1485174671215,724828160,724828160,150383368,135583576
1485174674498,724828160,724828160,150383368,58854112
1485174679393,724828160,724828160,150383368,83587688
1485174682505,724828160,724828160,150383368,93196600
1485174685704,724828160,724828160,150383368,106172680
1485174689054,724828160,724828160,150383368,123305864
1485174692354,724828160,724828160,150383368,139927856
1485174695484,724828160,724828160,150383368,65095112
1485174698605,724828160,724828160,150383368,69787808
1485174702092,724828160,724828160,150383368,79503240
1485174705215,724828160,724828160,150383368,95745464
1485174709041,724828160,724828160,150383368,110532952
1485174712912,724828160,724828160,150383368,132823096
1485174717189,724828160,724828160,150383368,134421504
1485174720373,724828160,724828160,150383368,71741616
1485174722769,724828160,724828160,150383368,81527472
1485174725792,724828160,724828160,150383368,87583376
1485174730080,724828160,724828160,150383368,101864856
1485174732326,724828160,724828160,150383368,112980568
1485174735432,724828160,724828160,150383368,123426568
1485174738644,724828160,724828160,150383368,135993160
1485174743026,724828160,724828160,150383368,60595472
1485174745314,724828160,724828160,150383368,66275816
1485174748464,724828160,724828160,150383368,75129480
1485174752836,724828160,724828160,150383368,97575232
1485174756101,724828160,724828160,150383368,105188864
1485174759120,724828160,724828160,150383368,117380336
1485174762378,724828160,724828160,150383368,125638768
1485174766017,724828160,724828160,150383368,136766944
1485174769635,724828160,724828160,150383368,62052752
1485174773068,724828160,724828160,150383368,76750144
1485174777341,724828160,724828160,150383368,83724928
1485174780438,724828160,724828160,150383368,90647672
1485174783677,724828160,724828160,150383368,105238392
1485174787497,724828160,724828160,150383368,118036056
1485174790681,724828160,724828160,150383368,126909776
1485174793985,724828160,724828160,150806920,150806920
1485174798647,724828160,724828160,150806920,61656480
1485174801893,724828160,724828160,150806920,76772584
1485174805139,724828160,724828160,150806920,94542592
1485174808350,724828160,724828160,150806920,106934056
1485174811465,724828160,724828160,150806920,114378576
1485174814865,724828160,724828160,150806920,132022760
1485174818048,724828160,724828160,150806920,142925808
1485174822003,724828160,724828160,155677304,56851704
1485174825064,724828160,724828160,155677304,68697408
1485174828193,724828160,724828160,155677304,82968496
1485174830947,724828160,724828160,155677304,88551208
1485174834489,724828160,724828160,155677304,103262544
1485174837657,724828160,724828160,155677304,117695184
1485174840766,724828160,724828160,155677304,134289800
1485174844202,724828160,724828160,155677304,134289800
1485174848504,724828160,724828160,155677304,64222152
1485174851787,724828160,724828160,155677304,67193976
1485174854982,724828160,724828160,155677304,76261800
1485174858568,724828160,724828160,155677304,88821040
1485174861875,724828160,724828160,155677304,99354192
1485174864949,724828160,724828160,155677304,110332224
1485174869199,724828160,724828160,155677304,125792848
1485174872817,724828160,724828160,155677304,136629568
1485174875936,724828160,724828160,155677304,128655632
1485174879227,724828160,724828160,155677304,71253368
1485174883240,724828160,724828160,155677304,86208288
1485174886525,724828160,724828160,155677304,95450696
1485174890196,724828160,724828160,155677304,105647368
1485174893992,724828160,724828160,155677304,118256776
1485174897275,724828160,724828160,155677304,126740360
1485174900963,724828160,724828160,155677304,137744496
1485174905155,724828160,724828160,155677304,145268032
1485174908205,724828160,724828160,155677304,73642192
1485174911722,724828160,724828160,155677304,89774936
1485174915566,724828160,724828160,155677304,101189032
1485174918953,724828160,724828160,155677304,116176408
1485174922280,724828160,724828160,155677304,124613736
1485174925401,724828160,724828160,155677304,130990688
1485174928541,724828160,724828160,155677304,141714528
1485174936111,724828160,724828160,155677304,80813416
1485174939145,724828160,724828160,155677304,87063216
1485174942299,724828160,724828160,155677304,96434928
1485174945561,724828160,724828160,155677304,100170680
1485174948910,724828160,724828160,155677304,113655600
1485174952089,724828160,724828160,155677304,119969872
1485174955159,724828160,724828160,155677304,134701264
1485174958839,724828160,724828160,155677304,143498584
1485174962412,724828160,724828160,155677304,78208704
1485174965565,724828160,724828160,155677304,92056640
1485174969080,724828160,724828160,155677304,104194640
1485174972486,724828160,724828160,155677304,117495704
1485174975904,724828160,724828160,155677304,124559008
1485174980817,724828160,724828160,155677304,139704912
1485174983483,724828160,724828160,155677304,145368688
1485174986684,724828160,724828160,155677304,75524496
1485174990037,724828160,724828160,155677304,89907048
1485174993721,724828160,724828160,155677304,101351536
1485174996867,724828160,724828160,155677304,107155704
1485175001272,724828160,724828160,155677304,119254848
1485175004205,724828160,724828160,155677304,125462344
1485175007349,724828160,724828160,155677304,140386608
1485175011923,724828160,724828160,155677304,117691752
1485175014944,724828160,724828160,155677304,77857672
1485175018121,724828160,724828160,155677304,87097424
1485175022662,724828160,724828160,155677304,97835904
1485175026151,724828160,724828160,155677304,112969896
1485175029400,724828160,724828160,155677304,126542968
1485175033127,724828160,724828160,155677304,135766216
1485175036912,724828160,724828160,155677304,108209224
1485175039964,724828160,724828160,155677304,72663888
1485175044904,724828160,724828160,155677304,89913392
1485175047923,724828160,724828160,155677304,96562496
1485175051271,724828160,724828160,155677304,109162552
1485175054896,724828160,724828160,155677304,122617624
1485175058738,724828160,724828160,155677304,134602760
1485175062191,724828160,724828160,155677304,145163944
1485175065658,724828160,724828160,155677304,77387032
1485175069320,724828160,724828160,155677304,86650552
1485175072460,724828160,724828160,155677304,93643344
1485175075934,724828160,724828160,155677304,107719704
1485175079402,724828160,724828160,155677304,115285104
1485175082737,724828160,724828160,155677304,126675400
1485175086934,724828160,724828160,155677304,83624968
1485175090576,724828160,724828160,155677304,79193944
1485175093594,724828160,724828160,155677304,91937936
1485175096764,724828160,724828160,155677304,97269064
1485175100637,724828160,724828160,155677304,108534472
1485175103771,724828160,724828160,155677304,123561128
1485175108811,724828160,724828160,155677304,136560240
1485175114031,724828160,724828160,155677304,71418536
1485175119372,724828160,724828160,155677304,85712288
1485175122410,724828160,724828160,155677304,94330672
1485175125433,724828160,724828160,155677304,110672240
1485175128965,724828160,724828160,155677304,122003024
1485175132584,724828160,724828160,155677304,130133920
1485175135612,724828160,724828160,155677304,147861832
1485175141033,724828160,724828160,155677304,83894344
1485175143641,724828160,724828160,155677304,92844008
1485175146761,724828160,724828160,155677304,106367936
1485175150212,724828160,724828160,155677304,113970584
1485175154313,724828160,724828160,155677304,126776720
1485175157483,724828160,724828160,155677304,140851016
1485175160872,724828160,724828160,155677304,148164448
1485175164733,724828160,724828160,155877880,90463048
1485175167746,724828160,724828160,155877880,96204192
1485175171108,724828160,724828160,155877880,108592320
1485175175117,724828160,724828160,155877880,125645360
1485175178134,724828160,724828160,155877880,136653376
1485175182652,724828160,724828160,155877880,145128376
1485175185715,724828160,724828160,155877880,90583840
1485175189312,724828160,724828160,155877880,103658528
1485175193011,724828160,724828160,155877880,113573536
1485175196862,724828160,724828160,155877880,125240104
1485175200135,724828160,724828160,155877880,138495576
1485175203752,724828160,724828160,155877880,148546552
1485175207710,724828160,724828160,155877880,91626032
1485175210734,724828160,724828160,155877880,107569776
1485175214048,724828160,724828160,155877880,113822288
1485175217259,724828160,724828160,155877880,126240384
1485175220676,724828160,724828160,155877880,135365352
1485175224745,724828160,724828160,155877880,84837272
1485175228541,724828160,724828160,155877880,100394112
1485175231576,724828160,724828160,155877880,106251672
1485175235605,724828160,724828160,155877880,118695760
1485175239106,724828160,724828160,155877880,128102504
1485175242498,724828160,724828160,155877880,139548680
1485175246174,724828160,724828160,155877880,138992936
1485175249444,724828160,724828160,155877880,71435528
1485175253148,724828160,724828160,155877880,85798160
1485175256673,724828160,724828160,155877880,99206752
1485175261543,724828160,724828160,155877880,117371424
1485175264553,724828160,724828160,155877880,124510904
1485175267980,724828160,724828160,155877880,132103416
1485175271011,724828160,724828160,155877880,138682112
1485175274425,724828160,724828160,155877880,61959040
1485175278957,724828160,724828160,155877880,73452056
1485175283098,724828160,724828160,155877880,86244376
1485175286177,724828160,724828160,155877880,95050824
1485175289755,724828160,724828160,155877880,111586656
1485175293176,724828160,724828160,155877880,123723656
1485175296724,724828160,724828160,155877880,130884608
1485175300670,724828160,724828160,155877880,149254968
1485175303843,724828160,724828160,155877880,60537968
1485175307433,724828160,724828160,155877880,66215704
1485175310706,724828160,724828160,155877880,73750752
1485175314004,724828160,724828160,155877880,88398288
1485175317646,724828160,724828160,155877880,94908104
1485175321359,724828160,724828160,155877880,100523592
1485175324613,724828160,724828160,155877880,111867704
1485175327905,724828160,724828160,155877880,125970200
1485175331459,724828160,724828160,155877880,139488472
1485175335112,724828160,724828160,155877880,131896696
1485175338641,724828160,724828160,155877880,54377560
1485175341975,724828160,724828160,155877880,63491152
1485175345135,724828160,724828160,155877880,75145200
1485175348316,724828160,724828160,155877880,79999016
1485175352448,724828160,724828160,155877880,91948248
1485175355869,724828160,724828160,155877880,102174752
1485175359493,724828160,724828160,155877880,111354248
1485175362698,724828160,724828160,155877880,121944720
1485175365932,724828160,724828160,155877880,132745144
1485175369051,724828160,724828160,155877880,131185688
1485175373117,724828160,724828160,155877880,59185392
1485175377127,724828160,724828160,155877880,71525640
1485175380162,724828160,724828160,155877880,80341160
1485175383567,724828160,724828160,155877880,85404824
1485175387588,724828160,724828160,155877880,99840208
1485175390757,724828160,724828160,155877880,110076168
1485175394221,724828160,724828160,155877880,120432552
1485175397842,724828160,724828160,155877880,132807040
1485175401221,724828160,724828160,155877880,102047904
1485175404688,724828160,724828160,155877880,56225224
1485175408380,724828160,724828160,155877880,71505296
1485175411421,724828160,724828160,155877880,85695184
1485175414630,724828160,724828160,155877880,105925456
1485175417665,724828160,724828160,155877880,122469000
1485175420900,724828160,724828160,155877880,143671512
1485175423939,724828160,724828160,155877880,61098440
1485175427044,724828160,724828160,155877880,90473264
1485175430224,724828160,724828160,155877880,126014336
1485175433547,724828160,724828160,155877880,137919048
1485175436562,724828160,724828160,155877880,67851840
1485175439584,724828160,724828160,155877880,76108192
1485175442865,724828160,724828160,155877880,94998648
1485175446191,724828160,724828160,155877880,116618752
1485175449271,724828160,724828160,155877880,116618752
1485175452315,724828160,724828160,155877880,127391752
1485175455473,724828160,724828160,155877880,127391752
1485175458553,724828160,724828160,155877880,127752344
1485175461611,724828160,724828160,155877880,127757056
1485175464637,724828160,724828160,155877880,130391088
1485175467659,724828160,724828160,155877880,131585568
1485175470784,724828160,724828160,155877880,132449224
1485175473806,724828160,724828160,155877880,132449224
1485175476813,724828160,724828160,155877880,141968464
