timestamp_ms,free_in_bytes,total_in_bytes,used_in_bytes
1485174605383,917385216,8248725504,7331340288
1485174608406,915922944,8248725504,7332802560
1485174611662,884396032,8248725504,7364329472
1485174614698,857944064,8248725504,7390781440
1485174617727,841695232,8248725504,7407030272
1485174620754,823029760,8248725504,7425695744
1485174623790,811823104,8248725504,7436902400
1485174626809,790544384,8248725504,7458181120
1485174629889,775446528,8248725504,7473278976
1485174633045,760225792,8248725504,7488499712
1485174636204,763543552,8248725504,7485181952
1485174639278,752877568,8248725504,7495847936
1485174642683,733462528,8248725504,7515262976
1485174645701,741384192,8248725504,7507341312
1485174648720,738746368,8248725504,7509979136
1485174651853,729399296,8248725504,7519326208
1485174655263,726880256,8248725504,7521845248
1485174658738,712249344,8248725504,7536476160
1485174661838,691724288,8248725504,7557001216
1485174664932,696410112,8248725504,7552315392
1485174668022,670220288,8248725504,7578505216
1485174671081,705982464,8248725504,7542743040
1485174674479,684371968,8248725504,7564353536
1485174679862,672624640,8248725504,7576100864
1485174682900,656691200,8248725504,7592034304
1485174686191,643002368,8248725504,7605723136
1485174689597,626577408,8248725504,7622148096
1485174692778,607293440,8248725504,7641432064
1485174695866,585216000,8248725504,7663509504
1485174699155,566276096,8248725504,7682449408
1485174702176,550678528,8248725504,7698046976
1485174705202,532684800,8248725504,7716040704
1485174708694,492261376,8248725504,7756464128
1485174713681,468488192,8248725504,7780237312
1485174716914,442396672,8248725504,7806328832
1485174720304,435888128,8248725504,7812837376
1485174723478,430882816,8248725504,7817842688
1485174726554,406683648,8248725504,7842041856
1485174729679,371212288,8248725504,7877513216
1485174733087,356102144,8248725504,7892623360
1485174736250,339734528,8248725504,7908990976
1485174739426,313913344,8248725504,7934812160
1485174742959,299421696,8248725504,7949303808
1485174746037,285298688,8248725504,7963426816
1485174749165,281427968,8248725504,7967297536
1485174752226,277303296,8248725504,7971422208
1485174756088,237768704,8248725504,8010956800
1485174759115,216424448,8248725504,8032301056
1485174762259,210411520,8248725504,8038313984
1485174765956,198701056,8248725504,8050024448
1485174769080,178556928,8248725504,8070168576
1485174772687,188952576,8248725504,8059772928
1485174776564,190844928,8248725504,8057880576
1485174780348,209068032,8248725504,8039657472
1485174783626,200351744,8248725504,8048373760
1485174787115,211353600,8248725504,8037371904
1485174790551,200380416,8248725504,8048345088
1485174793698,192077824,8248725504,8056647680
1485174798049,169943040,8248725504,8078782464
1485174801669,161517568,8248725504,8087207936
1485174804960,150622208,8248725504,8098103296
1485174808148,131158016,8248725504,8117567488
1485174811460,148385792,8248725504,8100339712
1485174814805,127295488,8248725504,8121430016
1485174818014,140365824,8248725504,8108359680
1485174821888,128196608,8248725504,8120528896
1485174825014,138055680,8248725504,8110669824
1485174828099,149495808,8248725504,8099229696
1485174831272,128737280,8248725504,8119988224
1485174834472,142417920,8248725504,8106307584
1485174837635,154562560,8248725504,8094162944
1485174840950,146980864,8248725504,8101744640
1485174843970,134246400,8248725504,8114479104
1485174848278,141615104,8248725504,8107110400
1485174851839,128143360,8248725504,8120582144
1485174854936,138838016,8248725504,8109887488
1485174858674,184504320,8248725504,8064221184
1485174861871,161550336,8248725504,8087175168
1485174864920,141410304,8248725504,8107315200
1485174868159,133386240,8248725504,8115339264
1485174872792,164814848,8248725504,8083910656
1485174875914,142712832,8248725504,8106012672
1485174879371,130220032,8248725504,8118505472
1485174883217,156864512,8248725504,8091860992
1485174886542,135368704,8248725504,8113356800
1485174890023,136249344,8248725504,8112476160
1485174894711,120823808,8248725504,8127901696
1485174897794,130355200,8248725504,8118370304
1485174900828,151851008,8248725504,8096874496
1485174904663,172912640,8248725504,8075812864
1485174908169,164962304,8248725504,8083763200
1485174911763,142581760,8248725504,8106143744
1485174915603,163749888,8248725504,8084975616
1485174918944,148983808,8248725504,8099741696
1485174922373,151289856,8248725504,8097435648
1485174925965,148258816,8248725504,8100466688
1485174929385,136544256,8248725504,8112181248
1485174936095,172650496,8248725504,8076075008
1485174939139,131239936,8248725504,8117485568
1485174942356,128241664,8248725504,8120483840
1485174945671,125702144,8248725504,8123023360
1485174948952,152514560,8248725504,8096210944
1485174952124,151035904,8248725504,8097689600
1485174955148,144318464,8248725504,8104407040
1485174958790,170840064,8248725504,8077885440
1485174962399,186241024,8248725504,8062484480
1485174965545,165765120,8248725504,8082960384
1485174969096,145612800,8248725504,8103112704
1485174972478,126255104,8248725504,8122470400
1485174976074,185962496,8248725504,8062763008
1485174980812,168370176,8248725504,8080355328
1485174983860,182124544,8248725504,8066600960
1485174986884,161075200,8248725504,8087650304
1485174990090,126980096,8248725504,8121745408
1485174993704,139472896,8248725504,8109252608
1485174996842,123981824,8248725504,8124743680
1485175000791,134180864,8248725504,8114544640
1485175004284,152928256,8248725504,8095797248
1485175007328,135360512,8248725504,8113364992
1485175010822,146247680,8248725504,8102477824
1485175014934,143339520,8248725504,8105385984
1485175018107,134668288,8248725504,8114057216
1485175021750,145567744,8248725504,8103157760
1485175026123,122327040,8248725504,8126398464
1485175029232,139440128,8248725504,8109285376
1485175033074,138039296,8248725504,8110686208
1485175036845,153374720,8248725504,8095350784
1485175039930,146726912,8248725504,8101998592
1485175043737,139141120,8248725504,8109584384
1485175047951,143519744,8248725504,8105205760
1485175051366,125734912,8248725504,8122990592
1485175054940,126091264,8248725504,8122634240
1485175058920,134283264,8248725504,8114442240
1485175062181,139558912,8248725504,8109166592
1485175065477,134352896,8248725504,8114372608
1485175069435,168509440,8248725504,8080216064
1485175072457,168099840,8248725504,8080625664
1485175075933,149839872,8248725504,8098885632
1485175079390,129466368,8248725504,8119259136
1485175082728,157147136,8248725504,8091578368
1485175086789,148275200,8248725504,8100450304
1485175090253,130957312,8248725504,8117768192
1485175093598,142954496,8248725504,8105771008
1485175097400,154193920,8248725504,8094531584
1485175100633,143020032,8248725504,8105705472
1485175103767,143056896,8248725504,8105668608
1485175107453,136118272,8248725504,8112607232
1485175114022,130416640,8248725504,8118308864
1485175117849,121012224,8248725504,8127713280
1485175122401,155701248,8248725504,8093024256
1485175125420,129605632,8248725504,8119119872
1485175128851,141778944,8248725504,8106946560
1485175132572,123645952,8248725504,8125079552
1485175135601,141860864,8248725504,8106864640
1485175139472,152928256,8248725504,8095797248
1485175144079,130469888,8248725504,8118255616
1485175147099,140873728,8248725504,8107851776
1485175150322,141508608,8248725504,8107216896
1485175154318,135507968,8248725504,8113217536
1485175157474,155471872,8248725504,8093253632
1485175160956,129781760,8248725504,8118943744
1485175164718,133701632,8248725504,8115023872
1485175167748,126619648,8248725504,8122105856
1485175171230,155168768,8248725504,8093556736
1485175175062,141705216,8248725504,8107020288
1485175178129,127131648,8248725504,8121593856
1485175181497,139268096,8248725504,8109457408
1485175185708,139665408,8248725504,8109060096
1485175189301,134078464,8248725504,8114647040
1485175193109,152199168,8248725504,8096526336
1485175196853,149225472,8248725504,8099500032
1485175200128,135229440,8248725504,8113496064
1485175204063,195366912,8248725504,8053358592
1485175207693,207958016,8248725504,8040767488
1485175210724,189489152,8248725504,8059236352
1485175214039,189571072,8248725504,8059154432
1485175217200,207884288,8248725504,8040841216
1485175220772,249769984,8248725504,7998955520
1485175224582,243290112,8248725504,8005435392
1485175228151,239013888,8248725504,8009711616
1485175231575,214220800,8248725504,8034504704
1485175235443,210968576,8248725504,8037756928
1485175238934,180047872,8248725504,8068677632
1485175242484,151416832,8248725504,8097308672
1485175246091,130674688,8248725504,8118050816
1485175249691,138366976,8248725504,8110358528
1485175253105,143994880,8248725504,8104730624
1485175256806,142729216,8248725504,8105996288
1485175260251,145604608,8248725504,8103120896
1485175264617,132575232,8248725504,8116150272
1485175268116,147308544,8248725504,8101416960
1485175271136,137621504,8248725504,8111104000
1485175274702,145850368,8248725504,8102875136
1485175278959,123035648,8248725504,8125689856
1485175282040,150593536,8248725504,8098131968
1485175286173,146317312,8248725504,8102408192
1485175290084,128372736,8248725504,8120352768
1485175293139,151388160,8248725504,8097337344
1485175296643,152756224,8248725504,8095969280
1485175300786,150269952,8248725504,8098455552
1485175303814,134230016,8248725504,8114495488
1485175307373,137117696,8248725504,8111607808
1485175310690,141049856,8248725504,8107675648
1485175314029,190316544,8248725504,8058408960
1485175318129,214605824,8248725504,8034119680
1485175321416,193224704,8248725504,8055500800
1485175324433,182820864,8248725504,8065904640
1485175327902,159600640,8248725504,8089124864
1485175331306,142917632,8248725504,8105807872
1485175334484,137068544,8248725504,8111656960
1485175338505,143708160,8248725504,8105017344
1485175341825,125718528,8248725504,8123006976
1485175345071,149463040,8248725504,8099262464
1485175348971,137785344,8248725504,8110940160
1485175352821,150110208,8248725504,8098615296
1485175356202,159014912,8248725504,8089710592
1485175359478,139104256,8248725504,8109621248
1485175362690,145522688,8248725504,8103202816
1485175366010,120807424,8248725504,8127918080
1485175369067,141148160,8248725504,8107577344
1485175373112,150716416,8248725504,8098009088
1485175376964,139337728,8248725504,8109387776
1485175380235,127913984,8248725504,8120811520
1485175383771,146870272,8248725504,8101855232
1485175387468,126738432,8248725504,8121987072
1485175391141,1256329216,8248725504,6992396288
1485175394521,1316052992,8248725504,6932672512
1485175398132,1286352896,8248725504,6962372608
1485175401238,1264439296,8248725504,6984286208
1485175404769,2498035712,8248725504,5750689792
1485175408397,2530467840,8248725504,5718257664
1485175411412,2546888704,8248725504,5701836800
1485175414483,2497384448,8248725504,5751341056
1485175417639,2461356032,8248725504,5787369472
1485175420921,2396209152,8248725504,5852516352
1485175423991,2373070848,8248725504,5875654656
1485175427016,2331148288,8248725504,5917577216
1485175430210,2330132480,8248725504,5918593024
1485175433403,2245869568,8248725504,6002855936
1485175436559,2162515968,8248725504,6086209536
1485175439590,2092208128,8248725504,6156517376
1485175442884,2040037376,8248725504,6208688128
1485175446246,1997926400,8248725504,6250799104
1485175449268,1956655104,8248725504,6292070400
1485175452308,1867231232,8248725504,6381494272
1485175455438,1962434560,8248725504,6286290944
1485175458579,2040209408,8248725504,6208516096
1485175461606,2202394624,8248725504,6046330880
1485175464623,2142543872,8248725504,6106181632
1485175467666,2193825792,8248725504,6054899712
1485175470793,2179096576,8248725504,6069628928
1485175473810,2178842624,8248725504,6069882880
1485175476822,2153598976,8248725504,6095126528
