timestamp_ms,heap_committed_in_bytes,heap_max_in_bytes,heap_used_in_bytes
1485174748464,259522560,1038876672,154764200
1485174752836,259522560,1038876672,150883000
1485174756101,259522560,1038876672,127723664
1485174759120,259522560,1038876672,132955488
1485174762378,259522560,1038876672,151179400
1485174766017,259522560,1038876672,214075232
1485174769635,259522560,1038876672,102700624
1485174773068,259522560,1038876672,96081776
1485174777341,259522560,1038876672,137128464
1485174780438,259522560,1038876672,133545672
1485174783677,259522560,1038876672,138199576
1485174787497,259522560,1038876672,136019856
1485174790681,259522560,1038876672,201383200
1485174793985,259522560,1038876672,184652040
1485174798647,259522560,1038876672,123724616
1485174801893,259522560,1038876672,113155808
1485174805139,259522560,1038876672,105282232
1485174808350,259522560,1038876672,125795952
1485174811465,259522560,1038876672,179497368
1485174814865,259522560,1038876672,199964168
1485174818048,259522560,1038876672,195389312
1485174822003,259522560,1038876672,67332744
1485174825064,259522560,1038876672,130961264
1485174828193,259522560,1038876672,99822576
1485174830947,259522560,1038876672,144537768
1485174834489,259522560,1038876672,124247224
1485174837657,259522560,1038876672,156871392
1485174840766,259522560,1038876672,149596496
1485174844202,259522560,1038876672,190441888
1485174848504,259522560,1038876672,77413304
1485174851787,259522560,1038876672,76410712
1485174854982,259522560,1038876672,144144768
1485174858568,259522560,1038876672,150490096
1485174861875,259522560,1038876672,151690976
1485174864949,259522560,1038876672,141392712
1485174869199,259522560,1038876672,145421152
1485174872817,259522560,1038876672,195064816
1485174875936,259522560,1038876672,209199376
1485174879227,259522560,1038876672,115052160
1485174883240,259522560,1038876672,146996648
1485174886525,259522560,1038876672,153259736
1485174890196,259522560,1038876672,146447576
1485174893992,259522560,1038876672,144365184
1485174897275,259522560,1038876672,178078936
1485174900963,259522560,1038876672,203476448
1485174905155,259522560,1038876672,198694888
1485174908205,259522560,1038876672,114114672
1485174911722,259522560,1038876672,135118800
1485174915566,259522560,1038876672,175978488
1485174918953,259522560,1038876672,134141104
1485174922280,259522560,1038876672,139702312
1485174925401,259522560,1038876672,145747328
1485174928541,259522560,1038876672,170797432
1485174936111,259522560,1038876672,133544360
1485174939145,259522560,1038876672,163228680
1485174942299,259522560,1038876672,149052168
1485174945561,259522560,1038876672,179426584
1485174948910,259522560,1038876672,166166240
1485174952089,259522560,1038876672,194269832
1485174955159,259522560,1038876672,160827904
1485174958839,259522560,1038876672,193701664
1485174962412,259522560,1038876672,99163512
1485174965565,259522560,1038876672,106911424
1485174969080,259522560,1038876672,132973184
1485174972486,259522560,1038876672,135588000
1485174975904,259522560,1038876672,200337136
1485174980817,259522560,1038876672,203825064
1485174983483,259522560,1038876672,200732376
1485174986684,259522560,1038876672,102117456
1485174990037,259522560,1038876672,107539608
1485174993721,259522560,1038876672,117584704
1485174996867,259522560,1038876672,163731880
1485175001272,259522560,1038876672,166063496
1485175004205,259522560,1038876672,175987096
1485175007349,259522560,1038876672,175737800
1485175011923,259522560,1038876672,128433072
1485175014944,259522560,1038876672,85661712
1485175018121,259522560,1038876672,110758896
1485175022662,259522560,1038876672,143465088
1485175026151,259522560,1038876672,141420000
1485175029400,259522560,1038876672,135717768
1485175033127,259522560,1038876672,144838872
1485175036912,259522560,1038876672,181535624
1485175039964,259522560,1038876672,107971432
1485175044904,259522560,1038876672,101257104
1485175047923,259522560,1038876672,146284680
1485175051271,259522560,1038876672,141962904
1485175054896,259522560,1038876672,134905000
1485175058738,259522560,1038876672,153339216
1485175062191,259522560,1038876672,190613976
1485175065658,259522560,1038876672,150795344
1485175069320,259522560,1038876672,166809560
1485175072460,259522560,1038876672,170355512
1485175075934,259522560,1038876672,131492648
1485175079402,259522560,1038876672,138861688
1485175082737,259522560,1038876672,185316200
1485175086934,259522560,1038876672,95499392
1485175090576,259522560,1038876672,97322440
1485175093594,259522560,1038876672,109021088
1485175096764,259522560,1038876672,168265984
1485175100637,259522560,1038876672,166430136
1485175103771,259522560,1038876672,140304992
1485175108811,259522560,1038876672,149338216
1485175114031,259522560,1038876672,87131224
1485175119372,259522560,1038876672,102002712
1485175122410,259522560,1038876672,142406248
1485175125433,259522560,1038876672,133214112
1485175128965,259522560,1038876672,135243048
1485175132584,259522560,1038876672,202727752
1485175135612,259522560,1038876672,193311376
1485175141033,259522560,1038876672,127825640
1485175143641,259522560,1038876672,165916168
1485175146761,259522560,1038876672,130477784
1485175150212,259522560,1038876672,186087888
1485175154313,259522560,1038876672,202814272
1485175157483,259522560,1038876672,159915008
1485175160872,259522560,1038876672,206784512
1485175164733,259522560,1038876672,131713856
1485175167746,259522560,1038876672,165411152
1485175171108,259522560,1038876672,156709336
1485175175117,259522560,1038876672,138967760
1485175178134,259522560,1038876672,154382360
1485175182652,259522560,1038876672,200034344
1485175185715,259522560,1038876672,142044296
1485175189312,259522560,1038876672,157300584
1485175193011,259522560,1038876672,176580264
1485175196862,259522560,1038876672,179457064
1485175200135,259522560,1038876672,189741264
1485175203752,259522560,1038876672,210161960
1485175207710,259522560,1038876672,152086712
1485175210734,259522560,1038876672,125466904
1485175214048,259522560,1038876672,186385080
1485175217259,259522560,1038876672,135242448
1485175220676,259522560,1038876672,172562928
1485175224745,259522560,1038876672,134246056
1485175228541,259522560,1038876672,144114968
1485175231576,259522560,1038876672,174116072
1485175235605,259522560,1038876672,181404184
1485175239106,259522560,1038876672,193538256
1485175242498,259522560,1038876672,163650464
1485175246174,259522560,1038876672,186141384
1485175249444,259522560,1038876672,121264280
1485175253148,259522560,1038876672,113223808
1485175256673,259522560,1038876672,120427352
1485175261543,259522560,1038876672,141611128
1485175264553,259522560,1038876672,134855152
1485175267980,259522560,1038876672,153873728
1485175271011,259522560,1038876672,210038784
1485175274425,259522560,1038876672,112606464
1485175278957,259522560,1038876672,104916672
1485175283098,259522560,1038876672,111332136
1485175286177,259522560,1038876672,123502520
1485175289755,259522560,1038876672,122377360
1485175293176,259522560,1038876672,176806400
1485175296724,259522560,1038876672,197216928
1485175300670,259522560,1038876672,193102712
1485175303843,259522560,1038876672,77567232
1485175307433,259522560,1038876672,78666696
1485175310706,259522560,1038876672,97908920
1485175314004,259522560,1038876672,110496416
1485175317646,259522560,1038876672,121094336
1485175321359,259522560,1038876672,124388264
1485175324613,259522560,1038876672,140913320
1485175327905,259522560,1038876672,153964568
1485175331459,259522560,1038876672,148504496
1485175335112,259522560,1038876672,196062904
1485175338641,259522560,1038876672,64284000
1485175341975,259522560,1038876672,126700176
1485175345135,259522560,1038876672,87861072
1485175348316,259522560,1038876672,112053584
1485175352448,259522560,1038876672,138457312
1485175355869,259522560,1038876672,158332800
1485175359493,259522560,1038876672,122054696
1485175362698,259522560,1038876672,175172832
1485175365932,259522560,1038876672,198475840
1485175369051,259522560,1038876672,187044656
1485175373117,259522560,1038876672,122728936
1485175377127,259522560,1038876672,134347488
1485175380162,259522560,1038876672,134024280
1485175383567,259522560,1038876672,158985656
1485175387588,259522560,1038876672,114687464
1485175390757,259522560,1038876672,128419576
1485175394221,259522560,1038876672,151904920
1485175397842,259522560,1038876672,202959824
1485175401221,259522560,1038876672,186636584
1485175404688,259522560,1038876672,96453168
1485175408380,259522560,1038876672,97960584
1485175411421,259522560,1038876672,106877072
1485175414630,259522560,1038876672,115577568
1485175417665,259522560,1038876672,132919368
1485175420900,259522560,1038876672,167247592
1485175423939,259522560,1038876672,98830784
1485175427044,259522560,1038876672,129673432
1485175430224,259522560,1038876672,134667192
1485175433547,259522560,1038876672,151692672
1485175436562,259522560,1038876672,74003424
1485175439584,259522560,1038876672,138113784
1485175442865,259522560,1038876672,166130840
1485175446191,259522560,1038876672,152378176
1485175449271,259522560,1038876672,158431376
1485175452315,259522560,1038876672,133492632
1485175455473,259522560,1038876672,140799704
1485175458553,259522560,1038876672,148305856
1485175461611,259522560,1038876672,196003424
1485175464637,259522560,1038876672,136948624
1485175467659,259522560,1038876672,161723376
1485175470784,259522560,1038876672,143651880
1485175473806,259522560,1038876672,144366960
1485175476813,259522560,1038876672,149120752
