timestamp_ms,active,completed,largest,queue,rejected,threads
1485174686185,4,265,4,0,0,4
1485174689615,4,267,4,1,0,4
1485174692781,3,272,4,0,0,4
1485174695867,2,275,4,0,0,4
1485174699156,3,277,4,0,0,4
1485174702180,4,277,4,1,0,4
1485174705205,4,281,4,0,0,4
1485174708696,4,285,4,0,0,4
1485174713765,4,289,4,1,0,4
1485174716973,3,293,4,0,0,4
1485174720305,2,295,4,0,0,4
1485174723481,4,295,4,0,0,4
1485174726556,4,298,4,0,0,4
1485174729684,4,300,4,2,0,4
1485174733091,4,303,4,1,0,4
1485174736257,4,306,4,0,0,4
1485174739529,3,310,4,0,0,4
1485174742960,4,312,4,1,0,4
1485174746101,2,315,4,0,0,4
1485174749166,4,316,4,0,0,4
1485174752294,3,319,4,0,0,4
1485174756089,2,322,4,0,0,4
1485174759117,2,323,4,0,0,4
1485174762265,4,324,4,1,0,4
1485174765970,4,327,4,2,0,4
1485174769143,4,330,4,1,0,4
1485174772679,2,334,4,0,0,4
1485174776577,3,336,4,0,0,4
1485174780349,1,339,4,0,0,4
1485174783621,4,339,4,2,0,4
1485174787119,3,343,4,0,0,4
1485174790553,4,345,4,0,0,4
1485174793812,4,347,4,1,0,4
1485174798084,4,351,4,1,0,4
1485174801669,2,355,4,0,0,4
1485174805032,3,357,4,0,0,4
1485174808235,3,360,4,0,0,4
1485174811463,2,362,4,0,0,4
1485174814822,4,363,4,0,0,4
1485174818025,4,366,4,0,0,4
1485174822001,4,368,4,3,0,4
1485174825027,4,371,4,1,0,4
1485174828190,4,374,4,0,0,4
1485174831274,3,377,4,0,0,4
1485174834511,3,379,4,0,0,4
1485174837675,2,384,4,0,0,4
1485174840952,3,384,4,0,0,4
1485174844198,4,386,4,0,0,4
1485174848502,1,389,4,0,0,4
1485174851918,1,390,4,0,0,4
1485174854937,4,391,4,2,0,4
1485174858676,4,392,4,3,0,4
1485174861883,4,394,4,3,0,4
1485174864921,4,394,4,3,0,4
1485174868171,4,398,4,4,0,4
1485174872793,4,400,4,3,0,4
1485174875915,4,402,4,4,0,4
1485174879373,4,405,4,3,0,4
1485174883230,4,407,4,2,0,4
1485174886559,4,410,4,2,0,4
1485174890032,4,410,4,3,0,4
1485174894715,4,414,4,1,0,4
1485174897796,4,416,4,1,0,4
1485174900831,4,418,4,1,0,4
1485174905152,4,421,4,0,0,4
1485174908186,4,422,4,2,0,4
1485174911777,4,425,4,1,0,4
1485174915608,4,427,4,2,0,4
1485174918950,4,429,4,1,0,4
1485174922375,4,432,4,0,0,4
1485174925966,4,435,4,0,0,4
1485174929486,4,436,4,1,0,4
1485174936101,3,441,4,0,0,4
1485174939141,3,443,4,0,0,4
1485174942357,2,445,4,0,0,4
1485174945719,4,447,4,0,0,4
1485174948954,4,449,4,0,0,4
1485174952127,4,451,4,0,0,4
1485174955150,1,455,4,0,0,4
1485174958835,4,455,4,0,0,4
1485174962401,1,459,4,0,0,4
1485174965546,4,460,4,0,0,4
1485174969098,3,464,4,0,0,4
1485174972479,4,466,4,0,0,4
1485174976076,4,467,4,1,0,4
1485174980815,2,473,4,0,0,4
1485174983862,4,473,4,1,0,4
1485174986886,4,474,4,2,0,4
1485174990093,4,478,4,2,0,4
1485174993705,4,480,4,1,0,4
1485174996869,3,482,4,0,0,4
1485175000793,4,485,4,0,0,4
1485175004292,4,487,4,0,0,4
1485175007330,4,489,4,0,0,4
1485175011334,4,493,4,0,0,4
1485175014942,4,494,4,2,0,4
1485175018113,4,497,4,2,0,4
1485175021777,4,502,4,0,0,4
1485175026123,4,503,4,2,0,4
1485175029405,4,506,4,0,0,4
1485175033125,2,510,4,0,0,4
1485175036909,4,510,4,0,0,4
1485175039942,2,513,4,0,0,4
1485175043740,4,516,4,0,0,4
1485175047957,4,517,4,0,0,4
1485175051368,4,521,4,1,0,4
1485175054942,4,523,4,1,0,4
1485175058922,4,524,4,4,0,4
1485175062185,4,526,4,2,0,4
1485175065525,4,529,4,1,0,4
1485175069446,4,530,4,0,0,4
1485175072458,3,533,4,0,0,4
1485175075933,4,534,4,0,0,4
1485175079392,2,537,4,0,0,4
1485175082735,4,539,4,0,0,4
1485175086931,4,542,4,0,0,4
1485175090516,4,544,4,2,0,4
1485175093598,4,547,4,4,0,4
1485175097404,4,551,4,0,0,4
1485175100635,4,552,4,2,0,4
1485175103768,3,555,4,0,0,4
1485175107454,1,559,4,0,0,4
1485175114023,4,562,4,1,0,4
1485175117850,4,564,4,1,0,4
1485175122404,4,567,4,1,0,4
1485175125421,4,568,4,3,0,4
1485175128963,4,572,4,1,0,4
1485175132574,4,575,4,2,0,4
1485175135602,4,578,4,0,0,4
1485175139506,4,581,4,0,0,4
1485175144082,4,583,4,5,0,4
1485175147101,4,587,4,1,0,4
1485175150407,4,587,4,3,0,4
1485175154320,4,590,4,2,0,4
1485175157477,4,591,4,3,0,4
1485175160958,4,595,4,0,0,4
1485175164721,4,596,4,1,0,4
1485175167751,4,598,4,1,0,4
1485175171234,3,601,4,0,0,4
1485175175114,3,603,4,0,0,4
1485175178131,4,605,4,1,0,4
1485175181497,4,608,4,0,0,4
1485175185711,4,609,4,3,0,4
1485175189309,4,613,4,2,0,4
1485175193110,4,615,4,3,0,4
1485175196857,4,616,4,2,0,4
1485175200132,4,621,4,1,0,4
1485175204150,4,623,4,1,0,4
1485175207703,4,624,4,1,0,4
1485175210726,4,628,4,0,0,4
1485175214042,4,630,4,0,0,4
1485175217258,4,634,4,0,0,4
1485175220773,4,635,4,2,0,4
1485175224600,4,638,4,1,0,4
1485175228162,4,641,4,0,0,4
1485175231574,3,644,4,0,0,4
1485175235444,2,646,4,0,0,4
1485175238952,3,648,4,0,0,4
1485175242485,4,649,4,0,0,4
1485175246122,1,653,4,0,0,4
1485175249697,4,654,4,0,0,4
1485175253129,4,654,4,3,0,4
1485175256807,4,658,4,1,0,4
1485175260296,4,661,4,0,0,4
1485175264616,2,663,4,0,0,4
1485175268119,3,664,4,0,0,4
1485175271138,3,666,4,0,0,4
1485175274721,3,667,4,0,0,4
1485175278955,3,670,4,0,0,4
1485175282096,3,673,4,0,0,4
1485175286175,4,674,4,0,0,4
1485175290088,4,677,4,1,0,4
1485175293157,4,680,4,0,0,4
1485175296721,4,683,4,0,0,4
1485175300788,2,686,4,0,0,4
1485175303817,1,687,4,0,0,4
1485175307430,3,688,4,0,0,4
1485175310690,3,689,4,0,0,4
1485175314030,3,692,4,0,0,4
1485175318148,1,695,4,0,0,4
1485175321423,4,695,4,1,0,4
1485175324436,4,697,4,0,0,4
1485175327903,4,699,4,1,0,4
1485175331458,2,703,4,0,0,4
1485175334847,3,703,4,0,0,4
1485175338639,3,705,4,0,0,4
1485175341828,4,707,4,1,0,4
1485175345086,3,709,4,0,0,4
1485175348972,3,712,4,0,0,4
1485175352823,3,713,4,0,0,4
1485175356237,1,716,4,0,0,4
1485175359491,4,717,4,0,0,4
1485175362700,4,719,4,2,0,4
1485175366014,4,720,4,3,0,4
1485175369079,4,723,4,1,0,4
1485175373119,4,726,4,3,0,4
1485175376984,4,728,4,1,0,4
1485175380237,2,732,4,0,0,4
1485175383765,2,733,4,0,0,4
1485175387591,4,734,4,0,0,4
1485175391142,1,738,4,0,0,4
1485175394522,3,739,4,0,0,4
1485175398198,3,741,4,0,0,4
1485175401390,2,744,4,0,0,4
1485175404770,2,747,4,0,0,4
1485175408399,3,749,4,0,0,4
1485175411415,1,754,4,0,0,4
1485175414486,4,757,4,1,0,4
1485175417651,2,763,4,0,0,4
1485175420923,4,766,4,0,0,4
1485175423993,4,770,4,0,0,4
1485175427013,2,778,4,0,0,4
1485175430218,1,785,4,0,0,4
1485175433540,3,788,4,0,0,4
1485175436569,0,794,4,0,0,4
1485175439592,3,796,4,0,0,4
1485175442886,0,802,4,0,0,4
1485175446248,0,806,4,0,0,4
1485175449269,0,806,4,0,0,4
1485175452311,1,809,4,0,0,4
1485175455441,0,810,4,0,0,4
1485175458586,0,810,4,0,0,4
1485175461609,1,812,4,0,0,4
1485175464624,0,813,4,0,0,4
1485175467672,1,813,4,0,0,4
1485175470799,0,816,4,0,0,4
1485175473811,0,816,4,0,0,4
1485175476829,0,819,4,0,0,4
