timestamp_ms,free_in_bytes,total_in_bytes,used_in_bytes
1485174489761,8077238272,8321495040,244256768
1485174492814,8077238272,8321495040,244256768
1485174495842,8077238272,8321495040,244256768
1485174499167,8077238272,8321495040,244256768
1485174502252,8077238272,8321495040,244256768
1485174505434,8077238272,8321495040,244256768
1485174508451,8077238272,8321495040,244256768
1485174511634,8077238272,8321495040,244256768
1485174514650,8077238272,8321495040,244256768
1485174517673,8077238272,8321495040,244256768
1485174520689,8077238272,8321495040,244256768
1485174523714,8077238272,8321495040,244256768
1485174526976,8077238272,8321495040,244256768
1485174530128,8077238272,8321495040,244256768
1485174533337,8077238272,8321495040,244256768
1485174536354,8077238272,8321495040,244256768
1485174539693,8077238272,8321495040,244256768
1485174542762,8077238272,8321495040,244256768
1485174546004,8077238272,8321495040,244256768
1485174549071,8077238272,8321495040,244256768
1485174552695,8077238272,8321495040,244256768
1485174556165,8077238272,8321495040,244256768
1485174559183,8077238272,8321495040,244256768
1485174562311,8077238272,8321495040,244256768
1485174565421,8077238272,8321495040,244256768
1485174568869,8077238272,8321495040,244256768
1485174571888,8077238272,8321495040,244256768
1485174574918,8077238272,8321495040,244256768
1485174578089,8077238272,8321495040,244256768
1485174581442,8077238272,8321495040,244256768
1485174584471,8077238272,8321495040,244256768
1485174587491,8077238272,8321495040,244256768
1485174590715,8077238272,8321495040,244256768
1485174594006,8077238272,8321495040,244256768
1485174598576,8077238272,8321495040,244256768
1485174601851,8077238272,8321495040,244256768
1485174605383,8077238272,8321495040,244256768
1485174608406,8077238272,8321495040,244256768
1485174611662,8077238272,8321495040,244256768
1485174614698,8077238272,8321495040,244256768
1485174617727,8077238272,8321495040,244256768
1485174620754,8077238272,8321495040,244256768
1485174623790,8077238272,8321495040,244256768
1485174626809,8077238272,8321495040,244256768
1485174629889,8077238272,8321495040,244256768
1485174633045,8077238272,8321495040,244256768
1485174636204,8077238272,8321495040,244256768
1485174639278,8077238272,8321495040,244256768
1485174642683,8077238272,8321495040,244256768
1485174645701,8077238272,8321495040,244256768
1485174648720,8077238272,8321495040,244256768
1485174651853,8077238272,8321495040,244256768
1485174655263,8077238272,8321495040,244256768
1485174658738,8077238272,8321495040,244256768
1485174661838,8077238272,8321495040,244256768
1485174664932,8077238272,8321495040,244256768
1485174668022,8077238272,8321495040,244256768
1485174671081,8077238272,8321495040,244256768
1485174674479,8077238272,8321495040,244256768
1485174679862,8077238272,8321495040,244256768
1485174682900,8077238272,8321495040,244256768
1485174686191,8077238272,8321495040,244256768
1485174689597,8077238272,8321495040,244256768
1485174692778,8077238272,8321495040,244256768
1485174695866,8077238272,8321495040,244256768
1485174699155,8077238272,8321495040,244256768
1485174702176,8077238272,8321495040,244256768
1485174705202,8077238272,8321495040,244256768
1485174708694,8077238272,8321495040,244256768
1485174713681,8077238272,8321495040,244256768
1485174716914,8077238272,8321495040,244256768
1485174720304,8077238272,8321495040,244256768
1485174723478,8077238272,8321495040,244256768
1485174726554,8077238272,8321495040,244256768
1485174729679,8077238272,8321495040,244256768
1485174733087,8077238272,8321495040,244256768
1485174736250,8077238272,8321495040,244256768
1485174739426,8077238272,8321495040,244256768
1485174742959,8077238272,8321495040,244256768
1485174746037,8077238272,8321495040,244256768
1485174749165,8077238272,8321495040,244256768
1485174752226,8077238272,8321495040,244256768
1485174756088,8077238272,8321495040,244256768
1485174759115,8077238272,8321495040,244256768
1485174762259,8077238272,8321495040,244256768
1485174765956,8077238272,8321495040,244256768
1485174769080,8077238272,8321495040,244256768
1485174772687,8077238272,8321495040,244256768
1485174776564,8077238272,8321495040,244256768
1485174780348,8077238272,8321495040,244256768
1485174783626,8077238272,8321495040,244256768
1485174787115,8077238272,8321495040,244256768
1485174790551,8077238272,8321495040,244256768
1485174793698,8077238272,8321495040,244256768
1485174798049,8077238272,8321495040,244256768
1485174801669,8077238272,8321495040,244256768
1485174804960,8077238272,8321495040,244256768
1485174808148,8077238272,8321495040,244256768
1485174811460,8076673024,8321495040,244822016
1485174814805,8076673024,8321495040,244822016
1485174818014,8076177408,8321495040,245317632
1485174821888,8076177408,8321495040,245317632
1485174825014,8075681792,8321495040,245813248
1485174828099,8075157504,8321495040,246337536
1485174831272,8075157504,8321495040,246337536
1485174834472,8074575872,8321495040,246919168
1485174837635,8073936896,8321495040,247558144
1485174840950,8073936896,8321495040,247558144
1485174843970,8073936896,8321495040,247558144
1485174848278,8073453568,8321495040,248041472
1485174851839,8073453568,8321495040,248041472
1485174854936,8072871936,8321495040,248623104
1485174858674,8072871936,8321495040,248623104
1485174861871,8072871936,8321495040,248623104
1485174864920,8072871936,8321495040,248623104
1485174868159,8072871936,8321495040,248623104
1485174872792,8072249344,8321495040,249245696
1485174875914,8072249344,8321495040,249245696
1485174879371,8072249344,8321495040,249245696
1485174883217,8071880704,8321495040,249614336
1485174886542,8071880704,8321495040,249614336
1485174890023,8071315456,8321495040,250179584
1485174894711,8070651904,8321495040,250843136
1485174897794,8070021120,8321495040,251473920
1485174900828,8069877760,8321495040,251617280
1485174904663,8069877760,8321495040,251617280
1485174908169,8069877760,8321495040,251617280
1485174911763,8069877760,8321495040,251617280
1485174915603,8069877760,8321495040,251617280
1485174918944,8069877760,8321495040,251617280
1485174922373,8069877760,8321495040,251617280
1485174925965,8069877760,8321495040,251617280
1485174929385,8069877760,8321495040,251617280
1485174936095,8069660672,8321495040,251834368
1485174939139,8069660672,8321495040,251834368
1485174942356,8069632000,8321495040,251863040
1485174945671,8069632000,8321495040,251863040
1485174948952,8069464064,8321495040,252030976
1485174952124,8069464064,8321495040,252030976
1485174955148,8069464064,8321495040,252030976
1485174958790,8069464064,8321495040,252030976
1485174962399,8069464064,8321495040,252030976
1485174965545,8069464064,8321495040,252030976
1485174969096,8069464064,8321495040,252030976
1485174972478,8069464064,8321495040,252030976
1485174976074,8069218304,8321495040,252276736
1485174980812,8069218304,8321495040,252276736
1485174983860,8069218304,8321495040,252276736
1485174986884,8069218304,8321495040,252276736
1485174990090,8069218304,8321495040,252276736
1485174993704,8069152768,8321495040,252342272
1485174996842,8069152768,8321495040,252342272
1485175000791,8069062656,8321495040,252432384
1485175004284,8068329472,8321495040,253165568
1485175007328,8068329472,8321495040,253165568
1485175010822,8067657728,8321495040,253837312
1485175014934,8067588096,8321495040,253906944
1485175018107,8067588096,8321495040,253906944
1485175021750,8067547136,8321495040,253947904
1485175026123,8067547136,8321495040,253947904
1485175029232,8067481600,8321495040,254013440
1485175033074,8067481600,8321495040,254013440
1485175036845,8067448832,8321495040,254046208
1485175039930,8067096576,8321495040,254398464
1485175043737,8066490368,8321495040,255004672
1485175047951,8066449408,8321495040,255045632
1485175051366,8066449408,8321495040,255045632
1485175054940,8065736704,8321495040,255758336
1485175058920,8065196032,8321495040,256299008
1485175062181,8065196032,8321495040,256299008
1485175065477,8065196032,8321495040,256299008
1485175069435,8065159168,8321495040,256335872
1485175072457,8065159168,8321495040,256335872
1485175075933,8065159168,8321495040,256335872
1485175079390,8065159168,8321495040,256335872
1485175082728,8065122304,8321495040,256372736
1485175086789,8065122304,8321495040,256372736
1485175090253,8065122304,8321495040,256372736
1485175093598,8065085440,8321495040,256409600
1485175097400,8065085440,8321495040,256409600
1485175100633,8065085440,8321495040,256409600
1485175103767,8065085440,8321495040,256409600
1485175107453,8065085440,8321495040,256409600
1485175114022,8065044480,8321495040,256450560
1485175117849,8065044480,8321495040,256450560
1485175122401,8065040384,8321495040,256454656
1485175125420,8065040384,8321495040,256454656
1485175128851,8064196608,8321495040,257298432
1485175132572,8063991808,8321495040,257503232
1485175135601,8063655936,8321495040,257839104
1485175139472,8063655936,8321495040,257839104
1485175144079,8063655936,8321495040,257839104
1485175147099,8062902272,8321495040,258592768
1485175150322,8062750720,8321495040,258744320
1485175154318,8062750720,8321495040,258744320
1485175157474,8062717952,8321495040,258777088
1485175160956,8062717952,8321495040,258777088
1485175164718,8062402560,8321495040,259092480
1485175167748,8062099456,8321495040,259395584
1485175171230,8062099456,8321495040,259395584
1485175175062,8062099456,8321495040,259395584
1485175178129,8062099456,8321495040,259395584
1485175181497,8061349888,8321495040,260145152
1485175185708,8061349888,8321495040,260145152
1485175189301,8061349888,8321495040,260145152
1485175193109,8061349888,8321495040,260145152
1485175196853,8061349888,8321495040,260145152
1485175200128,8061349888,8321495040,260145152
1485175204063,8061349888,8321495040,260145152
1485175207693,8061349888,8321495040,260145152
1485175210724,8061349888,8321495040,260145152
1485175214039,8061349888,8321495040,260145152
1485175217200,8061349888,8321495040,260145152
1485175220772,8061349888,8321495040,260145152
1485175224582,8061349888,8321495040,260145152
1485175228151,8061349888,8321495040,260145152
1485175231575,8061349888,8321495040,260145152
1485175235443,8061349888,8321495040,260145152
1485175238934,8061349888,8321495040,260145152
1485175242484,8061349888,8321495040,260145152
1485175246091,8061349888,8321495040,260145152
1485175249691,8060473344,8321495040,261021696
1485175253105,8059629568,8321495040,261865472
1485175256806,8058417152,8321495040,263077888
1485175260251,8058417152,8321495040,263077888
1485175264617,8057974784,8321495040,263520256
1485175268116,8057278464,8321495040,264216576
1485175271136,8057278464,8321495040,264216576
1485175274702,8056291328,8321495040,265203712
1485175278959,8056291328,8321495040,265203712
1485175282040,8056246272,8321495040,265248768
1485175286173,8056246272,8321495040,265248768
1485175290084,8056246272,8321495040,265248768
1485175293139,8056246272,8321495040,265248768
1485175296643,8056246272,8321495040,265248768
1485175300786,8056246272,8321495040,265248768
1485175303814,8056246272,8321495040,265248768
1485175307373,8056246272,8321495040,265248768
1485175310690,8056246272,8321495040,265248768
1485175314029,8056246272,8321495040,265248768
1485175318129,8056246272,8321495040,265248768
1485175321416,8056258560,8321495040,265236480
1485175324433,8056258560,8321495040,265236480
1485175327902,8056258560,8321495040,265236480
1485175331306,8056258560,8321495040,265236480
1485175334484,8056258560,8321495040,265236480
1485175338505,8056258560,8321495040,265236480
1485175341825,8056258560,8321495040,265236480
1485175345071,8056029184,8321495040,265465856
1485175348971,8056029184,8321495040,265465856
1485175352821,8056029184,8321495040,265465856
1485175356202,8056029184,8321495040,265465856
1485175359478,8056029184,8321495040,265465856
1485175362690,8056029184,8321495040,265465856
1485175366010,8056029184,8321495040,265465856
1485175369067,8054685696,8321495040,266809344
1485175373112,8053497856,8321495040,267997184
1485175376964,8052547584,8321495040,268947456
1485175380235,8051736576,8321495040,269758464
1485175383771,8051392512,8321495040,270102528
1485175387468,8051392512,8321495040,270102528
1485175391141,8051322880,8321495040,270172160
1485175394521,8051326976,8321495040,270168064
1485175398132,8051326976,8321495040,270168064
1485175401238,8051326976,8321495040,270168064
1485175404769,8051326976,8321495040,270168064
1485175408397,8051326976,8321495040,270168064
1485175411412,8051326976,8321495040,270168064
1485175414483,8051326976,8321495040,270168064
1485175417639,8051326976,8321495040,270168064
1485175420921,8051326976,8321495040,270168064
1485175423991,8051326976,8321495040,270168064
1485175427016,8051331072,8321495040,270163968
1485175430210,8051331072,8321495040,270163968
1485175433403,8051331072,8321495040,270163968
1485175436559,8051331072,8321495040,270163968
1485175439590,8051331072,8321495040,270163968
1485175442884,8051331072,8321495040,270163968
1485175446246,8051331072,8321495040,270163968
1485175449268,8051331072,8321495040,270163968
1485175452308,8051331072,8321495040,270163968
1485175455438,8051331072,8321495040,270163968
1485175458579,8051331072,8321495040,270163968
1485175461606,8051331072,8321495040,270163968
1485175464623,8051331072,8321495040,270163968
1485175467666,8051331072,8321495040,270163968
1485175470793,8051331072,8321495040,270163968
1485175473810,8051331072,8321495040,270163968
1485175476822,8051331072,8321495040,270163968
