timestamp_ms,count
1485174872843,72
1485174876180,72
1485174879379,72
1485174883281,71
1485174886524,71
1485174890201,71
1485174893988,71
1485174897281,71
1485174900904,70
1485174904683,70
1485174908168,71
1485174911717,71
1485174915571,72
1485174918960,72
1485174922277,70
1485174925387,70
1485174930093,70
1485174936119,70
1485174939149,70
1485174942245,70
1485174945560,70
1485174948907,70
1485174952067,70
1485174955241,70
1485174958664,70
1485174962421,68
1485174965597,68
1485174969083,68
1485174972490,68
1485174975901,68
1485174980814,67
1485174983485,67
1485174986686,67
1485174990043,67
1485174993739,67
1485174996888,67
1485175000120,68
1485175004201,68
1485175007463,69
1485175010491,69
1485175014960,69
1485175018728,69
1485175022148,69
1485175026142,69
1485175029247,69
1485175032909,69
1485175036813,70
1485175039976,70
1485175043750,71
1485175047935,71
1485175051271,69
1485175054914,69
1485175058735,69
1485175062195,69
1485175065655,69
1485175069326,69
1485175072564,69
1485175075942,69
1485175079401,69
1485175083705,69
1485175086786,69
1485175090174,69
1485175093590,70
1485175096762,70
1485175100638,70
1485175104442,68
1485175107695,68
1485175114834,68
1485175118168,69
1485175122412,69
1485175125625,70
1485175128837,71
1485175132587,71
1485175135628,71
1485175139978,71
1485175143638,71
1485175146767,71
1485175150212,71
1485175154324,71
1485175157475,71
1485175160881,72
1485175164731,72
1485175167755,73
1485175171114,70
1485175175027,70
1485175178140,70
1485175181519,70
1485175185718,70
1485175189917,69
1485175193015,69
1485175196862,69
1485175200164,69
1485175203648,69
1485175207695,69
1485175210803,69
1485175214041,70
1485175217193,70
1485175220668,70
1485175225086,68
1485175228159,68
1485175232395,68
1485175235921,68
1485175239012,68
1485175242813,69
1485175246093,69
1485175249460,69
1485175253166,69
1485175256673,69
1485175260264,69
1485175264439,69
1485175267987,69
1485175271012,69
1485175274418,69
1485175279009,69
1485175282056,69
1485175286657,69
1485175289754,69
1485175293140,69
1485175296748,69
1485175300166,67
1485175303822,68
1485175307342,68
1485175310789,69
1485175313988,69
1485175317646,69
1485175321292,69
1485175324435,69
1485175328127,69
1485175331304,69
1485175334487,69
1485175338569,69
1485175341884,70
1485175345077,70
1485175349784,70
1485175352441,68
1485175355858,68
1485175359392,68
1485175362700,68
1485175365934,69
1485175369002,69
1485175373101,69
1485175377131,69
1485175380166,70
1485175383569,70
1485175387507,70
1485175390825,78
1485175394217,78
1485175397846,79
1485175401217,79
1485175404702,79
1485175408380,80
1485175411470,81
1485175414485,80
1485175417875,80
1485175420904,79
1485175423936,79
1485175427027,79
1485175430224,81
1485175433390,77
1485175436557,78
1485175439587,79
1485175442855,79
1485175446187,79
1485175449271,82
1485175452288,83
1485175455473,83
1485175458554,83
1485175461609,84
1485175464625,84
1485175467676,84
1485175470784,85
1485175473806,85
1485175476813,84
