timestamp_ms,free_in_bytes,total_in_bytes,used_in_bytes
1485174894754,8070651904,8321495040,250843136
1485174897799,8070021120,8321495040,251473920
1485174900834,8069877760,8321495040,251617280
1485174904664,8069877760,8321495040,251617280
1485174908204,8069877760,8321495040,251617280
1485174911787,8069877760,8321495040,251617280
1485174915605,8069877760,8321495040,251617280
1485174918947,8069877760,8321495040,251617280
1485174922376,8069877760,8321495040,251617280
1485174926025,8069877760,8321495040,251617280
1485174929386,8069877760,8321495040,251617280
1485174936104,8069660672,8321495040,251834368
1485174939150,8069660672,8321495040,251834368
1485174942359,8069632000,8321495040,251863040
1485174945932,8069632000,8321495040,251863040
1485174948956,8069464064,8321495040,252030976
1485174952129,8069464064,8321495040,252030976
1485174955152,8069464064,8321495040,252030976
1485174958791,8069464064,8321495040,252030976
1485174962402,8069464064,8321495040,252030976
1485174965793,8069464064,8321495040,252030976
1485174969099,8069464064,8321495040,252030976
1485174972614,8069464064,8321495040,252030976
1485174976223,8069218304,8321495040,252276736
1485174980822,8069218304,8321495040,252276736
1485174983864,8069218304,8321495040,252276736
1485174986888,8069218304,8321495040,252276736
1485174990096,8069218304,8321495040,252276736
1485174993706,8069152768,8321495040,252342272
1485174997079,8069152768,8321495040,252342272
1485175000833,8069062656,8321495040,252432384
1485175004294,8068329472,8321495040,253165568
1485175007333,8068329472,8321495040,253165568
1485175010824,8067657728,8321495040,253837312
1485175014986,8067588096,8321495040,253906944
1485175018116,8067588096,8321495040,253906944
1485175021760,8067547136,8321495040,253947904
1485175026138,8067547136,8321495040,253947904
1485175029797,8067481600,8321495040,254013440
1485175033076,8067481600,8321495040,254013440
1485175036847,8067448832,8321495040,254046208
1485175040062,8067096576,8321495040,254398464
1485175043746,8066490368,8321495040,255004672
1485175047965,8066449408,8321495040,255045632
1485175051585,8066449408,8321495040,255045632
1485175054942,8065736704,8321495040,255758336
1485175059065,8065196032,8321495040,256299008
1485175062182,8065196032,8321495040,256299008
1485175065478,8065196032,8321495040,256299008
1485175069448,8065159168,8321495040,256335872
1485175072464,8065159168,8321495040,256335872
1485175075945,8065159168,8321495040,256335872
1485175079395,8065159168,8321495040,256335872
1485175082739,8065122304,8321495040,256372736
1485175086791,8065122304,8321495040,256372736
1485175090254,8065122304,8321495040,256372736
1485175093600,8065085440,8321495040,256409600
1485175097402,8065085440,8321495040,256409600
1485175100754,8065085440,8321495040,256409600
1485175103771,8065085440,8321495040,256409600
1485175107457,8065085440,8321495040,256409600
1485175114025,8065044480,8321495040,256450560
1485175117850,8065044480,8321495040,256450560
1485175122406,8065040384,8321495040,256454656
1485175125424,8065040384,8321495040,256454656
1485175128852,8064196608,8321495040,257298432
1485175132576,8063991808,8321495040,257503232
1485175135605,8063655936,8321495040,257839104
1485175139538,8063655936,8321495040,257839104
1485175144084,8063655936,8321495040,257839104
1485175147104,8062902272,8321495040,258592768
1485175150326,8062750720,8321495040,258744320
1485175154325,8062750720,8321495040,258744320
1485175157480,8062717952,8321495040,258777088
1485175161089,8062717952,8321495040,258777088
1485175164723,8062402560,8321495040,259092480
1485175167754,8062099456,8321495040,259395584
1485175171235,8062099456,8321495040,259395584
1485175175064,8062099456,8321495040,259395584
1485175178238,8062099456,8321495040,259395584
1485175181500,8061349888,8321495040,260145152
1485175185712,8061349888,8321495040,260145152
1485175189313,8061349888,8321495040,260145152
1485175193113,8061349888,8321495040,260145152
1485175196858,8061349888,8321495040,260145152
1485175200350,8061349888,8321495040,260145152
1485175204065,8061349888,8321495040,260145152
1485175207706,8061349888,8321495040,260145152
1485175210728,8061349888,8321495040,260145152
1485175214045,8061349888,8321495040,260145152
1485175217205,8061349888,8321495040,260145152
1485175220860,8061349888,8321495040,260145152
1485175224615,8061349888,8321495040,260145152
1485175228161,8061349888,8321495040,260145152
1485175231592,8061349888,8321495040,260145152
1485175235497,8061349888,8321495040,260145152
1485175238943,8061349888,8321495040,260145152
1485175242713,8061349888,8321495040,260145152
1485175246105,8061349888,8321495040,260145152
1485175249699,8060473344,8321495040,261021696
1485175253127,8059629568,8321495040,261865472
1485175256808,8058417152,8321495040,263077888
1485175260253,8058417152,8321495040,263077888
1485175264685,8057974784,8321495040,263520256
1485175268118,8057278464,8321495040,264216576
1485175271136,8057278464,8321495040,264216576
1485175274781,8056291328,8321495040,265203712
1485175278958,8056291328,8321495040,265203712
1485175282074,8056246272,8321495040,265248768
1485175286345,8056246272,8321495040,265248768
1485175290086,8056246272,8321495040,265248768
1485175293156,8056246272,8321495040,265248768
1485175296651,8056246272,8321495040,265248768
1485175300792,8056246272,8321495040,265248768
1485175303819,8056246272,8321495040,265248768
1485175307376,8056246272,8321495040,265248768
1485175310693,8056246272,8321495040,265248768
1485175314031,8056246272,8321495040,265248768
1485175318151,8056246272,8321495040,265248768
1485175321418,8056258560,8321495040,265236480
1485175324439,8056258560,8321495040,265236480
1485175327905,8056258560,8321495040,265236480
1485175331309,8056258560,8321495040,265236480
1485175334487,8056258560,8321495040,265236480
1485175338508,8056258560,8321495040,265236480
1485175341831,8056258560,8321495040,265236480
1485175345074,8056029184,8321495040,265465856
1485175348974,8056029184,8321495040,265465856
1485175352842,8056029184,8321495040,265465856
1485175356226,8056029184,8321495040,265465856
1485175359492,8056029184,8321495040,265465856
1485175362691,8056029184,8321495040,265465856
1485175366013,8056029184,8321495040,265465856
1485175369081,8054685696,8321495040,266809344
1485175373113,8053497856,8321495040,267997184
1485175377082,8052547584,8321495040,268947456
1485175380238,8051736576,8321495040,269758464
1485175383767,8051392512,8321495040,270102528
1485175387468,8051392512,8321495040,270102528
1485175391144,8051322880,8321495040,270172160
1485175394521,8051326976,8321495040,270168064
1485175398145,8051326976,8321495040,270168064
1485175401239,8051326976,8321495040,270168064
1485175404825,8051326976,8321495040,270168064
1485175408399,8051326976,8321495040,270168064
1485175411417,8051326976,8321495040,270168064
1485175414480,8051326976,8321495040,270168064
1485175417659,8051326976,8321495040,270168064
1485175420920,8051326976,8321495040,270168064
1485175423997,8051326976,8321495040,270168064
1485175427014,8051331072,8321495040,270163968
1485175430204,8051331072,8321495040,270163968
1485175433408,8051331072,8321495040,270163968
1485175436562,8051331072,8321495040,270163968
1485175439757,8051331072,8321495040,270163968
1485175442885,8051331072,8321495040,270163968
1485175446250,8051331072,8321495040,270163968
1485175449267,8051331072,8321495040,270163968
1485175452308,8051331072,8321495040,270163968
1485175455434,8051331072,8321495040,270163968
1485175458589,8051331072,8321495040,270163968
1485175461609,8051331072,8321495040,270163968
1485175464625,8051331072,8321495040,270163968
1485175467669,8051331072,8321495040,270163968
1485175470795,8051331072,8321495040,270163968
1485175473811,8051331072,8321495040,270163968
1485175476824,8051331072,8321495040,270163968
