timestamp_ms,free_in_bytes,total_in_bytes,used_in_bytes
1485174972479,126255104,8248725504,8122470400
1485174976076,185962496,8248725504,8062763008
1485174980815,168370176,8248725504,8080355328
1485174983862,182124544,8248725504,8066600960
1485174986886,161075200,8248725504,8087650304
1485174990093,126980096,8248725504,8121745408
1485174993705,139726848,8248725504,8108998656
1485174996869,123981824,8248725504,8124743680
1485175000793,128483328,8248725504,8120242176
1485175004292,152928256,8248725504,8095797248
1485175007330,135360512,8248725504,8113364992
1485175011334,135340032,8248725504,8113385472
1485175014942,143339520,8248725504,8105385984
1485175018113,122048512,8248725504,8126676992
1485175021777,141844480,8248725504,8106881024
1485175026123,122327040,8248725504,8126398464
1485175029405,139440128,8248725504,8109285376
1485175033125,137584640,8248725504,8111140864
1485175036909,153169920,8248725504,8095555584
1485175039942,146726912,8248725504,8101998592
1485175043740,136155136,8248725504,8112570368
1485175047957,143519744,8248725504,8105205760
1485175051368,125734912,8248725504,8122990592
1485175054942,126091264,8248725504,8122634240
1485175058922,134283264,8248725504,8114442240
1485175062185,139558912,8248725504,8109166592
1485175065525,134352896,8248725504,8114372608
1485175069446,168509440,8248725504,8080216064
1485175072458,168824832,8248725504,8079900672
1485175075933,149839872,8248725504,8098885632
1485175079392,129466368,8248725504,8119259136
1485175082735,144084992,8248725504,8104640512
1485175086931,147636224,8248725504,8101089280
1485175090516,128163840,8248725504,8120561664
1485175093598,142954496,8248725504,8105771008
1485175097404,154193920,8248725504,8094531584
1485175100635,143020032,8248725504,8105705472
1485175103768,133591040,8248725504,8115134464
1485175107454,131641344,8248725504,8117084160
1485175114023,137670656,8248725504,8111054848
1485175117850,151687168,8248725504,8097038336
1485175122404,155701248,8248725504,8093024256
1485175125421,130621440,8248725504,8118104064
1485175128963,124911616,8248725504,8123813888
1485175132574,123645952,8248725504,8125079552
1485175135602,141860864,8248725504,8106864640
1485175139506,146370560,8248725504,8102354944
1485175144082,130469888,8248725504,8118255616
1485175147101,140873728,8248725504,8107851776
1485175150407,141508608,8248725504,8107216896
1485175154320,135507968,8248725504,8113217536
1485175157477,155471872,8248725504,8093253632
1485175160958,129781760,8248725504,8118943744
1485175164721,133701632,8248725504,8115023872
1485175167751,126619648,8248725504,8122105856
1485175171234,155168768,8248725504,8093556736
1485175175114,141434880,8248725504,8107290624
1485175178131,127131648,8248725504,8121593856
1485175181497,132476928,8248725504,8116248576
1485175185711,139665408,8248725504,8109060096
1485175189309,139157504,8248725504,8109568000
1485175193110,152199168,8248725504,8096526336
1485175196857,149225472,8248725504,8099500032
1485175200132,135467008,8248725504,8113258496
1485175204150,194871296,8248725504,8053854208
1485175207703,207958016,8248725504,8040767488
1485175210726,189489152,8248725504,8059236352
1485175214042,189571072,8248725504,8059154432
1485175217258,207884288,8248725504,8040841216
1485175220773,249864192,8248725504,7998861312
1485175224600,244723712,8248725504,8004001792
1485175228162,236531712,8248725504,8012193792
1485175231574,215973888,8248725504,8032751616
1485175235444,216866816,8248725504,8031858688
1485175238952,179286016,8248725504,8069439488
1485175242485,152797184,8248725504,8095928320
1485175246122,130420736,8248725504,8118304768
1485175249697,138366976,8248725504,8110358528
1485175253129,143994880,8248725504,8104730624
1485175256807,142729216,8248725504,8105996288
1485175260296,139870208,8248725504,8108855296
1485175264616,132321280,8248725504,8116404224
1485175268119,147308544,8248725504,8101416960
1485175271138,137621504,8248725504,8111104000
1485175274721,145850368,8248725504,8102875136
1485175278955,123289600,8248725504,8125435904
1485175282096,144146432,8248725504,8104579072
1485175286175,131141632,8248725504,8117583872
1485175290088,128372736,8248725504,8120352768
1485175293157,151388160,8248725504,8097337344
1485175296721,121389056,8248725504,8127336448
1485175300788,145379328,8248725504,8103346176
1485175303817,134230016,8248725504,8114495488
1485175307430,136675328,8248725504,8112050176
1485175310690,141049856,8248725504,8107675648
1485175314030,190316544,8248725504,8058408960
1485175318148,214605824,8248725504,8034119680
1485175321423,194027520,8248725504,8054697984
1485175324436,182083584,8248725504,8066641920
1485175327903,160616448,8248725504,8088109056
1485175331458,140951552,8248725504,8107773952
1485175334847,130912256,8248725504,8117813248
1485175338639,143708160,8248725504,8105017344
1485175341828,125464576,8248725504,8123260928
1485175345086,148701184,8248725504,8100024320
1485175348972,135774208,8248725504,8112951296
1485175352823,149884928,8248725504,8098840576
1485175356237,159014912,8248725504,8089710592
1485175359491,139452416,8248725504,8109273088
1485175362700,145522688,8248725504,8103202816
1485175366014,120807424,8248725504,8127918080
1485175369079,140386304,8248725504,8108339200
1485175373119,150716416,8248725504,8098009088
1485175376984,139337728,8248725504,8109387776
1485175380237,127913984,8248725504,8120811520
1485175383765,146870272,8248725504,8101855232
1485175387591,126246912,8248725504,8122478592
1485175391142,1257574400,8248725504,6991151104
1485175394522,1316052992,8248725504,6932672512
1485175398198,1286352896,8248725504,6962372608
1485175401390,1264177152,8248725504,6984548352
1485175404770,2498035712,8248725504,5750689792
1485175408399,2530467840,8248725504,5718257664
1485175411415,2547884032,8248725504,5700841472
1485175414486,2493681664,8248725504,5755043840
1485175417651,2464071680,8248725504,5784653824
1485175420923,2396463104,8248725504,5852262400
1485175423993,2373070848,8248725504,5875654656
1485175427013,2330894336,8248725504,5917831168
1485175430218,2330132480,8248725504,5918593024
1485175433540,2248417280,8248725504,6000308224
1485175436569,2162515968,8248725504,6086209536
1485175439592,2092208128,8248725504,6156517376
1485175442886,2040037376,8248725504,6208688128
1485175446248,1997672448,8248725504,6251053056
1485175449269,1956655104,8248725504,6292070400
1485175452311,1866723328,8248725504,6382002176
1485175455441,1962434560,8248725504,6286290944
1485175458586,2040209408,8248725504,6208516096
1485175461609,2202140672,8248725504,6046584832
1485175464624,2142289920,8248725504,6106435584
1485175467672,2193920000,8248725504,6054805504
1485175470799,2179096576,8248725504,6069628928
1485175473811,2178842624,8248725504,6069882880
1485175476829,2153598976,8248725504,6095126528
