timestamp_ms,free_in_bytes,total_in_bytes,used_in_bytes
1485174708698,492261376,8248725504,7756464128
1485174713681,468488192,8248725504,7780237312
1485174716936,446763008,8248725504,7801962496
1485174720307,436047872,8248725504,7812677632
1485174723483,430882816,8248725504,7817842688
1485174726660,406683648,8248725504,7842041856
1485174729687,370974720,8248725504,7877750784
1485174733165,355352576,8248725504,7893372928
1485174736254,339226624,8248725504,7909498880
1485174739537,321818624,8248725504,7926906880
1485174742962,299421696,8248725504,7949303808
1485174746038,284631040,8248725504,7964094464
1485174749169,281427968,8248725504,7967297536
1485174752228,277303296,8248725504,7971422208
1485174756092,237768704,8248725504,8010956800
1485174759215,215916544,8248725504,8032808960
1485174762268,218218496,8248725504,8030507008
1485174766065,198447104,8248725504,8050278400
1485174769090,178302976,8248725504,8070422528
1485174772696,193339392,8248725504,8055386112
1485174776577,191750144,8248725504,8056975360
1485174780352,209068032,8248725504,8039657472
1485174783623,199843840,8248725504,8048881664
1485174787117,211353600,8248725504,8037371904
1485174790555,200380416,8248725504,8048345088
1485174793698,192077824,8248725504,8056647680
1485174798106,169689088,8248725504,8079036416
1485174801670,161517568,8248725504,8087207936
1485174805068,150024192,8248725504,8098701312
1485174808150,131411968,8248725504,8117313536
1485174811466,148385792,8248725504,8100339712
1485174814823,127295488,8248725504,8121430016
1485174818017,141635584,8248725504,8107089920
1485174821902,128196608,8248725504,8120528896
1485174825042,137801728,8248725504,8110923776
1485174828259,148480000,8248725504,8100245504
1485174831276,128737280,8248725504,8119988224
1485174834473,142417920,8248725504,8106307584
1485174837636,154329088,8248725504,8094396416
1485174840954,146980864,8248725504,8101744640
1485174843971,134246400,8248725504,8114479104
1485174848281,141361152,8248725504,8107364352
1485174851841,128143360,8248725504,8120582144
1485174854942,138838016,8248725504,8109887488
1485174858748,184504320,8248725504,8064221184
1485174861875,161550336,8248725504,8087175168
1485174864924,141410304,8248725504,8107315200
1485174868167,133386240,8248725504,8115339264
1485174872795,164560896,8248725504,8084164608
1485174875920,147283968,8248725504,8101441536
1485174879375,130220032,8248725504,8118505472
1485174883238,156790784,8248725504,8091934720
1485174886569,135368704,8248725504,8113356800
1485174890032,136916992,8248725504,8111808512
1485174894754,120823808,8248725504,8127901696
1485174897799,130355200,8248725504,8118370304
1485174900834,151597056,8248725504,8097128448
1485174904664,172150784,8248725504,8076574720
1485174908204,164962304,8248725504,8083763200
1485174911787,142479360,8248725504,8106246144
1485174915605,163749888,8248725504,8084975616
1485174918947,148983808,8248725504,8099741696
1485174922376,150781952,8248725504,8097943552
1485174926025,148258816,8248725504,8100466688
1485174929386,127111168,8248725504,8121614336
1485174936104,172650496,8248725504,8076075008
1485174939150,130830336,8248725504,8117895168
1485174942359,128241664,8248725504,8120483840
1485174945932,125702144,8248725504,8123023360
1485174948956,152260608,8248725504,8096464896
1485174952129,150781952,8248725504,8097943552
1485174955152,146878464,8248725504,8101847040
1485174958791,170840064,8248725504,8077885440
1485174962402,184971264,8248725504,8063754240
1485174965793,165068800,8248725504,8083656704
1485174969099,145358848,8248725504,8103366656
1485174972614,123715584,8248725504,8125009920
1485174976223,185090048,8248725504,8063635456
1485174980822,168947712,8248725504,8079777792
1485174983864,182124544,8248725504,8066600960
1485174986888,148361216,8248725504,8100364288
1485174990096,126980096,8248725504,8121745408
1485174993706,139472896,8248725504,8109252608
1485174997079,122978304,8248725504,8125747200
1485175000833,134434816,8248725504,8114290688
1485175004294,152928256,8248725504,8095797248
1485175007333,135360512,8248725504,8113364992
1485175010824,146247680,8248725504,8102477824
1485175014986,143339520,8248725504,8105385984
1485175018116,122048512,8248725504,8126676992
1485175021760,150581248,8248725504,8098144256
1485175026138,122327040,8248725504,8126398464
1485175029797,135958528,8248725504,8112766976
1485175033076,138039296,8248725504,8110686208
1485175036847,153374720,8248725504,8095350784
1485175040062,143519744,8248725504,8105205760
1485175043746,139972608,8248725504,8108752896
1485175047965,143343616,8248725504,8105381888
1485175051585,125480960,8248725504,8123244544
1485175054942,126091264,8248725504,8122634240
1485175059065,131768320,8248725504,8116957184
1485175062182,139558912,8248725504,8109166592
1485175065478,128028672,8248725504,8120696832
1485175069448,168509440,8248725504,8080216064
1485175072464,167845888,8248725504,8080879616
1485175075945,149839872,8248725504,8098885632
1485175079395,129466368,8248725504,8119259136
1485175082739,143814656,8248725504,8104910848
1485175086791,148275200,8248725504,8100450304
1485175090254,130703360,8248725504,8118022144
1485175093600,142954496,8248725504,8105771008
1485175097402,154193920,8248725504,8094531584
1485175100754,141529088,8248725504,8107196416
1485175103771,132841472,8248725504,8115884032
1485175107457,137867264,8248725504,8110858240
1485175114025,136458240,8248725504,8112267264
1485175117850,123719680,8248725504,8125005824
1485175122406,155701248,8248725504,8093024256
1485175125424,129605632,8248725504,8119119872
1485175128852,141778944,8248725504,8106946560
1485175132576,123645952,8248725504,8125079552
1485175135605,141860864,8248725504,8106864640
1485175139538,154066944,8248725504,8094658560
1485175144084,130146304,8248725504,8118579200
1485175147104,140873728,8248725504,8107851776
1485175150326,141508608,8248725504,8107216896
1485175154325,135507968,8248725504,8113217536
1485175157480,155471872,8248725504,8093253632
1485175161089,129781760,8248725504,8118943744
1485175164723,133701632,8248725504,8115023872
1485175167754,126619648,8248725504,8122105856
1485175171235,155168768,8248725504,8093556736
1485175175064,141705216,8248725504,8107020288
1485175178238,126656512,8248725504,8122068992
1485175181500,139268096,8248725504,8109457408
1485175185712,139665408,8248725504,8109060096
1485175189313,134586368,8248725504,8114139136
1485175193113,152199168,8248725504,8096526336
1485175196858,149225472,8248725504,8099500032
1485175200350,135467008,8248725504,8113258496
1485175204065,195366912,8248725504,8053358592
1485175207706,207958016,8248725504,8040767488
1485175210728,189489152,8248725504,8059236352
1485175214045,189571072,8248725504,8059154432
1485175217205,207884288,8248725504,8040841216
1485175220860,249769984,8248725504,7998955520
1485175224615,249421824,8248725504,7999303680
1485175228161,238759936,8248725504,8009965568
1485175231592,214347776,8248725504,8034377728
1485175235497,217059328,8248725504,8031666176
1485175238943,180047872,8248725504,8068677632
1485175242713,151416832,8248725504,8097308672
1485175246105,130420736,8248725504,8118304768
1485175249699,138366976,8248725504,8110358528
1485175253127,143994880,8248725504,8104730624
1485175256808,142073856,8248725504,8106651648
1485175260253,146141184,8248725504,8102584320
1485175264685,132575232,8248725504,8116150272
1485175268118,147308544,8248725504,8101416960
1485175271136,137621504,8248725504,8111104000
1485175274781,138596352,8248725504,8110129152
1485175278958,123289600,8248725504,8125435904
1485175282074,150339584,8248725504,8098385920
1485175286345,146317312,8248725504,8102408192
1485175290086,128372736,8248725504,8120352768
1485175293156,151388160,8248725504,8097337344
1485175296651,121389056,8248725504,8127336448
1485175300792,150269952,8248725504,8098455552
1485175303819,134230016,8248725504,8114495488
1485175307376,137117696,8248725504,8111607808
1485175310693,141049856,8248725504,8107675648
1485175314031,190316544,8248725504,8058408960
1485175318151,212795392,8248725504,8035930112
1485175321418,193224704,8248725504,8055500800
1485175324439,182820864,8248725504,8065904640
1485175327905,160616448,8248725504,8088109056
1485175331309,142917632,8248725504,8105807872
1485175334487,136814592,8248725504,8111910912
1485175338508,143708160,8248725504,8105017344
1485175341831,125718528,8248725504,8123006976
1485175345074,149463040,8248725504,8099262464
1485175348974,137297920,8248725504,8111427584
1485175352842,149630976,8248725504,8099094528
1485175356226,159014912,8248725504,8089710592
1485175359492,139104256,8248725504,8109621248
1485175362691,145522688,8248725504,8103202816
1485175366013,120807424,8248725504,8127918080
1485175369081,140386304,8248725504,8108339200
1485175373113,150716416,8248725504,8098009088
1485175377082,138887168,8248725504,8109838336
1485175380238,127913984,8248725504,8120811520
1485175383767,145997824,8248725504,8102727680
1485175387468,126992384,8248725504,8121733120
1485175391144,1257811968,8248725504,6990913536
1485175394521,1316052992,8248725504,6932672512
1485175398145,1286352896,8248725504,6962372608
1485175401239,1264177152,8248725504,6984548352
1485175404825,2498035712,8248725504,5750689792
1485175408399,2530467840,8248725504,5718257664
1485175411417,2547884032,8248725504,5700841472
1485175414480,2497384448,8248725504,5751341056
1485175417659,2461356032,8248725504,5787369472
1485175420920,2395955200,8248725504,5852770304
1485175423997,2373070848,8248725504,5875654656
1485175427014,2330894336,8248725504,5917831168
1485175430204,2330132480,8248725504,5918593024
1485175433408,2252124160,8248725504,5996601344
1485175436562,2162515968,8248725504,6086209536
1485175439757,2088759296,8248725504,6159966208
1485175442885,2040037376,8248725504,6208688128
1485175446250,1997672448,8248725504,6251053056
1485175449267,1956655104,8248725504,6292070400
1485175452308,1867231232,8248725504,6381494272
1485175455434,1962434560,8248725504,6286290944
1485175458589,2040209408,8248725504,6208516096
1485175461609,2202140672,8248725504,6046584832
1485175464625,2142289920,8248725504,6106435584
1485175467669,2193920000,8248725504,6054805504
1485175470795,2179096576,8248725504,6069628928
1485175473811,2178842624,8248725504,6069882880
1485175476824,2153598976,8248725504,6095126528
