timestamp_ms,cpu_00,cpu_01,cpu_02,cpu_03,cpu_04,cpu_05,cpu_06,cpu_07,cpu_08,cpu_09,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23
1459958336000,0,3,5.68,0,1,100,1.98,100,1.01,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0
1459958337000,0,3.96,6.74,0,0,100,1.01,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958338000,0,4.95,7.69,0,0.99,100,1,100,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958339000,1,3.06,5.56,0,0,100,2,100,2,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0
1459958340000,0.99,4,7.78,0,0.99,100,1,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958341000,0,4.95,7.69,0,0,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958342000,0,4.04,6.74,0,0,100,2,100,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958343000,0.99,5.05,7.69,0,0,100,1,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459958344000,0,4.04,4.55,0,0,100,1.01,100,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958345000,0,5.05,8.7,0,0,100,2.94,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958346000,0.99,3.06,6.67,0,0,100,1.01,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958347000,0,5.94,5.62,0,0,100,1.98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958348000,0,4.08,8.7,0,0,100,1.01,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958349000,0,5,6.67,0,0.99,100,1.98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958350000,1,4.08,8.7,0,0,100,1.01,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958351000,0,7,6.67,0,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958352000,0,6.12,5.56,0,0,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958353000,0,7,5.56,0,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958354000,0.99,8,5.62,0,0,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958355000,0,5.15,7.61,0,0,100,1.01,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958356000,0,7.92,5.56,0,0,100,1,100,2,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0
1459958357000,0.99,7.07,5.61,0,0,100,2.97,100,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958358000,0,6.06,6.59,0,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1459958359000,0,6.12,4.49,0,0,100,2,100,2,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459958360000,0,7,7.61,0.99,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958361000,1,4.17,5.56,0,0.99,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958362000,0,6.06,6.59,0,0,100,1.01,100,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958363000,0,7.07,8.61,0,0.99,100,1,100,2.97,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0.99,0
1459958364000,0,7,6.59,0,0,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958365000,1,5.15,6.59,0,0,100,1.98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958366000,0,6.06,5.62,0,0,100,1.01,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958367000,0,8,5.56,0,0,100,1.98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958368000,0.99,7,6.59,0,0,100,1.01,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958369000,0,8,5.56,0,0,100,2,100,1.01,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0
1459958370000,0,6.06,5.61,0,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958371000,0.99,7.07,6.59,0,0,100,2,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99
1459958372000,0,6.06,6.59,0,0.99,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958373000,0,5.15,7.69,0,0,100,2,100,1.01,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
1459958374000,0,6.06,5.55,0,0,100,1.01,100,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958375000,1,6.12,6.59,0,0,100,1.98,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958376000,0,4.12,6.59,0,0,100,2,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459958377000,0,7.07,6.59,0,0,100,1,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0
1459958378000,1,7.92,8.7,0,0,100,2,100,2,0,0,0,0,0,0,0,1.01,0,0,0,1,0,0,0
1459958379000,0,6.12,5.62,0,0,100,1.01,100,2,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0
